country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,1,2,6,10,19
STP,2005,0.0,8.0,,,,0.001866,0.002322,0.0,0.0,0.00031795,0.00031795,0.009851068,0.011930231,0.010279211,0.023283335,0.006273466,0.005181347,0.008613949
STP,2006,,8.0,,,,0.001866,0.002322,0.0,,0.000316363,0.000316363,-0.02067849,0.020381179,-0.006935256,-0.07416346,-0.00769123,-0.000413961,-0.005074182
STP,2007,,8.0,,,,0.001866,0.002322,0.0,,0.000314821,0.000314821,0.005931601,0.012983995,-0.002274762,-0.024212942,-0.00135935,-0.003086746,0.000977263
STP,2008,,8.0,,,,0.001866,0.002322,0.0,,0.00031288,0.00031288,0.011607692,0.01339227,-0.00200211,-0.026746802,-0.003203152,-0.008435563,-0.000768777
SUR,1991,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.005542085,,0.004567527,0.010399067,0.001524366,0.000257741,0.002742242
SUR,1992,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.008693755,,0.042796127,0.017552827,0.008210203,0.001743758,0.012055531
SUR,1993,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.00150393,,-0.089069086,-0.00713933,-0.008097405,-0.001378781,-0.02961272
SUR,1994,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.00292021,,0.077199479,0.020139206,0.006176352,0.001586175,0.015005106
SUR,1995,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.006439269,,0.034147962,0.002812662,0.010284364,0.00181348,0.010900649
SUR,1996,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.001482815,,-0.022692882,-0.010860479,0.006546917,-0.000462017,-0.00421397
SUR,1997,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.004356921,,-0.007873893,-0.011934923,0.004103048,0.001809961,-0.001023414
SUR,1998,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.008288056,,-0.027929907,-0.014260896,0.003763159,0.004469858,0.001185864
SUR,1999,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.002353162,,0.010010169,0.000232223,0.004406584,0.001449691,0.003414616
SUR,2000,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.01221785,,-0.047531729,-0.008241819,0.013458095,-0.013270952,0.004015471
SUR,2001,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.001362011,,0.055026399,0.011257456,-0.010981758,0.020007159,0.000168233
SUR,2002,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.006218895,,0.005764679,0.001405705,-0.000750161,0.000213762,-0.002131773
SUR,2003,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.00173071,,0.021446573,0.013362187,-0.005974797,0.000924634,-0.001953332
SUR,2004,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.005054817,,-0.005561247,0.005028635,-0.005631467,-0.013570761,-0.004275755
SUR,2005,0.0,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.00948821,,-0.014184152,-0.003395033,-0.002558032,-0.000658342,-0.003393572
SUR,2006,,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,,,,-0.020339489,,-0.047779912,0.000955605,0.008082905,-0.000376609,0.01205575
SUR,2007,,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,,,,0.00497058,,-0.048864308,0.002153377,0.000344809,-2.461e-06,0.004483201
SUR,2008,,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,,,,0.012528509,,0.00091371,0.003989011,-0.000977571,3.8586e-05,0.000702606
SVK,1991,,7.0,,,0.002539,0.005655,0.002551,,,3.6e-05,3.6e-05,-0.002113208,-0.17994311,0.004577054,-0.001016512,0.000637063,-0.028377404,0.004384595
SVK,1992,,7.0,,,0.002539,0.005655,0.002551,,,4.02e-05,4.02e-05,0.011710435,-0.098627776,0.005433493,0.014952143,0.009923218,0.005815571,0.012983093
SVK,1993,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,3.89e-05,3.89e-05,-0.001443625,-0.01581899,-0.000838898,0.00452952,0.006090705,-0.009377701,0.004110163
SVK,1994,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,4.07e-05,4.07e-05,0.000550196,0.026874367,0.001677323,0.009086899,0.00644341,0.059137219,0.006250273
SVK,1995,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,3.05e-05,3.05e-05,-0.004463524,0.024339229,0.002461312,0.003002047,0.003213668,0.046344196,0.004755075
SVK,1996,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,2.16e-05,2.16e-05,0.001653731,0.02829945,-0.002684085,0.054385053,-0.006102482,-0.015186877,-0.009835037
SVK,1997,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,1.83e-05,1.83e-05,-0.006395802,0.013329148,0.000519501,-0.011537595,0.001202901,0.000850878,-0.002663924
SVK,1998,0.0,7.0,0.0095,,0.002539,0.005655,0.002551,,0.0,1.34e-05,1.34e-05,0.010252938,0.025499422,-0.001166387,-0.012557038,-0.003880475,-0.001747917,5.4463e-05
SVK,1999,0.0,7.0,0.0095,,0.002539,0.005655,0.002551,,0.0,1.02e-05,1.02e-05,0.000647575,-0.030118411,0.001961841,0.002910988,0.007460996,0.010447218,0.003525513
SVK,2000,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,8.49e-06,8.49e-06,-0.024538428,-0.023253273,0.001604483,-0.010545977,0.003104134,0.017101148,0.001206021
SVK,2001,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,8.08e-06,8.07e-06,0.01318574,0.000307653,0.000499681,0.01167878,-0.00201895,-0.016354533,-0.002358191
SVK,2002,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,9.93e-06,9.93e-06,-0.002671287,0.008850202,-0.001278145,-0.000216432,-0.003527134,-0.003063751,7.83e-07
SVK,2003,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,1.17e-05,1.17e-05,0.009959966,0.009875581,0.001409733,0.014963644,0.000663556,-0.004503132,-0.000497542
SVK,2004,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,1.32e-05,1.32e-05,0.005462259,0.02218648,0.002930038,0.009483507,0.005623604,0.005044683,0.001717792
SVK,2005,0.0,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,1.44e-05,1.44e-05,0.009652138,0.032601327,-1.695e-06,-0.000496209,-0.001509215,-0.003635534,-0.001395985
SVK,2006,,8.0,0.01,,0.002539,0.005655,0.002551,,,1.49e-05,1.49e-05,-0.020523101,0.052515604,0.003015168,-0.0318504,0.005979975,-0.002398104,0.000492548
SVK,2007,,8.0,0.01,,0.002539,0.005655,0.002551,,,1.48e-05,1.48e-05,0.001730263,0.0714939,0.000889776,-0.007689723,0.000370328,0.002787283,0.000673595
SVK,2008,,8.0,0.01,,0.002539,0.005655,0.002551,,,1.45e-05,1.45e-05,0.015621766,0.031589195,-7.2326e-05,-0.010586398,-0.003323076,0.002333375,-0.001924684
SVN,1991,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,,,-0.002113208,,0.005130598,0.001874136,0.010562514,0.00047185,0.008802021
SVN,1992,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,-1.36e-06,-1.35e-06,0.011710435,-0.091859594,0.005223556,0.005268952,0.013674905,-0.001238441,0.01030118
SVN,1993,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,3.58e-06,3.58e-06,-0.001443625,-0.009355435,-0.002866394,0.002429836,-0.00155128,0.014270842,-0.002796095
SVN,1994,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,5.55e-06,5.55e-06,0.000550196,0.015428614,-0.001208588,0.002778173,-0.001282242,0.003435487,-0.001839066
SVN,1995,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,8.94e-06,8.95e-06,-0.004463524,0.00308172,-0.001710852,-0.001892638,-0.001539416,-0.004228592,-0.002928211
SVN,1996,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,2.3e-05,2.29e-05,0.001653731,-0.003362171,0.001280577,0.002028724,0.002262375,0.002243925,0.001199974
SVN,1997,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,2.08e-05,2.08e-05,-0.006395802,0.008833423,0.002071932,0.00354879,0.008987988,0.006450214,0.002896884
SVN,1998,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,-4e-06,-4e-06,0.010252938,-0.000572491,-0.001914367,0.001939559,-0.001721333,0.011508341,-0.002471055
SVN,1999,0.0,7.0,0.01,,0.002216,0.002868,0.002201,,0.0,-5.74e-06,-5.74e-06,0.000647575,0.019619077,0.000325422,0.000241921,0.000986987,0.003075835,0.00040127
SVN,2000,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,4.5e-06,4.5e-06,-0.024538428,0.001545556,0.00336384,0.010350661,0.009488273,0.010994786,0.002740667
SVN,2001,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,3.09e-06,3.09e-06,0.01318574,-0.010304915,0.001148436,-0.009627156,0.003254858,-0.001679111,0.002799307
SVN,2002,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,1.58e-06,1.58e-06,-0.002671287,-0.004150566,-0.001189891,-0.001291341,-0.005300128,-0.006394607,-0.001992821
SVN,2003,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,-2.47e-06,-2.47e-06,0.009959966,0.004863095,0.000267018,-0.007625436,0.003809321,0.003934655,0.003348408
SVN,2004,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,2.35e-06,2.35e-06,0.005462259,0.007230133,0.000991912,0.001875939,0.006813009,0.002556191,0.005386166
SVN,2005,0.0,8.0,0.01,,0.002216,0.002868,0.002201,,0.0,-2e-06,-2e-06,0.009652138,0.006227102,0.001078407,0.001720332,0.006828213,0.004406508,0.00324898
SVN,2006,,8.0,0.01,,0.002216,0.002868,0.002201,,,-3.6e-06,-3.59e-06,-0.020523101,0.022402085,0.004208508,0.001537598,0.007376447,0.004639759,0.008964576
SVN,2007,,8.0,0.01,,0.002216,0.002868,0.002201,,,-5.48e-06,-5.48e-06,0.001730263,0.031590242,-0.000201444,-0.001404599,-0.00965069,-0.006339373,-0.000456134
SVN,2008,,8.0,0.01,,0.002216,0.002868,0.002201,,,-7.64e-06,-7.64e-06,0.015621766,-0.001215842,-0.000473232,-7.1941e-05,-0.007567181,-0.000514751,0.001134879
SWE,1991,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,6.75e-05,6.75e-05,-0.002113208,-0.03855391,0.00285022,0.000558955,0.001160863,0.002400306,0.00030842
SWE,1992,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.9e-05,5.9e-05,0.011710435,-0.044547275,-0.000780536,-0.001146416,0.000725792,-0.000877638,-0.000106501
SWE,1993,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.87e-05,5.87e-05,-0.001443625,-0.04279449,-0.001261889,-0.013898379,-0.001820206,-0.003146205,-0.000402324
SWE,1994,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,7.09e-05,7.09e-05,0.000550196,0.009003559,-0.000644984,-0.003030157,-0.000606074,-0.00119524,-0.000154982
SWE,1995,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.22e-05,5.22e-05,-0.004463524,0.011561884,0.004825419,0.009903841,0.006681432,0.005099564,0.002849349
SWE,1996,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.58e-05,1.58e-05,0.001653731,-0.006074089,-0.00565975,-0.036241321,-0.007028333,-0.005602664,-0.003856434
SWE,1997,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.65e-06,5.65e-06,-0.006395802,0.010922952,0.001104217,-0.003233996,0.001550316,0.000152032,0.00094323
SWE,1998,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,5.65e-06,5.65e-06,0.010252938,0.019462874,-0.004841145,-0.036616445,-0.005713482,-0.001949681,-0.002333469
SWE,1999,0.0,7.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,7.91e-06,7.91e-06,0.000647575,0.024993697,0.00078882,0.002533532,0.001941768,0.001802933,0.000403362
SWE,2000,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.58e-05,1.58e-05,-0.024538428,0.020554012,-0.0001251,0.015398308,0.002263054,0.001652294,0.000359296
SWE,2001,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,7.64e-05,7.64e-05,0.01318574,-0.010565025,0.006117204,-0.004072694,0.00533656,0.001942807,0.002852539
SWE,2002,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.56e-05,1.56e-05,-0.002671287,0.003283011,-3.0966e-05,0.002765611,-0.001116817,-0.000491928,0.000149832
SWE,2003,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.79e-05,1.79e-05,0.009959966,-0.00184235,0.002704868,0.018614071,0.003981239,0.002593213,0.002019073
SWE,2004,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.78e-05,1.78e-05,0.005462259,0.006462483,0.007400222,0.021191292,0.007093133,0.005237398,0.003911327
SWE,2005,0.0,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.78e-05,1.78e-05,0.009652138,0.011902532,0.001861601,0.01060071,0.002235816,-0.000125681,0.000422717
SWE,2006,,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,,1.67e-05,1.66e-05,-0.020523101,0.021007827,0.010621273,0.022740701,0.009573771,0.006372264,0.006185341
SWE,2007,,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,,1.55e-05,1.55e-05,0.001730263,0.005149974,0.001219324,-0.003486832,0.002495677,-0.000798276,0.002395718
SWE,2008,,8.0,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,,1.55e-05,1.55e-05,0.015621766,-0.02280207,0.000982545,-0.006619151,0.000285515,-0.002975689,0.00021909
SWZ,1991,0.0,7.0,0.0,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.00045415,0.000454146,-0.00549379,-0.04753712,-0.004967941,-0.006291064,-0.006060193,-0.001167248,-0.002123405
SWZ,1992,0.0,7.0,0.0,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000388034,0.000388034,0.008670673,-0.052583173,0.006939147,0.004807527,0.001765776,-0.000437327,0.001961622
SWZ,1993,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000302091,0.000302091,-0.000660881,-0.02476747,-0.006867518,-0.002522872,-0.001022846,-0.000591959,-0.001587094
SWZ,1994,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,5.82e-05,5.82e-05,0.002074868,0.001006449,0.003628374,-0.000190566,0.002831819,0.000164875,0.002071633
SWZ,1995,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,7.19e-05,7.19e-05,-0.005631894,0.003212467,0.002058287,-0.00402072,0.000737711,-0.000422188,0.000472199
SWZ,1996,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000253528,0.000253532,0.000689119,-0.013913703,-0.002304038,-0.002088749,-0.007626265,-5.0189e-05,0.000451235
SWZ,1997,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000228629,0.000228629,-0.003868058,-0.012447909,-0.000945132,-0.000341868,0.001962724,7.7588e-05,0.000669595
SWZ,1998,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000201046,0.000201043,0.008109883,-0.015776597,-0.005574679,0.001044789,0.000598673,-4.0612e-05,0.000448177
SWZ,1999,0.0,7.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000170752,0.000170749,0.002867341,-0.009395944,0.001072845,0.00168499,-0.000208617,6.0025e-05,0.000492964
SWZ,2000,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.00013902,0.00013902,-0.012854397,-0.019079644,-0.004825893,-0.006364222,0.008249925,0.000179335,0.002172628
SWZ,2001,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,0.000107095,0.000107098,-0.000834256,-0.020734057,0.012749485,0.008733503,-0.020815156,0.000381866,0.001113048
SWZ,2002,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,7.61e-05,7.61e-05,0.005836621,-0.00686691,0.006325684,0.005387835,0.003442239,0.000549178,0.002133382
SWZ,2003,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,4.76e-05,4.76e-05,0.000478581,-0.007967148,-0.010747025,-0.01732851,-0.011491482,-0.001528753,-0.007261892
SWZ,2004,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,2.21e-05,2.21e-05,0.006021097,-0.008163616,0.006269036,0.00573351,0.002396507,0.000358429,0.00374127
SWZ,2005,0.0,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,4.92e-07,4.92e-07,0.009851068,-0.00514175,0.00235613,0.001456138,0.001089877,0.000132952,0.000770134
SWZ,2006,,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,,-1.66e-05,-1.66e-05,-0.02067849,0.003818583,0.011297344,0.000965333,0.003729093,0.000276436,0.003878215
SWZ,2007,,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,,-2.88e-05,-2.88e-05,0.005931601,0.010819513,0.011849067,0.002104723,0.002476256,0.000523214,0.004109637
SWZ,2008,,8.0,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,,-3.76e-05,-3.76e-05,0.011607692,0.000727337,0.014233388,0.005436968,0.006059619,0.001038254,0.006292085
SYC,1991,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000119202,0.000119202,-0.00549379,-0.006556955,0.001866088,0.027404231,-0.001625432,-0.000588266,-0.000724685
SYC,1992,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000118211,0.000118211,0.008670673,0.03505007,-0.002277426,0.02490858,-0.002504094,-0.001069,-0.001912271
SYC,1993,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000112057,0.00011206,-0.000660881,0.031744726,-8.3522e-05,0.001463784,-6.9499e-05,-5.8136e-05,-0.004134966
SYC,1994,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000110548,0.000110544,0.002074868,-0.055344626,0.010813318,0.046296169,0.001176302,0.000197724,0.005536848
SYC,1995,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000107069,0.000107069,-0.005631894,-0.027303616,-0.002459338,-0.001448809,3.8775e-05,2.1287e-05,-0.001822039
SYC,1996,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000103954,0.000103954,0.000689119,0.06723673,0.051064126,0.003562486,0.00447223,0.000418318,0.007138708
SYC,1997,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,9.09e-05,9.09e-05,-0.003868058,0.089684315,-0.005887337,-0.009409408,0.001619459,0.000617278,-0.00077643
SYC,1998,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000100143,0.000100143,0.008109883,0.025985809,-0.010763235,-0.002909399,0.002822999,0.000729071,-0.006071629
SYC,1999,0.0,7.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000124011,0.000124011,0.002867341,-0.062549345,-0.005794981,-0.009292022,-0.001485682,-0.000350811,-0.001816566
SYC,2000,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000129823,0.000129823,-0.012854397,-0.08623854,-0.00227086,-0.004200411,0.003413788,0.001321595,0.003838828
SYC,2001,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000127409,0.000127409,-0.000834256,-0.055596836,0.003434109,0.003419971,-0.003574013,-0.001206692,-0.003497387
SYC,2002,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000118043,0.000118043,0.005836621,-0.02109509,0.006541061,0.014885104,0.001762585,0.000467411,0.002576617
SYC,2003,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000113256,0.000113256,0.000478581,-0.09011095,0.001535363,0.031105438,-0.001645896,-0.000946532,0.006458422
SYC,2004,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000111625,0.000111625,0.006021097,-0.061944574,0.021394762,0.020023085,0.004174636,0.000914403,0.013654536
SYC,2005,0.0,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000109795,0.000109795,0.009851068,0.0240877,0.002925538,-0.003252537,0.000275684,0.000373101,-0.001177763
SYC,2006,,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,,0.00010813,0.00010813,-0.02067849,-0.009566422,0.013288976,0.009339245,0.002477956,-2.3266e-05,0.008526745
SYC,2007,,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,,0.000106044,0.000106044,0.005931601,0.014225198,0.008677525,-0.001412374,0.002314117,0.000177736,0.007068826
SYC,2008,,8.0,,-0.095670156,0.002025,0.002323,0.001606,0.0,,0.00010366,0.00010366,0.011607692,-0.006766017,0.011538001,-0.001390637,0.003657814,0.000583098,0.009862458
SYR,1991,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000326552,0.000326548,-0.006785229,0.011539245,0.000114057,-0.000125773,0.001481446,0.000337965,0.002646821
SYR,1992,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000284053,0.000284061,0.014553875,0.01595288,0.002988319,0.002035461,0.002576848,0.000336235,0.005056127
SYR,1993,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000268661,0.000268653,-0.004938737,0.051629826,-0.000691101,-0.000649419,-0.001822405,-0.000640851,-0.007735897
SYR,1994,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.00026162,0.000261627,0.005665898,0.023677984,-0.000443409,0.000699256,0.000573859,0.000359074,0.002457451
SYR,1995,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000262469,0.000262465,-0.006473035,0.008169265,0.00141168,0.001338569,0.002878522,0.000823266,0.008940499
SYR,1996,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000262663,0.000262667,-0.01033093,0.017370937,-0.000611947,-0.000528304,0.00021278,0.000253786,0.001197473
SYR,1997,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000262357,0.000262357,0.006542966,-0.026697023,0.005272705,0.002775522,0.005680752,0.001005638,0.008189889
SYR,1998,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000261523,0.000261519,0.000636175,0.023175737,0.001103188,-0.000110331,0.001767836,0.000317428,0.001423768
SYR,1999,0.0,7.0,0.0005,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000260331,0.000260331,0.007604823,-0.080951,0.002323861,0.000342853,0.000421595,0.000215156,-0.001181248
SYR,2000,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.0002589,0.000258904,-0.00765264,-0.02820015,0.006537895,0.001531908,0.002653141,0.000437323,0.003695766
SYR,2001,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000256203,0.000256199,-0.004730657,-0.014285959,-0.009071118,-0.00219942,-0.002682655,-0.000757885,-0.003711477
SYR,2002,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000252053,0.000252049,0.009055123,0.007590672,-0.000529666,-0.000169681,0.001167889,0.00016434,0.001359294
SYR,2003,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000247397,0.000247397,-0.001570508,-0.038752627,0.002976687,0.003381461,0.003186965,0.001020785,0.008989484
SYR,2004,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000242315,0.000242319,0.007655501,-0.021663338,0.001707798,-0.000769451,-0.001068574,-0.000379677,0.001549561
SYR,2005,0.0,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000236884,0.00023688,0.010764346,-0.004513865,0.000901216,-1.0672e-05,-0.000735392,-0.000207731,0.002496576
SYR,2006,,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,,0.00023178,0.000231788,-0.031067744,0.001865434,0.001471756,0.000667268,0.000908408,0.000100482,0.007443924
SYR,2007,,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,,0.000226937,0.000226934,0.013120458,-0.006436074,-0.00156979,-0.001577493,-0.003390921,-0.001279542,-0.003413181
SYR,2008,,8.0,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,,0.000221625,0.000221625,0.007430449,0.003892524,-0.001133215,-0.002025639,-0.001684484,-0.001091268,-0.001170364
TCD,1991,0.0,7.0,0.0025,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000314794,0.000314794,-0.00549379,0.060245838,0.002190467,-0.001007054,-0.000178846,-0.000121785,-0.000255995
TCD,1992,0.0,7.0,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000382513,0.000382509,0.008670673,-0.023971058,0.004316429,0.002668737,0.000330601,9.3249e-05,-2.4366e-05
TCD,1993,0.0,7.0,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.00018324,0.000183241,-0.000660881,-0.045372467,0.001249545,0.002612858,0.000385837,0.000241843,1.5171e-05
TCD,1994,0.0,7.0,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000182651,0.000182651,0.002074868,0.026242025,0.02425764,0.009441107,0.001269982,0.000696028,0.003139836
TCD,1995,0.0,7.0,0.003,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000411622,0.000411626,-0.005631894,-0.04599284,0.00666035,-0.00321491,-4.3323e-05,0.000508674,0.000808619
TCD,1996,0.0,7.0,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000407152,0.000407148,0.000689119,-0.019828012,-0.008415133,-0.003741111,-0.000315583,-0.000300043,-0.001082956
TCD,1997,0.0,7.0,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000294462,0.000294462,-0.003868058,0.002174896,0.00121922,0.001806036,0.000891616,0.00046236,0.001376997
TCD,1998,0.0,7.0,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000295259,0.000295257,0.008109883,0.03621215,-0.009079811,0.002931236,0.000308586,6.375e-06,-0.000760055
