country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
MDG,2005,-0.0004026412650268,-0.0020004496735736,-0.0013197961033369,-0.0046919644624221,-0.0009384032104704,0.0,0.0,8.0,0.014950031,0.098153204,0.034496408,0.1877313,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000301577,0.000301577,0.009851068,0.018726356,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0492909084986045,0.0001432462850865
MDV,2005,0.0019443147562161,0.0117445380111628,0.0017854392417921,0.0055321901175632,0.0036058370409776,0.0,0.0,8.0,,,,0.18637902,,,,,,0.01,0.0,,,0.010764346,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0383179659869656,-7.49018432218973e-05
MEX,2005,0.0001784391279574,-0.0001095319091285,0.000128969170849,-0.0024859465263361,0.0001440576324102,0.0,0.0,8.0,0.020906942,0.11573107,0.04011444,0.18731844,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0,0.000117764,0.000117756,0.00948821,0.001742329,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0669752354991264,-1.874297333795405e-06
MKD,2005,8.74425804201738e-05,0.0089699378871789,-0.000367025465182,-0.0037785470076545,0.0004533671196301,0.0,0.0,8.0,0.038333442,0.07623281,0.04410182,0.18749,0.0095,,0.005023,0.005899,0.005021,,0.0,2.53e-05,2.53e-05,0.009652138,0.032086607,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0584854077324473,-0.0005764351718349
MLI,2005,-2.3653282634643336e-05,9.202271505536798e-05,5.5930549893563886e-05,0.0003168961260978,0.0003350603245012,0.0,0.0,8.0,0.034099713,0.09339559,0.022329526,0.1877313,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0.0,0.0,0.000256687,0.000256687,0.009851068,0.016973967,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.046800713036097,0.0001155053660685
MLT,2005,0.0011919509949857,0.0030658602892502,0.0020710013859415,0.0001197169865982,0.0018048456504249,0.0,0.0,8.0,,,,0.18749,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.009652138,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.066203040929892,0.0002391642324626
MMR,2005,-2.971250504444584e-05,-0.0009501831619274,-9.46686889409061e-06,-4.907983143928818e-05,-4.304962343035625e-05,0.0,0.0,8.0,0.12434437,0.10749263,0.042604532,0.18637902,0.001,0.035723455,0.005062,0.001974,0.005072,0.0,0.0,0.000103064,0.000103064,0.010764346,0.08673422,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0309952190324531,0.0002487324140473
MNG,2005,-0.0026099931233735,0.0264489628153243,0.0006450135438978,-0.0060036589849278,-0.0005498842551321,0.0,0.0,8.0,-0.014454642,0.079606704,0.006116127,0.18637902,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.000145599,0.000145602,0.010764346,-0.029493418,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0698722517066289,0.0031747074895249
MOZ,2005,-0.0002318614217055,-0.0014192472472727,-0.0001941272189916,-0.0013718236816957,-0.0002162405770301,0.0,0.0,8.0,0.06350521,0.09911159,0.03246635,0.1877313,0.0075,0.008754687,0.006932,0.006759,0.008125,0.0,0.0,0.000190943,0.000190943,0.009851068,0.05084573,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0539907688370105,0.0008802964369327
MRT,2005,7.923864945592277e-05,0.0037947906775271,0.0008614348398056,0.0102106321962833,0.0028233525248142,1.0,0.0,8.0,0.028053332,0.07950833,0.010131303,0.1877313,0.0025,-0.095670156,0.00615,0.000149,0.00326,0.0,0.0,0.000249691,0.000249689,0.009851068,0.008681195,0.0005,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0400159700880372,0.000781547829363
MUS,2005,0.0015882782657466,-0.0081874392126904,0.0044551258301737,0.0018789066628597,0.005128412420548,0.0,0.0,8.0,0.025077017,0.07125139,0.06417103,0.1877313,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,8.7e-05,8.7e-05,0.009851068,-0.007078676,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0937643066608819,-0.0008994673186899
MWI,2005,0.0011155862697313,0.0006991299109287,0.0005930525188891,0.0049158536793075,0.0018860944234088,0.0,0.0,8.0,0.009243496,0.094707735,0.049266282,0.1877313,0.008,0.021747518,0.006744,0.008192,0.006023,0.01,0.0,0.000232123,0.000232127,0.009851068,-0.006352573,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0432366216812937,-3.950569568160478e-05
MYS,2005,0.0004351392997569,0.0009245537804023,-0.0003040528951103,0.0008933192372399,-0.0009657106159984,0.0,0.0,8.0,0.034061946,0.10084395,0.042897064,0.18637902,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.000181474,0.000181481,0.010764346,-0.001979772,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0451054946159333,2.9886690097596924e-05
NAM,2005,-4.252526333650784e-05,-0.0011618480298397,-6.769866595070749e-05,0.005284141305012,0.0001471409886435,0.0,0.0,8.0,0.013995189,0.07614981,0.008990909,0.1877313,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0.0,0.000107609,0.000107609,0.009851068,0.000353804,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.039676534265429,0.0003855844698518
NCL,2005,0.0002209627523695,0.0034668303709418,0.0001162219866902,0.0022695723849936,0.0004014392047863,0.0,0.0,8.0,,,,0.1877266,,,,0.005462,0.006633,0.0,0.0,,,0.009862199,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0421511823418632,-0.0004553642508546
NER,2005,-5.509423436804613e-06,-0.0004852023838854,-0.000501493733808,-0.0026836869313843,-0.0004070760471201,0.0,0.0,8.0,0.04413613,0.09487129,0.023429586,0.1877313,0.008,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.000374049,0.000374051,0.009851068,0.045772158,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0391565284691611,0.0003988287451468
NGA,2005,-0.0003657177591165,-0.0001796921494502,-0.0002155624764978,-0.0028333883146447,-0.0006658532648474,0.0,0.0,8.0,0.031839795,0.11831343,0.050170552,0.1877313,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.000212468,0.000212472,0.009851068,0.01743586,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0346765228371868,-0.0007501885605179
NIC,2005,-0.0004173657769216,-0.0012178370590137,-0.000233059396506,-0.0004569760436985,-0.0005034563607927,0.0,0.0,8.0,-0.16791295,0.08606851,0.03817245,0.18731844,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.002259359,0.002259359,0.00948821,-0.17239732,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0419641102802805,0.0004579238744785
NLD,2005,0.0006933365848278,-0.0012775835352099,0.0005776496653044,-0.0005265205162183,0.0014647897686005,0.0,0.0,8.0,0.014447782,0.097054936,0.061825797,0.18749,0.01,-0.095670156,0.001054,0.007222,0.005143,0.0,0.0,5.46e-05,5.46e-05,0.009652138,-0.007526022,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0376775236918065,-4.272454698120432e-05
NOR,2005,-0.0002949829268871,-0.0010949447032736,-0.0003089672156148,-0.0028721546880975,-0.0011743754598672,0.0,0.0,8.0,0.022868872,0.084322974,0.027040113,0.18749,0.01,0.033809945,0.000586,0.002048,0.000673,0.0,0.0,4.03e-05,4.03e-05,0.009652138,-0.005763039,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.093218753733442,0.0001311863089653
NPL,2005,-4.535816001561416e-05,-8.123463371861872e-05,-0.0002986880193491,0.0003434238552619,0.0002319719874833,0.0,,8.0,0.016330207,0.10207063,0.05242953,0.18637902,0.002,0.043000028,0.006632,0.001417,0.007167,0.01,0.0,0.000143327,0.000143323,0.010764346,0.001636629,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0439524556788184,0.0001886639273996
NZL,2005,-0.0001080984353971,-0.0010297092562578,1.5465602819448102e-06,0.0006552014141276,3.966123216174455e-05,0.0,0.0,8.0,0.017840253,0.08305978,0.02714913,0.1877266,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,9.93e-05,9.93e-05,0.009862199,0.000582615,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0473099863949163,5.598570277159931e-05
OMN,2005,-0.0007910720745391,-0.0044172803432026,-0.0005497341282696,-0.0050574206302331,-0.0024351928050919,1.0,0.0,8.0,0.014558442,0.080074556,0.026487015,0.18637902,0.001,0.010296194,0.004373,0.004322,0.003567,0.0,0.0,0.000333674,0.000333671,0.010764346,-0.03804837,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0389259853784266,0.0011592996665173
PAK,2005,-4.549471646182702e-05,-0.0001951459946124,-6.676184538676453e-05,0.0003232390647822,-8.479009510937476e-05,0.0,0.0,8.0,0.055631556,0.11998374,0.053407226,0.18637902,0.0025,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.000200406,0.000200409,0.010764346,0.033564173,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0418376795847239,0.0007450806496612
PAN,2005,-0.0013664547360183,-0.0036917662995688,-0.0007456707174076,-0.0052667427888171,-0.0017676948134352,0.0,0.0,8.0,0.012401437,0.080567434,0.03726142,0.18731844,0.0095,0.024849067,0.005528,0.003338,0.003873,0.0,0.0,0.000162967,0.000162967,0.00948821,-0.006883007,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0436516662257753,0.0007554179768953
PER,2005,0.0001835975277677,0.0002576775054184,0.0004389992804967,0.0005935950219683,0.0002306827206532,0.0,0.0,8.0,0.053300094,0.1024178,0.030871643,0.18731844,0.0095,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.000138566,0.000138562,0.00948821,0.03777305,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.071418214244345,1.1164136452190832e-05
PHL,2005,-8.59617293782651e-05,-0.0002712517304782,-0.0003219653138454,-0.003095591329878,-0.0013875637502708,0.0,0.0,8.0,0.028939629,0.114123955,0.057147317,0.18637902,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.000202626,0.000202626,0.010764346,0.005991964,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0397864058858107,0.0002093692061752
PNG,2005,0.000101115687504,-0.001598673059766,-2.6907171987967764e-05,-0.000599075284091,-3.710476670355095e-05,0.0,0.0,8.0,,,,0.1877266,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,0.0,,,0.009862199,,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0401287208552384,0.0001997056875581
POL,2005,-0.0001255136661986,-0.0001342298308357,-0.0001131550643534,-0.0006453353223722,-0.0001201348658373,0.0,0.0,8.0,0.036601786,0.10559919,0.048413623,0.18749,0.01,-0.002231435,0.001183,0.001712,0.000468,0.0,0.0,-5.82e-06,-5.82e-06,0.009652138,0.013568023,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0501105258270065,-5.3181564659401936e-05
PRK,2005,-8.644683390743963e-05,0.0002807593522869,-3.017321475174404e-06,0.0002907914641171,0.0001113671131032,0.0,0.0,8.0,-0.00649095,0.10007783,0.052168805,0.18637902,0.0005,,0.000392,0.004891,2.8e-05,0.0,0.0,6.51e-05,6.51e-05,0.010764346,-0.014764911,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0323433234454078,1.962943512699711e-06
PRT,2005,0.0003928646675039,-0.0002354228642366,-0.0002492373831834,-3.124627313047523e-05,0.0002769112456355,0.0,0.0,8.0,0.00498577,0.09265417,0.04744161,0.18749,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,0.0,3.99e-05,3.99e-05,0.009652138,-0.024843901,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0351486802389451,0.0001574498292814
PRY,2005,-3.189258606798879e-05,0.0001025547734081,-0.0002417348369372,-0.0001937884020356,7.81626836202972e-05,0.0,0.0,8.0,0.003713529,0.08756368,0.02771676,0.18731844,0.009,0.000953102,0.001689,0.002123,0.005975,0.0,0.0,0.0002487,0.000248699,0.00948821,-0.00533748,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0620285801284137,-0.0002169826135633
PYF,2005,0.0004567886703338,0.0017513238466285,0.0003522684415621,0.0040816997286174,0.0008648058279831,0.0,0.0,8.0,,,,0.1877266,,,,0.005813,0.006078,,0.0,,,0.009862199,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0444014947822798,4.026222067420038e-05
QAT,2005,-4.674406976140806e-05,-0.0001631857288641,5.902675756733634e-05,-0.0025415527788771,0.0001484735659731,0.0,0.0,8.0,0.05465163,0.06666533,0.042296793,0.18637902,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000347644,0.000347644,0.010764346,0.059524994,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0364587933675783,-0.0023489701009664
RUS,2005,-0.0008426048341703,-0.0007994463188253,-0.0004262734841764,-0.0010186090570169,-0.0005258970175956,0.0,0.0,8.0,0.06944742,0.11869032,0.021283107,0.18749,0.008,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-5.11e-05,-5.11e-05,0.009652138,0.057556655,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0807545195024695,0.001973489233822
RWA,2005,-0.0001289993253687,-0.0007349729389898,-7.44060291216985e-05,-0.0008671466207635,-6.52711119614258e-05,0.0,0.0,8.0,0.04338348,0.09146146,0.059293523,0.1877313,0.0035,0.04295924,0.003238,0.005066,,0.0,0.0,0.000270553,0.000270553,0.009851068,0.02725878,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.045835335584323,-8.124832044010405e-05
SAU,2005,0.0004350617938068,0.0006498667533373,0.0005152107395211,0.0032189453927484,0.0004993574972834,0.0,0.0,8.0,0.031181134,0.101812884,0.025082095,0.18637902,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.000237837,0.000237841,0.010764346,0.006022785,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0390925708615313,-0.001224901595873
SEN,2005,-7.973800596573592e-05,-5.744058874136704e-07,-1.1206822807426076e-05,0.0004224403323449,-0.0001003735347335,0.0,0.0,8.0,0.02688411,0.09415746,0.041582502,0.1877313,0.009,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000279814,0.000279814,0.009851068,0.023664584,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0452372395651594,0.0007951145058726
SGP,2005,-0.000946849521302,-0.0004712296293887,0.0003580660046909,-0.0002384903934902,-0.0005939728254137,0.0,0.0,8.0,0.055588633,0.08395188,0.08776888,0.18637902,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.00016363,0.00016363,0.010764346,0.009970579,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0906890439416703,5.529053524450101e-05
SLE,2005,-6.20819286459779e-05,-0.0004924067763045,-0.0002009567894026,-0.0015148410489801,0.0001064046244863,0.0,0.0,8.0,0.04633508,0.08678373,0.044069987,0.1877313,0.0075,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,0.000233479,0.000233483,0.009851068,0.04321828,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0387082832904708,-0.001436564050098
SLV,2005,-0.0003420439046213,-0.0001609432905952,8.625429169044005e-06,-2.5122420672527013e-05,-4.4362885293407206e-05,0.0,0.0,8.0,0.012893647,0.08811652,0.057805527,0.18731844,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000177369,0.000177365,0.00948821,-0.001593302,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.042910125249161,0.00021230244982
SMR,2005,0.0005422657079092,0.0025122586583174,0.0001317117276321,0.0009555510535429,0.0005701818368238,0.0,0.0,8.0,,,,0.18749,,,0.002927,0.001975,,,0.0,,,0.009652138,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0426024724060498,0.0005079947553629
SOM,2005,5.355712884960186e-05,0.0002160375240445,8.0679803068455e-05,0.0004928385149597,7.523840105687579e-05,0.0,0.0,8.0,0.020626178,0.090770885,0.02635605,0.1877313,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000340469,0.000340475,0.009851068,0.018930208,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0564344703511775,-0.0001627016112363
STP,2005,-0.0011408011484325,-0.0141883963352048,-0.0019050023291129,-0.0105333523528842,-0.0032307155642129,0.0,0.0,8.0,0.024746113,0.052343335,0.05233334,0.1877313,,,,0.001866,0.002322,0.0,0.0,0.00031795,0.00031795,0.009851068,0.011930231,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0462389383515153,0.0005437914639539
SUR,2005,4.883321394599273e-05,0.0018588588352185,0.0001483483143463,0.0002711769960973,0.0003588862629492,0.0,0.0,8.0,,,,0.18731844,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.00948821,,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0469188494900653,-0.0005765426412406
SVK,2005,0.0003352276411787,0.0007573690830375,0.00041875979586,0.0057797357772153,0.000550547094867,0.0,0.0,8.0,0.0634733,0.08599945,0.04712215,0.18749,0.0095,,0.002539,0.005655,0.002551,,0.0,1.44e-05,1.44e-05,0.009652138,0.032601327,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0655799595105037,8.317585075040546e-05
SVN,2005,0.0005025614760845,0.0006300929376308,0.0001023925965269,-0.0059582893300856,0.000508550452097,0.0,0.0,8.0,0.04321439,0.07606422,0.046031684,0.18749,0.01,,0.002216,0.002868,0.002201,,0.0,-2e-06,-2e-06,0.009652138,0.006227102,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0473279044499568,-0.0001623915987051
SWE,2005,0.0007600484118952,-3.849963291733399e-05,0.0006272544580294,0.0066446537659252,0.0018149494605716,0.0,0.0,8.0,0.031161845,0.09105202,0.030867694,0.18749,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0,1.78e-05,1.78e-05,0.009652138,0.011902532,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0706668580297874,-0.0001664328333784
SWZ,2005,-0.0004673735723249,-0.0004733041218699,-0.0003053148134798,-0.0016212758539722,-0.0008164872992868,0.0,0.0,8.0,0.021886371,0.07037227,0.041921433,0.1877313,0.0005,0.027212955,0.000582,0.004444,0.001722,0.01,0.0,4.92e-07,4.92e-07,0.009851068,-0.00514175,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0540782012432227,0.000944517535472
SYC,2005,0.0001114689045397,0.0013977097019215,0.0002137868759636,0.0031031223082473,-0.0002883385744158,0.0,0.0,8.0,0.04547532,0.04429459,0.052169167,0.1877313,,-0.095670156,0.002025,0.002323,0.001606,0.0,0.0,0.000109795,0.000109795,0.009851068,0.0240877,,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0650134128807958,0.0007782290781059
SYR,2005,0.0001933867343953,-6.793395822761623e-05,-3.983747117516879e-05,-0.0007137956258997,-0.0001450205175966,0.0,0.0,8.0,0.020538561,0.09822752,0.046075445,0.18637902,0.0015,0.01686399,0.005399,0.00431,0.001817,0.0,0.0,0.000236884,0.00023688,0.010764346,-0.004513865,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0406248746579583,-0.0005042688388848
TCD,2005,-0.0005677244783243,-0.0017717781255726,-0.0002121923165411,-0.0025625385626255,-0.0006488841055511,0.0,0.0,8.0,0.044162847,0.09148535,0.020103032,0.1877313,0.004,0.021400662,0.00862,0.006411,0.008635,0.0,0.0,0.000327632,0.00032763,0.009851068,0.034620855,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0414438648365915,0.0005450327166102
TGO,2005,-0.0011593171747373,-0.0019702237870195,-0.0009774476056664,-0.0055315656547074,-0.0019253450026946,1.0,0.0,8.0,-0.015201639,0.08594152,0.045980643,0.1877313,0.003,-0.095670156,0.007099,0.006596,0.00898,0.0,0.0,0.000271559,0.000271566,0.009851068,-0.017570417,-0.001,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0527162111470394,0.000996982201684
THA,2005,0.000669859026271,0.0031784504040169,-0.0010800499601578,-0.0059861745690689,0.0016315040584262,0.0,0.0,8.0,0.038601175,0.110695325,0.048316576,0.18637902,0.0095,0.01686399,0.006338,0.000994,0.006344,0.01,0.0,7.1e-05,7.1e-05,0.010764346,-0.003809255,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0551647968116764,-0.0012909969935612
TJK,2005,0.0025408177041569,0.0003712057738772,0.0001467130575434,0.0013556908077166,0.0011050723226685,0.0,0.0,8.0,0.0471722,0.08826882,0.03866137,0.18637902,0.0035,0.043944493,0.005107,0.003386,0.005473,0.0,0.0,0.000188112,0.000188112,0.010764346,0.07481317,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0449674302776797,3.270624156299917e-05
TKM,2005,-0.0016506339707626,-0.000290132163298,-0.0006073699547958,-0.0045695702584375,-0.0011520900209262,0.0,0.0,8.0,0.11640185,0.084476285,0.022571085,0.18637902,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.000120796,0.000120796,0.010764346,0.10066191,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0395556679580592,7.020680629189757e-05
TTO,2005,-0.0006878192327229,-0.0008471762890576,-0.0003413117305775,-0.0013095632595161,-0.0020521138833678,0.0,0.0,8.0,0.055748884,0.071204446,0.054857288,0.18731844,0.01,-0.095670156,0.006475,0.007936,0.001251,0.01,0.0,-1.62e-05,-1.62e-05,0.00948821,0.023797695,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0510922909956086,0.0008988877758702
TUN,2005,0.0003654330233298,0.0021219623256943,0.0004321226082068,0.0044354206900171,0.0010831826574089,0.0,0.0,8.0,0.030632103,0.09218247,0.04172502,0.1877313,0.003,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.000100166,0.000100162,0.009851068,-2.77e-05,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0391561998249895,-5.7942801029796376e-05
TUR,2005,-0.0002555217658324,-0.0002923948751317,3.406465915988671e-05,-0.0038943702329501,-0.0005072427813183,0.0,0.0,8.0,0.06818421,0.11193737,0.045463596,0.18637902,0.0085,0.042668965,0.0032,4.9e-05,0.002216,0.0,0.0,0.00014697,0.00014697,0.010764346,0.04070293,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0994253200932551,0.0001995211776519
TWN,2005,0.0002700632582987,0.0004398934638654,6.603825641084138e-06,0.0006855047747558,-0.0001740801590014,0.0,0.0,8.0,0.03838724,0.100301675,0.065563396,0.18637902,0.01,0.038416006,0.002744,0.006845,0.005028,,0.0,3.47e-05,3.47e-05,0.010764346,-0.002896778,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0386863899644072,-3.473906871749588e-05
TZA,2005,0.0020522478127688,0.0055109568812828,0.001067725906123,0.011762475857549,0.0025586846983159,0.0,0.0,8.0,0.051320653,0.10539286,0.03752527,0.1877313,0.0045,0.030773124,0.007353,0.006334,0.008983,0.01,0.0,0.00020884,0.000208836,0.009851068,0.04106789,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0388264183956756,-0.0001130722171104
UGA,2005,-0.0008357676706881,-0.0006188792034251,-0.0003134174758304,-0.002027997979857,-0.0004562063323813,0.0,0.0,8.0,0.026131716,0.102470554,0.049501892,0.1877313,0.0045,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.000348464,0.000348467,0.009851068,0.018551433,0.0014999999999999996,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0410036763433009,0.0003777269212877
UKR,2005,-0.0009530118544851,-0.0009483901639753,-0.0005920628995769,-0.007037054587261,-0.0004454939469381,0.0,0.0,8.0,0.034568068,0.1075703,0.043539528,0.18749,0.008,,0.004737,0.006157,0.004741,0.0,0.0,-7.34e-05,-7.34e-05,0.009652138,0.03977758,0.0,0.00022121627035323155,0.0005816500346468638,0.0003278335941136462,0.00015134233490558796,0.00013929347033761764,0.0651991794844388,0.0012684073881162
