country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
KGZ,2003,-0.001326185717492,-0.114778030117311,-0.0078167591079408,-0.0027311198732599,-0.0008360673616847,1.0,0.0,8.0,0.05424778,0.08521016,0.03267173,0.16795917,0.0035,,0.006752,0.00447,0.005949,0.0,0.0,0.000120237,0.000120234,-0.001570508,0.063702956,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0439208646314317,0.0010827489312507
KHM,2003,-0.0018103596371135,0.0065602278251334,0.0023830082639463,9.124246222827613e-05,0.0022270647415906,0.0,0.0,8.0,0.033799533,0.094784066,0.043049723,0.16795917,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.000174627,0.000174627,-0.001570508,0.001835842,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0450190333781822,0.0005697364785716
KOR,2003,0.0004408277757455,0.0005369350267606,0.001374856280792,0.0018875161294093,0.0023985258926364,0.0,0.0,8.0,0.026248895,0.10771777,0.061848726,0.16795917,0.009,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,4.61e-05,4.61e-05,-0.001570508,-0.014294181,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0376492546646374,0.0004713938939392
KWT,2003,0.0002395025068123,-0.0004717822178421,-0.0008716391620815,0.0015226324809238,0.001634503500762,0.0,0.0,8.0,0.12676373,0.07688529,0.048082076,0.16795917,0.0015,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,0.000333466,0.000333462,-0.001570508,0.13395362,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0591005921825503,0.0024981540731221
LAO,2003,0.0220012930468079,-0.0042665277649881,-0.0014337618583738,-0.0016050189024653,0.0010094861656474,0.0,0.0,8.0,0.032240923,0.086863525,0.032448012,0.16795917,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000246152,0.000246152,-0.001570508,0.014702173,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0402866707780174,-0.0002917741563858
LBN,2003,-0.0005539795855097,-0.0009442426798205,0.0008410782744381,-0.0001325676039246,0.0008599458459145,0.0,0.0,8.0,0.02706759,0.08224412,0.058990873,0.16795917,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.000135303,0.000135303,-0.001570508,0.013206825,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0387811848022963,0.0013964617563068
LBR,2003,0.0107079792429093,0.0093874677250938,0.0301139848785931,0.0510144374835977,0.0402304544880855,1.0,1.0,8.0,-0.31174937,0.07941482,0.033738058,0.17185913,0.0055,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-1.63e-05,-1.63e-05,0.000478581,-0.30949494,0.0004999999999999996,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0681959454892193,0.0100601390879936
LBY,2003,0.0136020199276535,0.0078544262341595,0.020652426290921,0.0105691000820641,0.0116940381202285,0.0,0.0,8.0,0.03390173,0.08612335,0.011395274,0.17185913,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000240147,0.000240155,0.000478581,0.00547982,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0448272565099818,0.0022308351072247
LIE,2003,0.0003670154769089,0.0050998839725648,0.0001695457492141,9.914282939763302e-05,0.0003208916609941,0.0,0.0,8.0,,,,0.1723756,,,0.005726,0.003343,0.002246,,0.0,,,0.009959966,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0413906865215363,0.0001651731472954
LKA,2003,0.0098730285103485,0.0034470012584187,0.0034765872209117,-0.0008639695469441,0.0014603333401466,0.0,0.0,8.0,0.04705329,0.0990835,0.057379708,0.16795917,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.0001138,0.000113804,-0.001570508,0.029268766,-0.0005000000000000004,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0506939543907998,0.0016632229146529
LSO,2003,-0.0048771283663976,-0.0195107069314498,-0.0028495625590562,-0.0011561836024611,-0.0016999889633407,0.0,0.0,8.0,0.022650523,0.07653226,0.042402647,0.17185913,0.009,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,4.39e-05,4.39e-05,0.000478581,-0.009049537,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0329191705703535,-0.0012948661654944
LTU,2003,-0.000107144948532,-0.0075640194870871,-0.0007229971644611,-0.0086834027942151,-0.0001692062284453,0.0,0.0,8.0,0.10098117,0.08194255,0.04030388,0.1723756,0.01,,0.003223,0.004141,0.003219,0.0,0.0,-3.62e-05,-3.62e-05,0.009959966,0.08163766,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.069418162098065,0.0008092915819965
LUX,2003,0.0085443383705537,0.001287854678689,-0.0044116078595417,-0.0011909270946863,0.0068877800799189,0.0,0.0,8.0,,,,0.1723756,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.009959966,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0355817060952784,0.0001172801254882
LVA,2003,0.0006670571021858,0.0009490555219225,0.0039834758470553,-0.0017442134637646,-0.000246469465025,0.0,0.0,8.0,0.08298846,0.0775059,0.0359815,0.1723756,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-7.4e-05,-7.4e-05,0.009959966,0.053760022,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.1000177123837245,4.0170945063006114e-05
MAC,2003,0.0033876802679793,-0.0063603052777746,0.0022328276365221,0.0003862867057478,0.0049430527815979,0.0,0.0,8.0,,,,0.16795917,,,,0.005511,0.002519,0.0,0.0,,,-0.001570508,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0413269842238861,0.0003932708392673
MAR,2003,0.0020445844052737,-0.0016007382214572,-0.000269166538384,-0.000703935513003,0.0003752777344405,0.0,0.0,8.0,0.043537542,0.103657864,0.042647954,0.17185913,0.002,0.0383298,0.004841,3.5e-05,0.004683,0.0,0.0,0.000165962,0.000165965,0.000478581,0.027778814,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.038154795925523,-0.0003438478669593
MCO,2003,-0.0007350122534446,0.0058586565282389,0.0001283174728156,9.312750213272486e-05,0.0002880129635347,0.0,0.0,8.0,,,,0.1723756,,,0.006838,0.003047,0.007305,,0.0,,,0.009959966,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0373285615120416,-2.484925934402582e-06
MDA,2003,-0.0262743538961223,-0.0589271512701265,-0.0793688888714436,-0.0738223793103649,-0.0464223650619077,0.0,0.0,8.0,0.06568435,0.083793096,0.04871622,0.1723756,0.009,-0.095670156,0.005535,0.005603,0.005533001,0.0,0.0,-2.52e-05,-2.52e-05,0.009959966,0.08797044,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0434753663187884,7.468025706679898e-05
MDG,2003,0.0243519125078407,0.0041255319298638,0.0024742127382135,-0.0007905601560597,0.0023660345229852,0.0,0.0,8.0,0.065320164,0.0975496,0.033892803,0.17185913,0.0085,0.034904286,0.008791001,0.005191,0.000204,0.0,0.0,0.000302471,0.000302471,0.000478581,0.06909649,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0470429198510512,0.0016145279724089
MDV,2003,0.0048129170470027,0.0144675591961342,-0.0005888822558718,-0.0016321918793305,0.0020789092278015,0.0,0.0,8.0,,,,0.16795917,,,,,,0.01,0.0,,,-0.001570508,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0376317672554215,0.0009434734251518
MEX,2003,0.0008757057470175,0.0010702927593301,0.0006309032586214,0.0006290069382123,0.0011213473877764,0.0,0.0,8.0,0.001895967,0.11549432,0.03987769,0.17277542,0.009,0.03440418,0.005418,0.001796,0.001511,0.0,0.0,0.000120096,0.000120092,0.00173071,-0.017268647,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0671739404514704,-0.0010298672305475
MKD,2003,0.0006303194455854,-0.0081169401969038,-0.0011632000778637,-0.0065829327318853,-0.0018078319887569,0.0,0.0,8.0,0.031611983,0.07618322,0.044052232,0.1723756,0.0095,,0.005023,0.005899,0.005021,,0.0,2.31e-05,2.31e-05,0.009959966,0.025365148,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0592827369418333,-0.0005591346408931
MLI,2003,-0.0002268522339487,-0.0101557685270596,-0.0039288362140206,-0.0003479951689312,-0.001418583974936,0.0,0.0,8.0,0.04571731,0.09288688,0.021820815,0.17185913,0.0085,-0.009162908,0.006906,0.00182,0.008388001,0.0,0.0,0.000248171,0.000248166,0.000478581,0.028591564,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0460568682775149,0.0007735600466466
MLT,2003,0.0001839922294694,0.0001210459882476,-0.0032209909093337,0.0038180756113798,0.0010770484706513,0.0,0.0,8.0,,,,0.1723756,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.009959966,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0648741580620214,-0.0012979714745438
MMR,2003,0.0060597253871965,-0.0084624607532722,-0.0087992341994345,-0.0011163721596193,-0.0156473572355462,0.0,0.0,8.0,0.12725407,0.10728297,0.04239487,0.16795917,0.0015,0.035723455,0.005062,0.001974,0.005072,0.0,0.0,9.49e-05,9.49e-05,-0.001570508,0.089643925,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.031988249915542,-5.051009011230317e-05
MNG,2003,0.0055206073557343,-0.0060529050998313,-0.0009759364020489,-0.001515352919295,0.003302861616201,0.0,0.0,8.0,-0.014198983,0.07931674,0.005826164,0.16795917,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.000143006,0.000143007,-0.001570508,-0.029237758,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0658852931483437,0.0043592938721475
MOZ,2003,-0.0025853169319168,-0.0006335500997218,-0.0015322830407293,-0.0015346658589355,1.7471362776910748e-05,0.0,0.0,8.0,0.056508552,0.09872156,0.032076318,0.17185913,0.0075,0.008754687,0.006932,0.006759,0.008125,0.0,0.0,0.000210583,0.000210583,0.000478581,0.043849073,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0501570029347171,0.0038545059996984
MRT,2003,0.0018573524191814,0.0055181503208513,-0.0040585418748321,-0.0009071549614046,-0.0049386226280185,1.0,0.0,8.0,0.029603824,0.07900726,0.00963024,0.17185913,0.002,-0.095670156,0.00615,0.000149,0.00326,0.0,0.0,0.000252858,0.00025286,0.000478581,0.010231687,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0393087212757774,-0.001584270615772
MUS,2003,-0.0029675136579758,-0.0103972629209804,-0.0016528196809162,-0.0033960759371743,-0.0012216387849148,0.0,0.0,8.0,0.05922563,0.071074285,0.06399393,0.17185913,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,9.39e-05,9.39e-05,0.000478581,0.027069937,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0948618445843194,-0.0008377168174732
MWI,2003,0.0257265681190375,0.0049543326754728,0.0022785946164075,0.0002360792740976,0.0061873268085306,0.0,0.0,8.0,0.015473458,0.09424604,0.04880458,0.17185913,0.0075,0.021747518,0.006744,0.008192,0.006023,0.01,0.0,0.000228867,0.000228871,0.000478581,-0.00012261,0.0004999999999999996,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0426977341518047,0.0014991401158419
MYS,2003,0.0034501421247357,0.002330241899148,0.0032320658761814,0.0012292975011701,0.0029070101530319,0.0,0.0,8.0,0.038260918,0.10047808,0.042531192,0.16795917,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.000188336,0.000188336,-0.001570508,0.0022192,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0444299261029365,0.0003506162786012
NAM,2003,-0.0003945786789821,-0.0019043249183206,-0.0026733091068791,-0.0016450305085077,-0.0034122849571376,0.0,0.0,8.0,0.02310597,0.07592583,0.00876693,0.17185913,0.008,0.023887627,0.006329,0.006626,0.007005,0.01,0.0,0.000115402,0.000115403,0.000478581,0.009464584,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0389459730484096,0.0006917347039967
NCL,2003,0.0008685090910982,0.0055784828942066,-0.0005008160004332,-0.0001397505075371,0.0036304300410947,0.0,0.0,8.0,,,,0.17310178,,,,0.005462,0.006633,0.0,0.0,,,0.001720801,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0419389782152801,8.104343830010047e-05
NER,2003,-0.0141465998570054,-0.0151905977491399,-0.0054490195682869,-0.001475181277778,-0.006020206111469,0.0,0.0,8.0,0.006825713,0.094124086,0.022682382,0.17185913,0.0075,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.000372253,0.000372255,0.000478581,0.008461741,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0379902190112284,-0.0006305409380994
NGA,2003,0.002172596845491,-0.0018544913945664,-0.0031731918358244,-0.0026304608327815,-0.0004365613777433,0.0,0.0,8.0,0.082938984,0.11788491,0.049742028,0.17185913,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.000219755,0.000219755,0.000478581,0.06853505,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0350511005561902,2.5094645940700044e-05
NIC,2003,0.0047873832211565,0.0033117935019142,0.0027591672775238,1.052916027101153e-05,0.0029747839814648,0.0,0.0,8.0,0.004090064,0.08567316,0.037777096,0.17277542,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.000205643,0.000205636,0.00173071,-0.000394304,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.040830011569792,0.0008613649984588
NLD,2003,0.0035969500799996,0.0095241836705529,0.0012085268672493,0.0069224696781452,0.0014081730785891,0.0,0.0,8.0,-0.002856357,0.09694201,0.061712872,0.1723756,0.01,-0.095670156,0.001054,0.007222,0.005143,0.0,0.0,6.21e-05,6.21e-05,0.009959966,-0.02483016,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0380953791875358,0.0001356804283828
NOR,2003,-0.0036329529707345,0.0009567747550292,0.0018978197336082,0.0035032598025047,0.0007810730208678,0.0,0.0,8.0,0.005674935,0.08424068,0.026957821,0.1723756,0.01,0.033809945,0.000586,0.002048,0.000673,0.0,0.0,4.36e-05,4.36e-05,0.009959966,-0.022956975,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0932739648689101,0.000728654835747
NPL,2003,0.0023602377664026,-0.0010117886778327,0.0006143578103987,2.3447563121214814e-05,0.0021299673048677,0.0,0.0,8.0,0.012928388,0.101763874,0.05212278,0.16795917,0.002,0.043000028,0.006632,0.001417,0.007167,0.01,0.0,0.000176743,0.000176746,-0.001570508,-0.00176519,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0430125024882097,0.0008384657215443
NZL,2003,-0.0023305587300804,-0.001152074161802,0.0001676219574621,-0.0014906558976401,-0.0008549463366656,0.0,0.0,8.0,0.018360827,0.082839996,0.02692934,0.17310178,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.000157803,0.000157803,0.001720801,0.001103189,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0472070615499501,0.0001859574843156
OMN,2003,-0.0012444517375028,-0.0001348346753186,-0.0001958972777882,-0.0001387874533899,0.0054936053737422,0.0,0.0,8.0,-0.014047645,0.07940416,0.025816623,0.16795917,0.001,0.010296194,0.004373,0.004322,0.003567,0.0,0.0,0.000339672,0.000339676,-0.001570508,-0.06665446,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0370277509800507,-0.0006424887928188
PAK,2003,0.001985794798368,-0.0033077292524917,0.0012630447733475,-2.420339894692973e-05,0.0015259535660704,0.0,0.0,8.0,0.028656315,0.1195887,0.053012185,0.16795917,0.0025,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.00017605,0.000176046,-0.001570508,0.00658893,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0409646547529142,0.0002510641568884
PAN,2003,0.0062390814862308,0.0011483878775389,0.0016744622440749,0.0025518973425109,0.0034950054303908,0.0,0.0,8.0,0.02068242,0.080242075,0.036936056,0.17277542,0.0095,0.024849067,0.005528,0.003338,0.003873,0.0,0.0,0.000168405,0.000168402,0.00173071,0.001397977,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0418558774428506,0.0015343312757781
PER,2003,0.0011833094928902,-0.0003229967962901,0.0001826382380475,0.0002396169442521,0.0011148664322002,0.0,0.0,8.0,0.025011439,0.10213726,0.030591104,0.17277542,0.0095,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.000145137,0.000145135,0.00173071,0.009484394,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0712729333487815,0.000138909495577
PHL,2003,0.0016864923930868,0.0009716097540185,0.0044959365271091,0.003452470861862,0.0050768932667752,1.0,0.0,8.0,0.027051613,0.11370805,0.056731414,0.16795917,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.00021147,0.00021147,-0.001570508,0.004103947,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0385010378805177,0.0008891473639946
PNG,2003,0.011935367393514,0.0080075336755226,0.0004499067971997,2.1676401523795102e-05,-0.0026553356718025,0.0,0.0,8.0,,,,0.17310178,0.007,0.035723455,0.002718,0.005523,0.003526,0.01,0.0,,,0.001720801,,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.039815168590283,-0.0006016882069644
POL,2003,0.0020825525577526,0.0045084841899599,0.0028434325338425,0.0036892537795923,0.0044106843678594,0.0,0.0,8.0,0.039183903,0.10561082,0.048425253,0.1723756,0.01,-0.002231435,0.001183,0.001712,0.000468,0.0,0.0,-5.98e-06,-5.99e-06,0.009959966,0.016150141,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0499145733742641,0.0004447936091015
PRK,2003,0.0042085816799267,0.0008604284556077,0.0001254686789073,0.0014262953099641,-0.0014704678294711,0.0,0.0,8.0,-0.008500362,0.09994163,0.05203261,0.16795917,0.0005,,0.000392,0.004891,2.8e-05,0.0,0.0,8.54e-05,8.54e-05,-0.001570508,-0.016774323,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0321510989573433,-5.173178009579976e-05
PRT,2003,-0.0043597210528905,-0.0027418688555624,-0.0056999648124818,-0.0095969134900907,-0.0041601807959714,0.0,0.0,8.0,-0.012170931,0.0925722,0.047359638,0.1723756,0.01,0.01757858,0.000468,0.001438,0.000198,0.0,0.0,4.41e-05,4.41e-05,0.009959966,-0.042000603,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0349009443455604,-0.001035825748506
PRY,2003,0.0024799921683489,-0.0009697795740159,0.0009989243592671,-0.0002804797768943,0.0043905683158964,0.0,0.0,8.0,0.012133057,0.087063245,0.027216332,0.17277542,0.009,0.000953102,0.001689,0.002123,0.005975,0.0,0.0,0.000253133,0.000253135,0.00173071,0.003082049,0.0004999999999999987,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0619029329615087,0.0023027168067994
PYF,2003,-0.0006104749465627,0.0091406042749828,-0.0014918549429511,-0.0003804664641601,-0.000519864198215,0.0,0.0,8.0,,,,0.17310178,,,,0.005813,0.006078,,0.0,,,0.001720801,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0435915800129294,0.0010486353337402
QAT,2003,-0.0048430378399105,0.0006473058228638,-0.005429550621978,-0.0028226758589107,0.0039488464108311,0.0,0.0,8.0,0.014126241,0.06586334,0.041494805,0.16795917,0.0,-0.095670156,0.007456,0.00095,0.0048,0.0,1.0,0.000471354,0.000471357,-0.001570508,0.018999606,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0376784875979481,0.0002274793942705
RUS,2003,9.797892506928885e-05,9.818358378701174e-05,0.0005798577381504,0.0038962980511911,-0.0007320210855364,0.0,,8.0,0.07935738,0.11879705,0.021389836,0.1723756,0.008,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-5.91e-05,-5.91e-05,0.009959966,0.06746661,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0781258798089298,0.0007729760188861
RWA,2003,0.002369165010023,-0.0067854430997846,-0.0016221407043651,-0.0006738670221207,-0.0028156995997602,0.0,0.0,8.0,-0.014869113,0.090934865,0.058766928,0.17185913,0.0035,0.04295924,0.003238,0.005066,,0.0,0.0,0.000240006,0.000240006,0.000478581,-0.030993812,0.0005,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0456135360772979,0.0014087476808559
SAU,2003,-0.0044293846868405,-0.0019720533646595,-0.0046916869534254,-0.0043075771517925,-0.0070025489861757,0.0,0.0,8.0,0.049007196,0.10132448,0.024593685,0.16795917,0.0,0.02442347,0.0018,0.00127,0.000949,0.01,1.0,0.0002634,0.0002634,-0.001570508,0.023848847,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0401393673736048,-0.0027590912929898
SEN,2003,-0.001090325669859,0.0074492900954588,-0.0021690632560705,-0.000620336423474,-0.0005235121328563,0.0,0.0,8.0,0.036773637,0.09359621,0.04102126,0.17185913,0.009,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.000279486,0.00027949,0.000478581,0.03355411,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.043678407210376,0.0003882588421718
SGP,2003,0.0010188464145551,-0.0023915651271519,0.0029289679617082,0.0027533774865609,0.0029024822901502,0.0,0.0,8.0,0.011958677,0.08360957,0.08742657,0.16795917,0.004,-0.095670156,0.003857,0.006561,0.003835,0.01,0.0,0.000186473,0.000186473,-0.001570508,-0.033659376,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0898574076519987,0.0004510175571374
SLE,2003,0.0030693099435379,0.0052488181877394,-0.0001778967848563,8.515033733696477e-05,0.0008514045344686,0.0,0.0,8.0,0.034542233,0.08625286,0.043539118,0.17185913,0.0075,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0,0.000375465,0.000375465,0.000478581,0.031425435,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0403094239535474,-0.0035121623273295
SLV,2003,0.0019000586410184,-0.0042714947985099,0.0013413260377828,-0.0009532546137859,0.001641759634728,0.0,0.0,8.0,0.004382422,0.087758586,0.05744759,0.17277542,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0,0.000183895,0.000183892,0.00173071,-0.010104528,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0418274038790909,0.000803819451692
SMR,2003,-0.0015255628270211,-0.0101162119891909,-0.001912263648506,-0.0005642901734903,-0.0005762256653928,0.0,0.0,8.0,,,,0.1723756,,,0.002927,0.001975,,,0.0,,,0.009959966,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0418819295437329,-0.0001244858518539
SOM,2003,-0.0023035298602163,-0.0075825287084296,-0.0007709022298122,-0.0003619792823935,-0.0001732861495818,0.0,0.0,8.0,0.015397846,0.090087436,0.025672596,0.17185913,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0,0.000345334,0.000345333,0.000478581,0.013701875,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0558966434735875,0.0021545492065956
STP,2003,0.0008510075924889,-0.0378663707893112,-0.0083746043767239,-0.0070492458582838,0.0048074356461879,0.0,0.0,8.0,0.031906508,0.051706146,0.05169615,0.17185913,,,,0.001866,0.002322,0.0,0.0,0.000319615,0.000319615,0.000478581,0.019090626,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0449761927103877,0.0015343620152998
SUR,2003,0.0214465735382977,0.0133621866835454,-0.0059747970146841,0.0009246340796334,-0.001953332640827,0.0,0.0,8.0,,,,0.17277542,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.00173071,,,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.046489355206356,0.0005165562574524
SVK,2003,0.0014097330171467,0.0149636440899948,0.0006635553554731,-0.0045031319780142,-0.000497541213803,0.0,0.0,8.0,0.040747553,0.08597188,0.047094572,0.1723756,0.0095,,0.002539,0.005655,0.002551,,0.0,1.17e-05,1.17e-05,0.009959966,0.009875581,0.0,0.001687442944783612,-0.002607709155491962,-0.0055770206035314265,-0.0029237239966566145,0.0010345024092741645,0.0653699795985183,-9.881007569839673e-05
