,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,code3,year,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
13293,0.0,,,,,,,REU,1942.0,2.0,,,,0.12254007,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.09004437,
13294,0.0,,,,,,,REU,1943.0,2.0,,,,0.15754011,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.03500004,
13295,0.0,,,,,,,REU,1944.0,2.0,,,,0.1339867,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.023553416,
13296,0.0,,,,,,,REU,1945.0,2.0,,,,0.0324957,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.101491,
13297,0.0,,,0.0,0.0,,,REU,1946.0,2.0,,,,0.11982517,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.08732947,
13298,0.0,,,0.0,0.0,,,REU,1947.0,2.0,,,,0.13236815,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.012542978,
13299,0.0,,,0.0,0.0,,,REU,1948.0,2.0,,,,0.11747687,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.014891274,
13300,0.0,,,0.0,0.0,,,REU,1949.0,2.0,,,,0.13445428,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.016977407,
13301,0.0,,,0.0,0.0,,,REU,1950.0,3.0,,,,0.13774475,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0032904744,
13302,0.0,,,0.0,0.0,,,REU,1951.0,3.0,,,,0.15657492,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.018830165,
13303,0.0,,,0.0,0.0,,,REU,1952.0,3.0,,,,0.12789021,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.028684705,
13304,0.0,,,0.0,0.0,,,REU,1953.0,3.0,,,,0.15163562,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.023745403,
13305,0.0,,,0.0,0.0,,,REU,1954.0,3.0,,,,0.15147798,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.00015763938,
13306,0.0,,,0.0,0.0,,,REU,1955.0,3.0,,,,0.15128474,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.00019323826,
13307,0.0,,,0.0,0.0,,,REU,1956.0,3.0,,,,0.0324957,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.11878904,
13308,0.0,,,0.0,0.0,,,REU,1957.0,3.0,,,,0.13471779,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.10222209,
13309,0.0,,,0.0,0.0,,,REU,1958.0,3.0,,,,0.10586844,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.028849356,
13310,0.0,,,0.0,0.0,,,REU,1959.0,3.0,,,,0.120807454,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.014939018,
13311,0.0,,,0.0,0.0,,,REU,1960.0,4.0,,,,0.1508294,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.03002195,
13312,0.0,,,0.0,0.0,,,REU,1961.0,4.0,,,,0.14237662,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.008452788,
13313,0.0,,,0.0,0.0,,,REU,1962.0,4.0,,,,0.15304461,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.010667995,
13314,0.0,,,0.0,0.0,,,REU,1963.0,4.0,,,,0.14964373,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0034008771,
13315,0.0,,,0.0,0.0,,,REU,1964.0,4.0,,,,0.15895593,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.009312198,
13316,0.0,,,0.0,0.0,,,REU,1965.0,4.0,,,,0.1584897,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.00046622753,
13317,0.0,,,0.0,0.0,,,REU,1966.0,4.0,,,,0.16021149,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0017217845,
13318,0.0,,,0.0,0.0,,,REU,1967.0,4.0,,,,0.14447631,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.01573518,
13319,0.0,,,0.0,0.0,,,REU,1968.0,4.0,,,,0.14266625,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.001810059,
13320,0.0,,,0.0,0.0,,,REU,1969.0,4.0,,,,0.15601979,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0133535415,
13321,0.0,,,0.0,0.0,,,REU,1970.0,5.0,,,,0.15826169,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0022418946,
13322,0.0,,,0.0,0.0,,,REU,1971.0,5.0,,,,0.15288287,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0053788126,
13323,0.0,,,0.0,0.0,,,REU,1972.0,5.0,,,,0.15795827,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.005075395,
13324,0.0,,,0.0,0.0,,,REU,1973.0,5.0,,,,0.1540538,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0039044619,
13325,0.0,,,0.0,0.0,,,REU,1974.0,5.0,,,,0.15610701,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0020532012,
13326,0.0,,,0.0,0.0,,,REU,1975.0,5.0,,,,0.15302967,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.003077343,
13327,0.0,,,0.0,0.0,,,REU,1976.0,5.0,,,,0.17015895,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.017129287,
13328,0.0,,,0.0,0.0,,,REU,1977.0,5.0,,,,0.15606017,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.014098778,
13329,0.0,,,0.0,0.0,,,REU,1978.0,5.0,,,,0.15263602,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0034241527,
13330,0.0,,,0.0,0.0,,,REU,1979.0,5.0,,,,0.1563452,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0037091821,
13331,0.0,,,0.0,0.0,,,REU,1980.0,6.0,,,,0.17407961,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.017734408,
13332,0.0,,,0.0,0.0,,,REU,1981.0,6.0,,,,0.15805244,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.016027167,
13333,0.0,,,0.0,0.0,,,REU,1982.0,6.0,,,,0.15862569,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0005732477,
13334,0.0,,,0.0,0.0,,,REU,1983.0,6.0,,,,0.1636488,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.005023107,
13335,0.0,,,0.0,0.0,,,REU,1984.0,6.0,,,,0.1577092,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.005939603,
13336,0.0,,,0.0,0.0,,,REU,1985.0,6.0,,,,0.16718566,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.009476468,
13337,0.0,,,0.0,0.0,,,REU,1986.0,6.0,,,,0.15797473,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.009210929,
13338,0.0,,,0.0,0.0,,,REU,1987.0,6.0,,,,0.16120818,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0032334477,
13339,0.0,,,0.0,0.0,,,REU,1988.0,6.0,,,,0.16886476,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0076565742,
13340,0.0,,,0.0,0.0,,,REU,1989.0,6.0,,,,0.16851214,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.00035262108,
13341,0.0,,,0.0,0.0,,,REU,1990.0,7.0,,,,0.17247532,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0039631873,
13342,0.0,,,0.0,0.0,,,REU,1991.0,7.0,,,,0.16698153,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.00549379,
13343,0.0,,,0.0,0.0,,,REU,1992.0,7.0,,,,0.1756522,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.008670673,
13344,0.0,,,0.0,0.0,,,REU,1993.0,7.0,,,,0.17499132,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0006608814,
13345,0.0,,,0.0,0.0,,,REU,1994.0,7.0,,,,0.17706619,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0020748675,
13346,0.0,,,0.0,0.0,,,REU,1995.0,7.0,,,,0.1714343,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.005631894,
13347,0.0,,,0.0,0.0,,,REU,1996.0,7.0,,,,0.17212342,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0006891191,
13348,0.0,,,0.0,0.0,,,REU,1997.0,7.0,,,,0.16825536,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0038680583,
13349,0.0,,,0.0,0.0,,,REU,1998.0,7.0,,,,0.17636524,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0081098825,
13350,0.0,,,0.0,0.0,,,REU,1999.0,7.0,,,,0.17923258,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.002867341,
13351,0.0,,,0.0,0.0,,,REU,2000.0,8.0,,,,0.16637819,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.012854397,
13352,0.0,,,0.0,0.0,,,REU,2001.0,8.0,,,,0.16554393,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,-0.0008342564,
13353,0.0,,,0.0,0.0,,,REU,2002.0,8.0,,,,0.17138055,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.005836621,
13354,0.0,,,0.0,0.0,,,REU,2003.0,8.0,,,,0.17185913,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0004785806,
13355,0.0,,,0.0,0.0,,,REU,2004.0,8.0,,,,0.17788023,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.0060210973,
13356,0.0,,,0.0,0.0,,,REU,2005.0,8.0,,,,0.1877313,,0.03949319,,0.001952,0.001578,0.0,0.0,,,,0.009851068,
13357,,,,0.0,0.0,,,REU,2006.0,8.0,,,,0.1670528,,0.03949319,,0.001952,0.001578,0.0,,,,,-0.02067849,
13358,,,,0.0,0.0,,,REU,2007.0,8.0,,,,0.1729844,,0.03949319,,0.001952,0.001578,0.0,,,,,0.005931601,
13359,,,,0.0,0.0,,,REU,2008.0,8.0,,,,0.1845921,,0.03949319,,0.001952,0.001578,0.0,,,,,0.011607692,
13360,0.0,,,,,,,ROM,1929.0,,-0.05889831,0.09543378,0.041038215,0.0324957,,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,,,,-0.081397295
13361,0.0,,,,,1.0,,ROM,1930.0,1.0,0.057615574,0.09556834,0.041172773,0.0324957,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00013455749,0.00013455749,0.0,0.035116594
13362,0.0,,,,,1.0,,ROM,1931.0,1.0,0.008232033,0.09571853,0.041322973,0.16069515,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00015019625,0.00015019998,0.12819946,-0.014266947
13363,0.0,,,,,1.0,,ROM,1932.0,1.0,-0.06864884,0.09585621,0.04146065,0.0324957,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00013767928,0.00013767555,-0.12819946,-0.09114782
13364,0.0,,,,,1.0,,ROM,1933.0,1.0,0.03493835,0.09597641,0.04158085,0.12784405,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00012020022,0.00012020022,0.09534835,0.01243937
13365,0.0,,,,,1.0,,ROM,1934.0,1.0,-0.0020931181,0.09610726,0.041711695,0.0324957,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.0001308471,0.0001308471,-0.09534835,-0.024592098
13366,0.0,,,,,1.0,,ROM,1935.0,1.0,0.012025199,0.09620395,0.041808385,0.10824122,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.6693635e-05,9.668991e-05,0.07574552,-0.010473781
13367,0.0,,,,,1.0,,ROM,1936.0,1.0,-0.0016933766,0.09632728,0.04193172,0.120567426,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00012332946,0.00012333319,0.012326203,-0.024192357
13368,0.0,,,,,1.0,,ROM,1937.0,1.0,-0.05337286,0.09644328,0.042047717,0.15083759,0.003,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00011599809,0.00011599809,0.03027016,-0.07587184
13369,0.0,,,,,1.0,,ROM,1938.0,1.0,0.09861005,0.096550904,0.042155337,0.14682727,0.002,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00010762364,0.00010761991,-0.0040103197,0.07611107
13370,0.0,,,,,1.0,,ROM,1939.0,1.0,,0.09664659,0.042251028,0.15834661,0.002,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.568781e-05,9.569153e-05,0.011519343,
13371,0.0,,,,,1.0,,ROM,1940.0,2.0,,0.09674515,0.04234958,0.12495133,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.855628e-05,9.8552555e-05,-0.033395275,
13372,0.0,,,,,1.0,,ROM,1941.0,2.0,,0.09666118,0.04226562,0.0324957,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,-8.396804e-05,-8.396059e-05,-0.09245563,
13373,0.0,,,,,1.0,,ROM,1942.0,2.0,,0.09670231,0.04230674,0.12254007,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,4.1127205e-05,4.1119754e-05,0.09004437,
13374,0.0,,,,,1.0,,ROM,1943.0,2.0,,0.09670293,0.042307373,0.15754011,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,6.2584877e-07,6.3329935e-07,0.03500004,
13375,0.0,,,,,1.0,,ROM,1944.0,2.0,,0.09676963,0.042374067,0.1339867,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,6.66976e-05,6.669387e-05,-0.023553416,
13376,0.0,,,,,1.0,,ROM,1945.0,2.0,,0.09675897,0.0423634,0.0324957,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,-1.0661781e-05,-1.0665506e-05,-0.101491,
13377,0.0,,,0.0,0.0,0.5,,ROM,1946.0,2.0,,0.0967853,0.04238973,0.11982517,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,2.6330352e-05,2.6330352e-05,0.08732947,
13378,0.0,0.0,0.0,0.0,0.0,0.5,,ROM,1947.0,2.0,,0.09670862,0.042313054,0.13236815,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,-7.6681376e-05,-7.667765e-05,0.012542978,
13379,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1948.0,2.0,,0.09673634,0.042340774,0.0324957,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,2.772361e-05,2.7719885e-05,-0.09987245,
13380,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1949.0,2.0,,0.096855804,0.042460237,0.13445428,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00011946261,0.00011946261,0.10195858,
13381,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1950.0,3.0,,0.09699595,0.042600386,0.13774475,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00014014542,0.00014014915,0.0032904744,
13382,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1951.0,3.0,0.062403187,0.09708931,0.04269375,0.15401652,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.3363225e-05,9.3363225e-05,0.01627177,0.039904207
13383,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1952.0,3.0,0.06160922,0.097189635,0.04279407,0.12789021,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00010032207,0.00010032207,-0.02612631,0.03911024
13384,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1953.0,3.0,0.05854074,0.097319275,0.042923715,0.14705458,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.0001296401,0.00012964383,0.019164369,0.03604176
13385,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1954.0,3.0,0.06020522,0.09743319,0.043037623,0.15154585,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00011391193,0.0001139082,0.0044912696,0.03770624
13386,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1955.0,3.0,0.05470753,0.09759906,0.04320349,0.15128474,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00016587228,0.00016586855,-0.00026111305,0.03220855
13387,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1956.0,3.0,0.02881774,0.09774688,0.043351315,0.0324957,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00014781952,0.00014782324,-0.11878904,0.006318759
13388,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1957.0,3.0,0.0297513,0.097885996,0.043490436,0.13471779,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00013911724,0.00013912097,0.10222209,0.0072523206
13389,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1958.0,3.0,0.031048449,0.098012306,0.04361674,0.10586844,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.0001263097,0.00012630224,-0.028849356,0.008549469
13390,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1959.0,3.0,0.034449566,0.09810595,0.043710385,0.120807454,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.364635e-05,9.364635e-05,0.014939018,0.011950586
13391,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1960.0,4.0,0.034075078,0.098202914,0.04380735,0.1508294,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.6961856e-05,9.696558e-05,0.03002195,0.011576097
13392,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1961.0,4.0,0.05821126,0.098291375,0.043895807,0.14237662,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,8.846074e-05,8.845702e-05,-0.008452788,0.03571228
13393,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1962.0,4.0,0.028819833,0.09835247,0.04395691,0.1461048,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,6.109476e-05,6.110221e-05,0.0037281811,0.006320853
13394,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1963.0,4.0,0.06443464,0.0984231,0.044027537,0.13800067,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,7.0631504e-05,7.062778e-05,-0.008104131,0.04193566
13395,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1964.0,4.0,0.056907818,0.09848349,0.044087924,0.15868358,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,6.0386956e-05,6.0386956e-05,0.020682916,0.034408838
13396,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1965.0,4.0,0.05664749,0.098536335,0.04414077,0.15674073,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,5.2846968e-05,5.2846968e-05,-0.0019428581,0.03414851
13397,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1966.0,4.0,0.10762286,0.09859577,0.0442002,0.1389604,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,5.943328e-05,5.9429556e-05,-0.017780319,0.08512388
13398,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1967.0,4.0,0.03792151,0.098670736,0.04427517,0.14378564,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,7.496774e-05,7.496774e-05,0.0048252344,0.0154225305
13399,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1968.0,4.0,-0.0014474994,0.09889439,0.04449882,0.13141368,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00022365153,0.00022365153,-0.012371957,-0.023946479
13400,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1969.0,4.0,0.030920887,0.099039964,0.044644397,0.15633236,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.0001455769,0.0001455769,0.024918675,0.008421907
13401,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1970.0,5.0,0.010281426,0.09916036,0.04476479,0.15402812,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00012039393,0.00012039393,-0.002304241,-0.012217554
13402,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1971.0,5.0,0.12903726,0.09926699,0.044871423,0.15260641,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00010663271,0.00010663271,-0.0014217049,0.10653828
13403,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1972.0,5.0,0.05438662,0.09936083,0.044965263,0.15624046,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.384006e-05,9.384006e-05,0.0036340505,0.03188764
13404,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1973.0,5.0,0.023699515,0.09944031,0.045044743,0.15120977,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,7.947534e-05,7.947907e-05,-0.0050306916,0.0012005344
13405,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1974.0,5.0,0.046065688,0.0995365,0.045140937,0.1561398,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.6194446e-05,9.6194446e-05,0.0049300343,0.023566708
13406,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1975.0,5.0,0.03423405,0.09963882,0.045243252,0.1527702,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,0.00010231882,0.0001023151,-0.0033695996,0.0117350705
13407,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1976.0,5.0,0.04131399,0.099732794,0.04533723,0.16469929,0.0015,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.397417e-05,9.39779e-05,0.01192908,0.01881501
13408,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1977.0,5.0,0.012668889,0.09983158,0.045436013,0.14341888,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,9.878725e-05,9.878352e-05,-0.021280408,-0.009830091
13409,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1978.0,5.0,0.024345193,0.099911265,0.045515697,0.15043767,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,7.968396e-05,7.968396e-05,0.0070187896,0.0018462129
13410,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1979.0,5.0,0.020979399,0.09998861,0.045593046,0.15504777,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,7.734448e-05,7.73482e-05,0.0046101063,-0.0015195813
13411,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1980.0,6.0,-0.003083047,0.10004691,0.045651346,0.1636527,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,5.8300793e-05,5.8300793e-05,0.008604929,-0.025582027
13412,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1981.0,6.0,-0.011758882,0.100103915,0.04570835,0.15754199,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,5.7004392e-05,5.7004392e-05,-0.006110713,-0.034257863
13413,0.0,0.0,0.0,0.0,0.0,0.0,,ROM,1982.0,6.0,-0.0036367446,0.10014883,0.04575326,0.15675026,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,4.49121e-05,4.4908375e-05,-0.0007917285,-0.026135724
13414,0.0,0.0,1.0,0.0,1.0,0.0,,ROM,1983.0,6.0,-0.011130648,0.10017141,0.04577585,0.16303277,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,2.258271e-05,2.259016e-05,0.0062825084,-0.033629626
13415,0.0,0.0,1.0,0.0,0.0,0.0,,ROM,1984.0,6.0,0.03759005,0.100192145,0.04579658,0.15577146,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,2.0734966e-05,2.073124e-05,-0.007261306,0.015091069
13416,0.0,0.0,1.0,0.0,0.0,,,ROM,1985.0,6.0,-0.004632186,0.10022212,0.045826558,0.16717544,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,2.9973686e-05,2.9977411e-05,0.011403978,-0.027131166
13417,0.0,0.0,1.0,0.0,0.0,,,ROM,1986.0,6.0,0.013553095,0.10025691,0.045861345,0.15673408,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,3.479421e-05,3.478676e-05,-0.010441363,-0.008945885
13418,0.0,1.0,0.0,0.0,0.0,,,ROM,1987.0,6.0,-0.02478931,0.10029519,0.04589963,0.15129675,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,3.8281083e-05,3.828481e-05,-0.0054373294,-0.04728829
13419,0.0,0.0,0.0,0.0,0.0,,4.3,ROM,1988.0,6.0,-0.006096344,0.10033151,0.045935944,0.15607019,0.001,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,,3.631413e-05,3.631413e-05,0.004773438,-0.028595325
13420,1.0,0.0,0.0,1.0,0.0,,4.7,ROM,1989.0,6.0,-0.035442784,0.10036799,0.04597243,0.16795455,0.004,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,0.39999962,3.6485493e-05,3.6485493e-05,0.0118843615,-0.057941765
13421,0.0,-1.0,-1.0,0.0,0.0,,4.6,ROM,1990.0,7.0,-0.10908093,0.10037404,0.045978475,0.1660409,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,-0.099999905,6.0498714e-06,6.046146e-06,-0.0019136518,-0.1315799
13422,0.0,0.0,0.0,0.0,0.0,,4.8,ROM,1991.0,7.0,-0.1274589,0.10035636,0.045960795,0.16392769,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,0.20000029,-1.7680228e-05,-1.7680228e-05,-0.0021132082,-0.14995788
13423,0.0,0.0,0.0,0.0,0.0,,4.3,ROM,1992.0,7.0,-0.086858615,0.10034385,0.04594829,0.17563812,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,-0.5,-1.2509525e-05,-1.25057995e-05,0.011710435,-0.109357595
13424,0.0,0.0,0.0,0.0,0.0,,2.7,ROM,1993.0,7.0,0.016270105,0.10033135,0.045935784,0.1741945,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,-1.6000001,-1.2502074e-05,-1.25057995e-05,-0.0014436245,-0.0062288754
13425,0.0,0.0,0.0,0.0,0.0,,3.1,ROM,1994.0,7.0,0.040364288,0.10031823,0.045922663,0.1747447,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,0.39999986,-1.3120472e-05,-1.3120472e-05,0.0005501956,0.017865308
13426,0.0,0.0,0.0,0.0,0.0,,2.8,ROM,1995.0,7.0,0.07316894,0.10029804,0.04590248,0.17028117,0.0075,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,-0.29999995,-2.0191073e-05,-2.0183623e-05,-0.0044635236,0.05066996
13427,0.0,0.0,0.0,0.0,0.0,,2.5,ROM,1996.0,7.0,0.04199204,0.10026924,0.045873675,0.1719349,0.009,0.028332133,0.0030689999,0.002373,0.001723,0.0,0.0,-0.29999995,-2.8796494e-05,-2.8803945e-05,0.0016537309,0.019493058
