country,t,outp,outpd%,outptt%
KGZ,1993,21.91132538,0.547437012,0.30814533
KGZ,1994,18.59194751,0.528909627,0.312618936
KGZ,1995,18.33562027,0.524979842,0.310512374
KGZ,1996,22.39786633,0.519321227,0.317342519
KGZ,1997,21.12166343,0.471326331,0.337233365
KGZ,1998,21.09493584,0.507139984,0.318645579
KGZ,1999,16.10386896,0.447544499,0.341985518
KGZ,2000,17.04517308,0.439789796,0.342628712
KGZ,2001,22.57362443,0.597459903,0.268728573
KGZ,2002,23.29153774,0.582246414,0.276176982
KGZ,2003,27.0546309,0.587433366,0.272421376
KGZ,2004,31.83941643,0.565989872,0.281867329
KGZ,2005,35.86911247,0.567050665,0.282239906
KGZ,2006,44.79210725,0.555464977,0.287706927
KGZ,2007,60.01725938,0.539260738,0.295042922
KGZ,2008,81.39403697,0.544911486,0.292365125
KHM,1990,64.23538445,0.851987783,0.10427143
KHM,1991,83.64306644,0.853724714,0.104613844
KHM,1992,88.81806886,0.819220996,0.126301457
KHM,1993,97.9767634,0.661057274,0.225087678
KHM,1994,109.8419484,0.587052266,0.263154049
KHM,1995,138.2666961,0.523708211,0.294849889
KHM,1996,148.278883,0.550275155,0.288332238
KHM,1997,147.5830257,0.475431407,0.338991482
KHM,1998,135.5564895,0.48388848,0.339475165
KHM,1999,153.9735103,0.451839905,0.357918702
KHM,2000,165.4208816,0.407864953,0.374571501
KHM,2001,179.088811,0.40772994,0.387153398
KHM,2002,196.0069148,0.401603465,0.391708439
KHM,2003,217.9951932,0.373436526,0.398996113
KHM,2004,261.5803894,0.332581388,0.411997692
KHM,2005,312.2388869,0.327728428,0.412287836
KHM,2006,361.716277,0.308704975,0.406809404
KHM,2007,406.1967673,0.34810611,0.383120111
KHM,2008,455.7642605,0.426525591,0.349438429
KOR,1990,11979.99286,0.570006468,0.306644043
KOR,1991,14691.28922,0.605390385,0.283321933
KOR,1992,14901.76405,0.5858831,0.292587407
KOR,1993,14885.63726,0.596022403,0.286927706
KOR,1994,19809.55077,0.597329523,0.282399382
KOR,1995,22552.48537,0.57956868,0.290191197
KOR,1996,25169.26755,0.569053417,0.296629772
KOR,1997,22367.86275,0.532043779,0.314491292
KOR,1998,14262.40366,0.45036922,0.350513573
KOR,1999,20028.9367,0.501800064,0.328964166
KOR,2000,21049.65487,0.477951963,0.335336681
KOR,2001,22020.33468,0.495505538,0.328562081
KOR,2002,26039.5188,0.519814061,0.316893221
KOR,2003,30047.60747,0.498955446,0.322855237
KOR,2004,35795.53152,0.466677305,0.332062436
KOR,2005,45760.391,0.443105539,0.338440186
KOR,2006,52517.56355,0.305345122,0.385118733
KOR,2007,67397.35804,0.281374286,0.390988782
KOR,2008,78147.50027,0.245424432,0.389258834
KWT,1990,245.4701516,0.57623905,0.29638468
KWT,1991,383.1700672,0.469829742,0.385244514
KWT,1992,233.6058037,0.559143574,0.30563643
KWT,1993,236.6155353,0.595849805,0.282235975
KWT,1994,241.8936282,0.591450164,0.282454112
KWT,1995,257.2280643,0.567240287,0.292605968
KWT,1996,280.3328458,0.590451326,0.277923605
KWT,1997,267.9244168,0.568777036,0.286242314
KWT,1998,243.368125,0.583847767,0.279403454
KWT,1999,269.3042691,0.625029687,0.254928342
KWT,2000,266.4255553,0.637875291,0.245030877
KWT,2001,303.1915844,0.629227708,0.249134413
KWT,2002,375.5900348,0.659669199,0.232439376
KWT,2003,460.3297599,0.62776043,0.250527532
KWT,2004,573.4617283,0.611589674,0.256359131
KWT,2005,766.7483158,0.631522476,0.245241099
KWT,2006,878.6554601,0.602595925,0.260433391
KWT,2007,1097.116542,0.58281437,0.26888374
KWT,2008,1350.326654,0.580824224,0.268225584
LAO,1990,56.8070714,0.270003846,0.404785115
LAO,1991,66.16723192,0.26593276,0.399560624
LAO,1992,77.54558923,0.220618007,0.424294901
LAO,1993,89.34833076,0.207163872,0.45600416
LAO,1994,108.6215932,0.190949074,0.468720238
LAO,1995,128.540078,0.180978378,0.474961835
LAO,1996,125.0117773,0.215023007,0.478191166
LAO,1997,118.4381419,0.202055089,0.445001338
LAO,1998,96.24328114,0.153764024,0.422097945
LAO,1999,108.934803,0.148261396,0.42862454
LAO,2000,131.0028667,0.155987831,0.361735423
LAO,2001,130.2524944,0.156552489,0.388872554
LAO,2002,120.3094501,0.152574347,0.411681786
LAO,2003,131.5274867,0.153827625,0.406882
LAO,2004,164.071386,0.1320715,0.412424791
LAO,2005,216.847002,0.109534726,0.340816959
LAO,2006,268.885408,0.11280759,0.365896222
LAO,2007,312.1286777,0.117922392,0.384690479
LAO,2008,410.6144603,0.107520756,0.385993974
LBN,1990,117.3663031,0.319126154,0.420619326
LBN,1991,168.6125824,0.342584231,0.406521604
LBN,1992,196.3765961,0.417653551,0.381444738
LBN,1993,259.7604388,0.485538801,0.351714496
LBN,1994,304.7569764,0.503082172,0.340602191
LBN,1995,370.5860001,0.494805517,0.339988357
LBN,1996,433.0096425,0.510349288,0.330601581
LBN,1997,493.2718585,0.537483849,0.312345776
LBN,1998,494.776468,0.558710309,0.302984858
LBN,1999,504.8737547,0.572096178,0.2946962
LBN,2000,511.4812174,0.570430488,0.293186112
LBN,2001,516.2866083,0.547387113,0.306459529
LBN,2002,546.3588086,0.554880083,0.304673444
LBN,2003,588.6658305,0.509549607,0.327343479
LBN,2004,666.5142285,0.450033375,0.355231735
LBN,2005,710.8504037,0.427482169,0.366808343
LBN,2006,755.8283272,0.401167616,0.371947705
LBN,2007,878.8766471,0.370254445,0.382972022
LBN,2008,1114.763599,0.353546512,0.388194934
LBR,1990,17.71829748,0.403475557,0.385033612
LBR,1991,15.68910221,0.718623583,0.221089341
LBR,1992,10.70794461,0.320106295,0.39526036
LBR,1993,8.245576609,0.316471865,0.402678294
LBR,1994,7.149087407,0.28929954,0.401420123
LBR,1995,7.593698136,0.242354752,0.392884325
LBR,1996,9.523016627,0.310614841,0.39079769
LBR,1997,14.83930492,0.343229523,0.395634108
LBR,1998,18.56373252,0.382520382,0.389167719
LBR,1999,21.66676148,0.394793978,0.38525133
LBR,2000,23.21206692,0.371081622,0.41550959
LBR,2001,23.70107738,0.423474948,0.378817837
LBR,2002,25.63908299,0.446587421,0.363566473
LBR,2003,22.59249715,0.312749781,0.431528754
LBR,2004,27.02688255,0.35308914,0.389221082
LBR,2005,31.43691941,0.35136882,0.385969223
LBR,2006,39.58844639,0.456338685,0.314282622
LBR,2007,46.82529023,0.453380851,0.313211075
LBR,2008,50.51462254,0.458222784,0.30899556
LBY,1990,1284.632002,0.813420038,0.122448633
LBY,1991,1454.206639,0.836227732,0.108461263
LBY,1992,1538.284039,0.835230259,0.108031918
LBY,1993,1413.189851,0.846049122,0.100641962
LBY,1994,1307.024374,0.834597155,0.105613511
LBY,1995,1200.442284,0.802768147,0.122377149
LBY,1996,1322.085406,0.804289269,0.12205852
LBY,1997,1393.36659,0.812425186,0.115964369
LBY,1998,1283.07297,0.832361156,0.104861495
LBY,1999,1413.290353,0.824648134,0.109094164
LBY,2000,1545.131821,0.783237476,0.130334063
LBY,2001,1377.46151,0.761994062,0.140689518
LBY,2002,914.1806785,0.698954602,0.177282541
LBY,2003,1084.102445,0.590647022,0.231287848
LBY,2004,1354.350423,0.535879644,0.253263881
LBY,2005,1806.257049,0.532267451,0.253392535
LBY,2006,2230.803052,0.564814624,0.227941869
LBY,2007,2537.596666,0.536707423,0.236803054
LBY,2008,3271.315927,0.56559327,0.215083532
LIE,1990,72.13591759,0.897755599,0.080164724
LIE,1991,75.15800603,0.909756609,0.071258277
LIE,1992,82.47548325,0.916360072,0.064330796
LIE,1993,84.59432682,0.923508518,0.058937088
LIE,1994,97.7085019,0.934640575,0.049212716
LIE,1995,120.993218,0.940536382,0.04423829
LIE,1996,124.279456,0.942188407,0.042732054
LIE,1997,113.6407798,0.937701213,0.045366753
LIE,1998,122.7618147,0.947032895,0.038252327
LIE,1999,134.3177903,0.949060293,0.036880361
LIE,2000,126.2729141,0.94602444,0.038842527
LIE,2001,137.3200198,0.942962148,0.040653509
LIE,2002,145.3966111,0.944651643,0.039356696
LIE,2003,169.6086469,0.94081714,0.041737754
LIE,2004,202.5587096,0.933618597,0.046130008
LIE,2005,220.5932303,0.928854491,0.049355173
LIE,2006,241.5463921,0.918755767,0.055730071
LIE,2007,286.3663409,0.909806274,0.061608473
LIE,2008,316.9241383,0.902427264,0.066032951
LKA,1990,193.9683234,0.463359755,0.361353588
LKA,1991,214.5924414,0.483900627,0.350074805
LKA,1992,238.9083832,0.448575451,0.367152143
LKA,1993,257.6134033,0.464817515,0.361684836
LKA,1994,294.1895498,0.463915142,0.358453295
LKA,1995,334.0665766,0.440502165,0.367326861
LKA,1996,358.4968322,0.440286677,0.37086517
LKA,1997,396.7313283,0.422631079,0.383219765
LKA,1998,434.732303,0.436387338,0.385690281
LKA,1999,452.4528176,0.431177342,0.390315216
LKA,2000,527.5789839,0.406053797,0.398586457
LKA,2001,464.7774695,0.403245876,0.401473629
LKA,2002,471.2231414,0.417323199,0.393818353
LKA,2003,516.0373439,0.428728095,0.382542704
LKA,2004,577.4232443,0.407334921,0.386444486
LKA,2005,660.7104066,0.419770513,0.379229448
LKA,2006,769.6398876,0.435847106,0.364145742
LKA,2007,873.4575368,0.434915489,0.360345834
LKA,2008,1106.001442,0.47981966,0.331798721
LSO,1990,27.48950448,0.37951014,0.419580056
LSO,1991,30.57945008,0.398988665,0.412402677
LSO,1992,34.68784056,0.425459728,0.388694117
LSO,1993,33.88680088,0.552560557,0.309508111
LSO,1994,34.61557236,0.637746697,0.250963372
LSO,1995,39.61483011,0.706667138,0.203779995
LSO,1996,37.41436991,0.722945982,0.192958134
LSO,1997,40.44572657,0.74333542,0.179414046
LSO,1998,37.97113663,0.772720965,0.161583106
LSO,1999,37.37545885,0.7749629,0.160636537
LSO,2000,36.73936889,0.775003517,0.161990633
LSO,2001,36.06682472,0.736572718,0.188226432
LSO,2002,38.5714501,0.724212673,0.196292598
LSO,2003,56.78946615,0.7490917,0.177451341
LSO,2004,70.96723887,0.752789399,0.173577931
LSO,2005,75.45042166,0.762415817,0.166932685
LSO,2006,78.98687848,0.733632788,0.184250709
LSO,2007,87.63315287,0.711877563,0.196888284
LSO,2008,92.53273105,0.66344655,0.225231161
LTU,1990,619.1027111,0.473657586,0.316117229
LTU,1991,532.5242139,0.607383431,0.250639078
LTU,1992,420.1088263,0.562478763,0.277841201
LTU,1993,426.4477879,0.280900291,0.373619411
LTU,1994,393.6470464,0.314184246,0.362594343
LTU,1995,419.5929457,0.314163042,0.354779595
LTU,1996,517.5047604,0.326202875,0.354330605
LTU,1997,611.8173658,0.342344524,0.349123983
LTU,1998,665.9731447,0.386579496,0.336315497
LTU,1999,639.8491827,0.403004921,0.329536567
LTU,2000,676.0317474,0.377048852,0.339374559
LTU,2001,724.1763248,0.356065466,0.343260316
LTU,2002,838.5288504,0.361537924,0.341903626
LTU,2003,1098.798251,0.355801156,0.337350922
LTU,2004,1340.227061,0.33117305,0.337243976
LTU,2005,1563.94392,0.319256569,0.338887181
LTU,2006,1833.026153,0.295618943,0.335719019
LTU,2007,2355.70134,0.307961056,0.328735299
LTU,2008,2875.397608,0.294056356,0.327764108
LUX,1990,701.737198,0.141741286,0.28605679
LUX,1991,737.7155709,0.138980573,0.283544267
LUX,1992,816.6167725,0.136410847,0.281852202
LUX,1993,793.8916733,0.15353051,0.290484675
LUX,1994,885.1512687,0.15319443,0.288714124
LUX,1995,1029.407203,0.140677802,0.281822972
LUX,1996,1020.084561,0.138187696,0.279237926
LUX,1997,958.8773396,0.126905209,0.271159349
LUX,1998,975.3702291,0.136076741,0.280080103
LUX,1999,1056.585778,0.138492058,0.280642255
LUX,2000,1040.853329,0.134949706,0.275611136
LUX,2001,1089.901147,0.128437847,0.268460939
LUX,2002,1153.971416,0.13857098,0.274215201
LUX,2003,1477.648065,0.132969443,0.269115841
LUX,2004,1871.812446,0.102963447,0.245914141
LUX,2005,2046.889992,0.100275711,0.241338246
LUX,2006,2458.731719,0.074564125,0.214251265
LUX,2007,3068.502169,0.064906641,0.20223829
LUX,2008,3644.523278,0.069493841,0.203568178
LVA,1990,570.9435857,0.315775439,0.345848372
LVA,1991,468.8361473,0.406440567,0.334140297
LVA,1992,362.4668114,0.180675253,0.401122886
LVA,1993,400.2316058,0.164879843,0.417439555
LVA,1994,390.450051,0.204498822,0.396771661
LVA,1995,414.0817143,0.194033174,0.385808204
LVA,1996,472.8365375,0.183202737,0.381489357
LVA,1997,571.4456409,0.205909522,0.378349885
LVA,1998,614.914946,0.221949996,0.379082961
LVA,1999,631.4324684,0.24397901,0.377074811
LVA,2000,657.3717511,0.228856202,0.378757704
LVA,2001,713.6525211,0.237731279,0.372682048
LVA,2002,787.6509709,0.245680825,0.370573537
LVA,2003,975.4463526,0.232507491,0.366298921
LVA,2004,1228.092556,0.215462092,0.360661214
LVA,2005,1445.35301,0.208274604,0.360886204
LVA,2006,1804.838889,0.205030175,0.350061027
LVA,2007,2512.188289,0.223833193,0.345624515
LVA,2008,2959.334212,0.221701497,0.344773546
MAC,1990,95.42295425,0.463018628,0.374141605
MAC,1991,108.1017559,0.484702752,0.35965539
MAC,1992,131.4261683,0.483882013,0.359751455
MAC,1993,147.3688125,0.51474428,0.343212857
MAC,1994,165.3644894,0.528220236,0.332099958
MAC,1995,186.7095221,0.530123628,0.328672593
MAC,1996,199.1571711,0.543589348,0.323557879
MAC,1997,213.5617763,0.545654354,0.323856599
MAC,1998,216.5724335,0.551277532,0.324307234
MAC,1999,230.367607,0.54340144,0.328621186
MAC,2000,259.0854107,0.500296816,0.350534675
MAC,2001,237.2717368,0.490318574,0.358186028
MAC,2002,238.5681154,0.481661981,0.36032216
MAC,2003,248.9460038,0.451283032,0.368085963
MAC,2004,290.4627226,0.425644802,0.377792309
MAC,2005,310.9131735,0.429432494,0.37323931
MAC,2006,349.5473486,0.42710026,0.366755573
MAC,2007,405.7799804,0.41785222,0.363301645
MAC,2008,417.4995693,0.410674839,0.358833837
MAR,1990,1181.027131,0.58284723,0.278694232
MAR,1991,1264.934773,0.620199348,0.258469148
MAR,1992,1302.451055,0.627582241,0.256237941
MAR,1993,1223.023324,0.660999951,0.238531414
MAR,1994,1383.245118,0.673945845,0.228018724
MAR,1995,1521.30213,0.644832573,0.243908969
MAR,1996,1668.076787,0.654021546,0.237605847
MAR,1997,1527.281666,0.631757402,0.249791425
MAR,1998,1633.913393,0.632909262,0.248797464
MAR,1999,1621.512462,0.623998801,0.253318006
MAR,2000,1481.284244,0.604262085,0.259395962
MAR,2001,1527.833162,0.590425144,0.268755625
MAR,2002,1661.685441,0.588611261,0.271012225
MAR,2003,1990.002329,0.590283034,0.270826292
MAR,2004,2259.40086,0.574917551,0.277245558
MAR,2005,2426.960534,0.554796181,0.286814068
MAR,2006,2702.810653,0.531091634,0.297001646
MAR,2007,3077.758739,0.527372719,0.297454286
MAR,2008,3672.358168,0.531538452,0.295469258
MCO,1990,90.38785541,0.904535417,0.076948576
MCO,1991,90.84687398,0.908907246,0.074121394
MCO,1992,100.548422,0.914521248,0.06746395
MCO,1993,96.29862601,0.920284804,0.062688815
MCO,1994,101.5761802,0.926581279,0.05602907
MCO,1995,117.0439757,0.925695807,0.056256416
MCO,1996,117.5004126,0.929825153,0.051959443
MCO,1997,105.5092612,0.922498875,0.056355536
MCO,1998,110.2734204,0.933160233,0.047926109
MCO,1999,108.9910404,0.932964544,0.04840668
MCO,2000,100.2000297,0.929905124,0.050855609
MCO,2001,100.4942501,0.924668015,0.053105437
MCO,2002,109.7019234,0.927413544,0.051064493
MCO,2003,134.096024,0.924431784,0.052727386
MCO,2004,154.1566164,0.915067271,0.05844746
MCO,2005,161.2974336,0.910128549,0.061766212
MCO,2006,176.0942935,0.897593922,0.069701985
MCO,2007,223.9609658,0.893749287,0.072265771
MCO,2008,246.2457814,0.882756824,0.079039818
MDA,1990,1.708686655,0.001084965,0.274771254
MDA,1991,1.306888323,0.000776305,0.150847911
MDA,1992,1.302150678,0.000529496,0.156962279
MDA,1993,1.293200092,0.00055853,0.137603936
MDA,1994,1.275330887,0.000468934,0.114076754
MDA,1995,1.31969572,0.000159516,0.035326768
MDA,1996,1.396314064,0.000126719,0.02481368
MDA,1997,1.492088791,-0.000388743,-0.055430424
MDA,1998,1.653017468,0.000524757,0.097224412
MDA,1999,1.519657001,0.000598448,0.169977415
MDA,2000,1.950497004,0.001261608,0.316565162
MDA,2001,1.49206097,0.000314833,0.064105449
MDA,2002,1.555443741,0.000111518,0.023237473
MDA,2003,1.390860498,-0.001784771,-0.179238829
MDA,2004,1.35742243,-0.005111643,-0.252740701
MDA,2005,1.546279667,-0.006899683,-0.29195108
MDA,2006,1.421818145,-0.020540003,-0.35629092
MDA,2007,1.695574146,-0.026078508,-0.227103555
MDA,2008,2.200327116,-0.018188029,-0.05068004
MDG,1990,119.3668696,0.718754321,0.176745928
MDG,1991,106.5631345,0.685252211,0.241118938
MDG,1992,119.3742942,0.66382637,0.230878868
MDG,1993,134.3050454,0.668558494,0.248470353
MDG,1994,123.9923753,0.56895554,0.307003674
MDG,1995,135.4866,0.506776412,0.323485393
MDG,1996,165.8065362,0.538080997,0.325767128
MDG,1997,152.5031401,0.479831862,0.350551848
MDG,1998,161.8526886,0.452941425,0.369038694
MDG,1999,166.0287374,0.418784751,0.389159898
MDG,2000,182.4853325,0.343906023,0.42904319
MDG,2001,201.78386,0.405420652,0.391151919
MDG,2002,184.3506918,0.476636933,0.349957195
MDG,2003,237.9114455,0.477510094,0.340296318
MDG,2004,210.1136163,0.34312557,0.392453201
MDG,2005,233.273913,0.377836188,0.376135475
MDG,2006,255.6015781,0.379289286,0.367637144
MDG,2007,332.7190734,0.414181238,0.345413603
MDG,2008,412.9877085,0.455740521,0.323908936
MDV,1990,3.86212858,0.174233386,0.380419296
MDV,1991,4.31473605,0.182446725,0.387236711
MDV,1992,4.907098405,0.179041354,0.384098278
MDV,1993,5.661739862,0.229090973,0.391964387
MDV,1994,6.180838317,0.242939679,0.39034805
MDV,1995,7.450557644,0.258144338,0.385864617
MDV,1996,8.489798337,0.286140937,0.384420803
MDV,1997,10.95489246,0.348004389,0.375181489
MDV,1998,31.68215099,0.45395826,0.38260993
MDV,1999,34.64018238,0.464352652,0.377581565
MDV,2000,37.02569578,0.454227609,0.395986927
MDV,2001,36.37438764,0.44761542,0.393593686
MDV,2002,37.61570639,0.444371682,0.397469569
MDV,2003,42.06819242,0.430948965,0.393038702
MDV,2004,49.31399065,0.451401954,0.365089455
MDV,2005,47.47110901,0.470461792,0.343292208
MDV,2006,60.66875626,0.570728433,0.277404172
MDV,2007,72.15569261,0.577169454,0.274135518
MDV,2008,89.353973,0.582055196,0.269451369
MEX,1990,5636.542802,0.712418275,0.228453325
MEX,1991,6831.676039,0.685757447,0.247587695
MEX,1992,7907.14356,0.680156041,0.249929215
MEX,1993,8739.0946,0.69242762,0.241527949
MEX,1994,9255.637096,0.658959418,0.262719357
MEX,1995,6661.339334,0.519138418,0.344998405
MEX,1996,7733.973077,0.515477848,0.347014115
MEX,1997,9223.155284,0.529247528,0.342367004
MEX,1998,9532.15742,0.522878651,0.349131732
MEX,1999,10862.85046,0.532332549,0.344874199
MEX,2000,13030.66449,0.53164071,0.340977354
MEX,2001,13753.42827,0.568802602,0.323938391
MEX,2002,14273.86007,0.572851776,0.32186342
MEX,2003,14264.56505,0.548842278,0.334886903
MEX,2004,15633.85041,0.522928286,0.350860291
MEX,2005,17533.32566,0.518709163,0.353551172
MEX,2006,19749.84716,0.499324835,0.363734064
MEX,2007,21526.97714,0.496091335,0.362743415
MEX,2008,22762.14597,0.489109396,0.363182449
MKD,1990,72.2068381,0.560028075,0.287518516
MKD,1991,60.81866417,0.550787129,0.290844891
MKD,1992,71.46927894,0.504767255,0.305687145
MKD,1993,80.39316869,0.54865996,0.287813988
MKD,1994,98.07958222,0.580135166,0.268622912
MKD,1995,126.9405945,0.590783578,0.260213545
MKD,1996,123.1977754,0.573916435,0.268267167
MKD,1997,116.3853382,0.544390053,0.281128971
MKD,1998,114.1951374,0.549397801,0.282914711
MKD,1999,115.4064718,0.547800123,0.283975222
MKD,2000,127.9469249,0.513018209,0.308921957
MKD,2001,125.6866435,0.513085954,0.300248659
MKD,2002,138.0279183,0.520499836,0.296346834
MKD,2003,164.41513,0.53946092,0.281396198
MKD,2004,197.0891347,0.535429652,0.276983107
MKD,2005,209.5996012,0.532968656,0.277435133
MKD,2006,235.7159455,0.506294715,0.281730925
MKD,2007,302.6664562,0.507769519,0.276448875
MKD,2008,378.288298,0.508072786,0.27417231
MLI,1990,100.1666517,0.817215258,0.137353224
MLI,1991,98.92093912,0.811230861,0.142082382
MLI,1992,111.3350337,0.804939028,0.146191304
MLI,1993,115.222974,0.832839016,0.126720828
MLI,1994,76.33833071,0.75535621,0.179710986
MLI,1995,103.4511281,0.777727745,0.162636743
MLI,1996,109.0453178,0.775937963,0.164169758
MLI,1997,101.380069,0.754992924,0.175411819
MLI,1998,110.3698753,0.776014116,0.16077591
MLI,1999,111.5303393,0.774411033,0.161253845
MLI,2000,102.2682782,0.717355873,0.18827299
MLI,2001,113.1173968,0.74080434,0.179568517
MLI,2002,120.5374444,0.74696773,0.175807603
MLI,2003,156.8792752,0.758674552,0.17174583
MLI,2004,188.5347347,0.774700187,0.161074873
MLI,2005,207.8284499,0.774875922,0.160331746
MLI,2006,231.8506066,0.766432368,0.164066439
MLI,2007,270.7322134,0.76808295,0.162614676
MLI,2008,327.2574453,0.798596458,0.142486016
MLT,1990,62.85348477,0.404310001,0.403686268
MLT,1991,70.73044214,0.405137623,0.392260146
MLT,1992,77.63672745,0.389941364,0.398503617
MLT,1993,71.9716697,0.385022122,0.39217411
MLT,1994,78.28835272,0.374504833,0.393781869
MLT,1995,93.21632533,0.369974195,0.390034082
MLT,1996,97.93257038,0.390411401,0.378354078
MLT,1997,98.43360414,0.404703728,0.364204823
MLT,1998,105.9234548,0.44283646,0.347129682
MLT,1999,108.9175054,0.436689488,0.34856424
MLT,2000,111.1482138,0.406596494,0.347446997
MLT,2001,109.8373918,0.433577223,0.336975661
MLT,2002,118.9276311,0.436511167,0.334945885
MLT,2003,137.3758016,0.417454978,0.344285177
MLT,2004,152.7962405,0.397319033,0.350238127
MLT,2005,161.1422274,0.39006054,0.349682503
MLT,2006,175.8156603,0.332242195,0.362683168
MLT,2007,206.2828152,0.320481414,0.362021356
MLT,2008,238.9765762,0.333616138,0.353258235
MMR,1990,962.1737227,0.639446304,0.242141346
MMR,1991,1070.204152,0.682082298,0.219093032
MMR,1992,1411.252926,0.697052489,0.214067328
MMR,1993,2013.81194,0.730911788,0.196727824
MMR,1994,2538.614348,0.72434689,0.201783191
MMR,1995,3739.571597,0.739946674,0.190033254
MMR,1996,4858.313102,0.722554365,0.203774618
MMR,1997,421.7823236,0.512389016,0.353184809
MMR,1998,276.3284813,0.486515049,0.371100047
MMR,1999,296.0918451,0.487464931,0.373162804
MMR,2000,315.6309223,0.412273401,0.418232722
MMR,2001,363.5787327,0.445516416,0.397348994
MMR,2002,570.6512836,0.522169003,0.347297518
MMR,2003,565.5143404,0.651172277,0.249209711
MMR,2004,707.0890563,0.65150669,0.244250138
MMR,2005,806.9612468,0.659377437,0.234149527
MMR,2006,993.1304385,0.640573742,0.243062074
MMR,2007,1374.976383,0.67753503,0.218540135
MMR,2008,2128.735025,0.730123328,0.182715557
MNG,1990,58.51078098,0.792530829,0.160247387
MNG,1991,52.87653217,0.698801049,0.231505148
MNG,1992,40.84144679,0.761799063,0.177165783
MNG,1993,38.51317233,0.655133846,0.251230606
MNG,1994,38.72504257,0.673811014,0.236405373
MNG,1995,39.80972921,0.656024737,0.244636905
MNG,1996,38.26988201,0.640413652,0.253138089
MNG,1997,34.53163943,0.526463021,0.314523391
MNG,1998,36.05178272,0.512966036,0.313689693
MNG,1999,35.47477309,0.48997393,0.327497563
MNG,2000,47.04307213,0.474833888,0.331990804
MNG,2001,48.81997718,0.52206006,0.31303731
MNG,2002,52.55034004,0.5302058,0.309360743
MNG,2003,56.18160216,0.500376082,0.318363017
MNG,2004,68.73040185,0.473234259,0.324550768
MNG,2005,71.40618719,0.480979399,0.320761772
MNG,2006,94.59805273,0.467032109,0.322866444
MNG,2007,121.9711532,0.465040978,0.321187929
MNG,2008,166.1831739,0.509674048,0.304256058
MOZ,1990,95.00480555,0.771760087,0.17858213
MOZ,1991,88.3863806,0.747939809,0.196178119
MOZ,1992,66.56658331,0.669311965,0.24965554
MOZ,1993,67.49528136,0.689699988,0.235931519
MOZ,1994,71.19400408,0.682573257,0.237610815
MOZ,1995,73.61565103,0.655344563,0.251926738
MOZ,1996,97.26755272,0.713700939,0.210799336
MOZ,1997,118.211753,0.75148461,0.184388066
MOZ,1998,134.2955175,0.773955946,0.168725178
MOZ,1999,142.1925532,0.757294359,0.181172513
MOZ,2000,143.5947119,0.728496994,0.19758262
MOZ,2001,127.4364426,0.720143305,0.20079666
MOZ,2002,141.4215574,0.705342158,0.209112255
MOZ,2003,162.8029832,0.700876129,0.213314515
MOZ,2004,201.6982008,0.697994779,0.214144193
MOZ,2005,227.0068846,0.70331913,0.210338906
MOZ,2006,237.0545906,0.690572796,0.214932706
MOZ,2007,261.8293531,0.683694102,0.21728701
MOZ,2008,308.3408709,0.695991554,0.205949944
MRT,1990,59.96209883,0.683831566,0.225034001
MRT,1991,63.5665326,0.701984871,0.215541267
MRT,1992,64.85900823,0.680498771,0.229874529
MRT,1993,55.70491993,0.66931893,0.235597612
MRT,1994,56.93913042,0.670621918,0.232982608
MRT,1995,57.75899054,0.616328865,0.266652605
MRT,1996,59.85697981,0.616338324,0.266225794
MRT,1997,57.70766058,0.615429929,0.265188901
MRT,1998,51.79701091,0.604417231,0.275623912
MRT,1999,50.00952312,0.606829993,0.273614936
MRT,2000,46.9599298,0.585365359,0.287031271
MRT,2001,48.69607627,0.568714912,0.292447402
MRT,2002,51.87145688,0.579780991,0.286890749
MRT,2003,61.34047602,0.592243797,0.275937705
MRT,2004,78.19785581,0.560493683,0.289266051
MRT,2005,87.4604585,0.53477854,0.30106765
MRT,2006,106.4263125,0.519083068,0.310103989
MRT,2007,119.1024603,0.533717126,0.297238577
MRT,2008,131.377746,0.503278322,0.307948034
MUS,1990,70.99925266,0.414804383,0.36997332
MUS,1991,75.42298217,0.718424308,0.219056571
MUS,1992,87.98178662,0.561992409,0.295683
MUS,1993,90.07246856,0.689717665,0.232642535
MUS,1994,99.61076493,0.662543822,0.242798146
MUS,1995,113.0733794,0.512188671,0.313814614
MUS,1996,122.52667,0.644249346,0.250565257
MUS,1997,116.3637179,0.583550113,0.281295559
MUS,1998,106.2926052,0.564809689,0.290640773
MUS,1999,110.8331684,0.56153821,0.29299685
MUS,2000,122.3781987,0.577756325,0.280891611
MUS,2001,117.1438949,0.553490814,0.294747338
MUS,2002,127.0366259,0.572158742,0.286029718
MUS,2003,147.2314302,0.57626524,0.280758985
MUS,2004,168.8947634,0.569402644,0.27902198
MUS,2005,170.1169026,0.541861601,0.292133851
MUS,2006,182.420969,0.515077663,0.30196748
MUS,2007,211.253866,0.511137153,0.30320724
MUS,2008,262.5641786,0.531962806,0.292089559
MWI,1990,95.95276949,0.801298863,0.155447197
MWI,1991,110.5216691,0.794726875,0.161755759
MWI,1992,100.6832073,0.745742778,0.194667686
MWI,1993,109.0675213,0.786472829,0.166309582
MWI,1994,65.188268,0.655580673,0.251442741
MWI,1995,75.21187518,0.652673617,0.250202773
MWI,1996,90.39020852,0.748542631,0.188058691
MWI,1997,97.13697163,0.717951175,0.207629873
MWI,1998,95.8255711,0.683672912,0.229037573
MWI,1999,97.15624636,0.688257041,0.226959644
