country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,outp,gross_output,trans_outp_p
BWA,1999,-0.001152554,-0.001953385,-0.000866309,-0.005592955,-0.000874748,0.0,7,0.03791546,0.07404245,0.010320003,0.17923258,0.009,-0.095670156,0.004102,0.005986,0.00411,0.01,0.0,0.000239849,0.000239844,0.002867341,-0.009620722,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,311.9895359,9046.860151,0.034485947
CAF,1999,-0.000271468,-1.18e-05,-0.000253351,-0.001586354,-0.000330593,0.0,7,0.014776956,0.08259307,0.018247858,0.17923258,0.0075,0.014816046,0.008295001,0.007916,0.008334,0.0,0.0,0.000210166,0.000210166,0.002867341,0.020403564,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,92.50270558,1933.020435,0.047853972
CAN,1999,0.000456194,0.000426626,4.97e-05,-0.000336421,7.75e-05,0.0,7,0.046126585,0.10335951,0.012206356,0.17735003,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,8.77e-05,8.77e-05,0.003632173,0.025111789,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,65165.60217,4913582.681,0.01326234
CHE,1999,0.000175747,0.000176133,-0.000186254,-0.000864057,0.000195533,0.0,7,0.00938728,0.08886383,0.052032698,0.17643961,0.01,0.04203199,0.005314,0.006083,0.005441,0.0,0.0,3.44e-05,3.44e-05,0.000647575,-0.009037145,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,16695.59924,1066068.247,0.01566091
CHL,1999,4.5e-05,0.000238262,-0.000543169,-0.000536885,0.000686947,0.0,7,-0.019866813,0.09614271,0.029957991,0.17840567,0.009,0.040535226,0.001861,0.003841,0.001871,0.0,0.0,0.000124291,0.000124292,0.002353162,-0.039787754,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,10152.26305,268464.4638,0.037816041
CHN,1999,0.000104526,0.000160899,0.000204049,0.000580688,0.000184283,0.0,7,0.05647489,0.1404084,0.049002342,0.17285785,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,8.66e-05,8.66e-05,0.007604823,0.013792075,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,107216.6928,11274866.25,0.009509354
CIV,1999,0.000197299,0.000133273,-0.000102755,0.000199505,-0.000366164,0.0,7,-0.009413829,0.09708499,0.039464474,0.17923258,0.0045,-0.009162908,0.008204,0.007551,0.007842001,0.0,0.0,0.000253245,0.000253238,0.002867341,-0.011283889,1.25,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,903.6246857,43767.88587,0.020645838
CMR,1999,-0.000149135,-2.51e-05,-0.000132564,-0.000685137,-0.0001182,0.0,7,0.019593831,0.09615038,0.03463498,0.17923258,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.000236638,0.000236638,0.002867341,0.0086109,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,863.7085088,36754.15281,0.023499617
COD,1999,-0.000604821,-0.000796308,-0.000440587,-0.006821732,-0.001323134,,7,-0.07200079,0.108254336,0.030989561,0.17923258,0.005,0.014350845,0.008747,0.007021,0.008705,0.0,0.0,0.000307739,0.000307737,0.002867341,-0.05959526,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1029.796526,25764.26071,0.039969962
COG,1999,-0.000836457,-0.001392398,-0.00091654,-0.008818828,-0.003190588,,7,-0.06015492,0.07997097,0.021637494,0.17923258,0.002,-0.095670156,0.008747,0.006642,0.006871,0.0,0.0,0.000315532,0.000315532,0.002867341,-0.07148315,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,257.9617519,5419.266718,0.047600859
COL,1999,0.000143101,0.000111059,8.78e-05,0.001933481,0.000131328,,7,-0.057608157,0.10575028,0.036293026,0.17840567,0.0085,0.03613617,0.006014,0.001478,0.000193,0.0,0.0,0.000174716,0.00017472,0.002353162,-0.07614897,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,9642.470773,309400.0998,0.031165054
CPV,1999,7.59e-05,0.003550107,0.00010386,0.00208109,-0.000132958,0.0,7,0.07407589,0.059849106,0.045904,0.17923258,,0.028154088,0.004174,0.000766,,0.0,0.0,0.000112053,0.000112053,0.002867341,0.04102982,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,57.56415517,1303.038363,0.044176869
CRI,1999,-0.001089156,-0.002697078,-0.000197801,-0.000484669,-0.000785672,0.0,7,0.07455739,0.082019344,0.042767975,0.17840567,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.000179335,0.000179332,0.002353162,0.05323899,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1322.697657,55355.70594,0.023894513
CUB,1999,2.57e-06,-0.000704865,-0.000269854,-0.002998377,-0.000309381,0.0,7,0.062772706,0.09310457,0.04602189,0.17840567,0.0015,,0.005908,0.005059,,0.0,0.0,4.9e-05,4.9e-05,0.002353162,0.047906797,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1703.642802,45136.88075,0.03774392
CYM,1999,-0.000126763,0.000168541,-8.38e-05,-0.001588009,-9.69e-05,0.0,7,,,,0.17840567,,,,,,,0.0,,,0.002353162,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,184.3051809,4546.755441,0.040535539
CYP,1999,0.001113228,0.000431063,4.59e-05,-0.001941313,0.000266271,0.0,7,,,,0.17285785,0.01,0.021972246,0.000939,0.003962,0.003962,0.01,0.0,,,0.007604823,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,657.3396484,52227.41837,0.012586103
CZE,1999,0.000513814,-0.000149552,0.00029635,0.001094187,0.000501499,0.0,7,0.013998474,0.09237998,0.048906144,0.17643961,0.01,,0.003222,0.006591,0.003233,,0.0,-1.02e-05,-1.02e-05,0.000647575,-0.007599852,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,9340.709742,443892.3145,0.021042738
DEU,1999,0.000630248,0.000514511,0.000293071,0.000993504,0.000415413,0.0,7,0.019477753,0.11315386,0.054596752,0.17643961,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,0.0,6.23e-06,6.23e-06,0.000647575,-0.00530128,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,157141.4591,15120718.73,0.01039246
DJI,1999,-0.000454261,-0.001667843,-0.00043038,-0.002858433,-0.000375061,0.0,7,0.013526743,0.06055629,0.029210044,0.17923258,0.006,0.013609766,0.007962,0.000435,0.006558,0.0,0.0,0.000101451,0.000101447,0.002867341,0.015654411,2.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,61.37298736,1091.068581,0.056250348
DNK,1999,0.000857042,-6.95e-05,-0.000203481,0.000341213,0.000154949,0.0,7,0.02222235,0.085792534,0.04832247,0.17643961,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,0.0,3.27e-05,3.27e-05,0.000647575,0.000777064,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,17465.82383,1153326.861,0.015143863
DOM,1999,-0.000178316,-6.28e-06,-0.00011147,-0.001042687,-0.000183704,0.0,7,0.062521465,0.09021236,0.051421493,0.17840567,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.00016322,0.00016322,0.002353162,0.03571921,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1505.647567,38143.95704,0.039472768
DZA,1999,0.000395027,6.59e-05,-0.0002203,0.000407935,-0.000388013,,7,0.016705783,0.1030828,0.02532693,0.17923258,0.0035,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000149287,0.000149287,0.002867341,-0.001925798,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,3684.333111,87812.99307,0.041956583
ECU,1999,0.002221461,0.001015082,-9.08e-05,0.003661087,0.002023588,0.0,7,-0.08940682,0.094147496,0.0379131,0.17840567,0.0095,0.03637586,0.00655,0.001417,0.001308,0.0,0.0,0.000178464,0.000178467,0.002353162,-0.10668967,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,2581.095984,29731.77035,0.086812724
EGY,1999,0.000229441,0.000180073,5.51e-05,-0.000114103,-1.51e-05,0.0,7,0.038434673,0.111430205,0.04239826,0.17923258,0.002,0.0,0.001836,0.001979,0.000237,0.0,0.0,0.000214994,0.000214994,0.002867341,0.013392838,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,4852.646702,323493.3127,0.015000764
ERI,1999,0.000242324,0.006577083,3.15e-05,0.001105499,2.13e-05,0.0,7,,,,0.17923258,0.002,,0.006524,0.004253,0.00653,,0.0,,,0.002867341,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,77.90381037,1753.618281,0.044424611
ESP,1999,0.000372951,0.001720321,0.000276375,0.008515203,0.000542031,0.0,7,0.044643417,0.105954655,0.04381774,0.17643961,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.18e-05,1.18e-05,0.000647575,0.017767318,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,56757.23498,4620516.375,0.012283743
EST,1999,-0.001689097,-0.003667742,-0.001495243,-0.008277899,-0.002215119,0.0,7,0.007062375,0.07236884,0.03470788,0.17643961,0.0085,,0.005062,0.004985,0.004944,0.0,0.0,-8.04e-05,-8.04e-05,0.000647575,-0.029966231,0.0625,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1508.421242,36935.73294,0.040839077
ETH,1999,0.000267072,0.016310222,0.043142703,0.060333322,0.017152087,0.0,7,,,,0.17923258,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.002867341,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,21.07956914,300.6915289,0.070103635
FIN,1999,-4.76e-05,-0.000227543,-0.000350372,-0.003245504,-0.000145942,0.0,7,0.036431383,0.08548323,0.028297406,0.17643961,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,0.0,2.16e-05,2.16e-05,0.000647575,0.00797615,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,13704.11148,969353.7318,0.014137369
FJI,1999,-0.000281494,-0.000990156,-5.18e-05,-0.000545943,-0.000562506,0.0,7,,,,0.17892992,0.008,-0.009162908,0.005479,0.005682,0.005479,0.01,0.0,,,0.002628505,,0.066666667,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,213.9389437,4228.632519,0.050592938
GAB,1999,-0.000736486,-0.000441782,-0.000426269,-0.003567341,-0.000415661,0.0,7,-0.19638595,0.070864424,0.015347746,0.17923258,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.000327088,0.000327092,0.002867341,-0.20399484,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,531.0338127,10775.86531,0.049279923
GBR,1999,0.000105491,-0.000255842,1.05e-05,0.00020837,4.85e-05,0.0,7,0.025927942,0.109902516,0.0550301,0.17643961,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,0.0,4.35e-05,4.36e-05,0.000647575,0.006813724,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,151633.4797,11115729.51,0.013641343
GEO,1999,0.001083963,0.003566771,0.000440293,0.000804249,0.001048795,0.0,7,0.03601466,0.0847963,0.042354293,0.17285785,0.0075,0.041075896,0.004923,0.006543,0.004749,0.0,0.0,-6.79e-05,-6.79e-05,0.007604823,0.034756385,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,444.5558236,6421.348344,0.069230915
GHA,1999,-0.000142579,-0.000136957,-2.5e-05,1.59e-05,0.000223399,0.0,7,0.02130767,0.09868113,0.044259552,0.17923258,0.006,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000219941,0.000219941,0.002867341,0.013518871,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,809.1701559,19295.67856,0.041935304
GIN,1999,0.000177759,0.001560698,0.000123431,0.001098792,0.000100264,0.0,7,0.014266554,0.09006313,0.03501563,0.17923258,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.000308596,0.000308592,0.002867341,0.001353863,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,337.3434391,7251.109467,0.04652301
GMB,1999,0.000254493,0.001385784,1.28e-05,-0.000195637,-0.000476961,0.0,7,0.02885026,0.0718801,0.04885425,0.17923258,0.0025,-0.095670156,0.007864,0.00097,0.008076,0.01,0.0,0.000338562,0.000338558,0.002867341,0.017547414,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,62.38608912,1605.165009,0.038865842
GRC,1999,0.000548925,0.001355431,0.000712068,0.003952466,0.001564335,0.0,7,0.032808725,0.092626244,0.04388955,0.17643961,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,0.0,1.58e-05,1.58e-05,0.000647575,0.004301621,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,10425.27631,873302.3799,0.011937762
GRL,1999,5.4e-05,6.34e-06,0.000443814,6.73e-06,0.000531842,0.0,7,,,,0.17735003,,,,0.004592,0.002188,0.0,0.0,,,0.003632173,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,254.0147294,2282.51507,0.111287208
GTM,1999,0.001367715,0.000434602,0.000242856,0.00387005,0.001038659,0.0,7,0.01942773,0.092967935,0.046106886,0.17840567,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.000180468,0.000180472,0.002353162,0.003603101,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1479.515917,33974.69076,0.04354759
GUY,1999,2.23e-05,0.000257773,2.23e-05,0.00051804,-4.82e-05,0.0,7,,,,0.17840567,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.002353162,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,10181.33225,244809.2081,0.041588845
HKG,1999,0.001158797,-0.008199145,0.000304066,0.002322542,0.001286004,0.0,7,0.025587084,0.0879472,0.087535776,0.17285785,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,8.33e-05,8.33e-05,0.007604823,-0.022036487,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,15771.26312,1325538.145,0.011898008
HND,1999,-1.86e-05,0.000295076,3.95e-05,0.000424612,-0.000255198,0.0,7,-0.04410083,0.08729214,0.040116984,0.17840567,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000259221,0.000259228,0.002353162,-0.050183713,0.0625,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,606.5994716,14259.89924,0.042538833
HRV,1999,0.000725315,0.001707559,0.000944118,0.004909788,0.000545446,0.0,7,-0.006344651,0.08391263,0.043585457,0.17643961,0.0055,,0.00369,0.004447,0.000763,,0.0,-2.68e-05,-2.68e-05,0.000647575,-0.033495374,1.2,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1899.941534,85616.80215,0.022191223
HTI,1999,0.000210397,2.94e-05,1.24e-05,0.000450959,0.00016134,0.0,7,0.008410417,0.08922525,0.056061596,0.17840567,0.006,0.027343675,0.00095,0.004704,,0.0,0.0,0.00018166,0.000181664,0.002353162,0.014085569,-0.294117647,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,315.3747414,7433.288571,0.042427351
HUN,1999,0.000688096,0.000909308,0.000742364,0.001438103,0.000707805,0.0,7,0.045051757,0.092274606,0.047019828,0.17643961,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-3.77e-05,-3.77e-05,0.000647575,0.019610522,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,4639.044614,309298.7185,0.01499859
IDN,1999,-0.001747779,-0.008916004,-0.006930577,-0.009642451,-0.014171639,0.0,7,-0.007767968,0.12224671,0.04714547,0.17285785,0.008,0.023513753,0.007351,0.00234,0.00768,0.0,1.0,0.000113197,0.000113197,0.007604823,-0.034103725,2.2,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,14451.66571,941380.0256,0.015351575
IND,1999,-4.57e-06,0.000212202,-0.000190896,-0.002489188,0.000595677,1.0,7,0.041978784,0.13801895,0.058045045,0.17285785,0.0095,0.025572272,0.004182,0.00326,0.008069,0.01,0.0,0.000177175,0.000177175,0.007604823,0.02329242,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,73568.50273,3497879.784,0.021032313
IRL,1999,-0.000379412,-0.000567165,-0.00293548,-0.005135972,-0.000453721,0.0,7,0.090692654,0.082295485,0.039970376,0.17643961,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000114203,0.000114206,0.000647575,0.060825914,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,8018.762095,820690.5127,0.00977075
IRN,1999,-0.000102559,0.001701716,-1.17e-05,0.000249024,0.000279089,0.0,7,0.01217207,0.11048255,0.03648246,0.17285785,0.0065,0.0364545,0.006684,0.001152,0.007462001,0.0,1.0,6.72e-05,6.72e-05,0.007604823,-0.016317867,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,19531.24743,182951.4954,0.106756424
IRQ,1999,-0.000246237,-0.002224266,-0.002561228,-0.003222525,-0.001761532,0.0,7,0.0538223,0.100002214,0.03931421,0.17285785,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.000291795,0.000291798,0.007604823,0.046732094,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1274.72512,29758.85741,0.04283515
ISL,1999,-0.000341216,-0.001758614,-0.000531754,-0.005760083,-0.001075369,0.0,7,,,,0.17643961,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.000647575,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,757.8743467,33184.1809,0.022838423
ISR,1999,0.001534901,0.001759557,0.001186006,0.008009373,0.002577719,0.0,7,0.002831342,0.08692875,0.056807775,0.17285785,0.01,0.005306283,0.003436,0.003469,0.005525,0.01,0.0,0.000257581,0.000257589,0.007604823,-0.030361785,0.052631579,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,10135.20531,398703.8294,0.025420386
ITA,1999,0.000114433,0.000319868,0.000428381,0.002641618,0.000371801,0.0,7,0.01827585,0.10961341,0.05277693,0.17643961,0.01,0.031000923,0.001145,0.003027,0.001147,0.0,0.0,9.26e-06,9.26e-06,0.000647575,-0.007353194,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,137133.1785,9339703.52,0.014682819
JAM,1999,0.001126696,-0.000363228,6.66e-05,0.000302407,0.000414269,0.0,7,-0.011902167,0.07858944,0.054765318,0.17840567,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.000110067,0.000110071,0.002353162,-0.031602357,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,825.5775093,17747.59906,0.046517701
JOR,1999,7.72e-05,-1.72e-05,8.11e-05,0.001230989,0.000302265,0.0,7,0.000487858,0.08485255,0.039637815,0.17285785,0.004,0.026532419,0.005926,0.000659,0.000396,0.0,0.0,0.000329316,0.000329319,0.007604823,-0.023638112,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,667.6855559,30320.39294,0.022021006
JPN,1999,-0.000222577,-0.000174493,-4.9e-05,-0.001348016,-0.000544416,0.0,7,-0.003407101,0.11747953,0.058217105,0.17285785,0.01,0.026878474,0.000119,0.005406,0.000178,0.0,0.0,1.96e-05,1.97e-05,0.007604823,-0.0378579,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,342042.9672,31879246.48,0.01072933
KAZ,1999,0.000410046,0.000406439,0.001014299,0.004172016,0.001370975,0.0,7,0.03806174,0.09621431,0.017316723,0.17285785,0.003,,0.006171,0.005898,0.006621,0.0,0.0,-0.000107132,-0.000107134,0.007604823,0.011844594,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,3485.609751,74476.91669,0.046801209
KEN,1999,0.000505183,0.000739643,0.000769324,0.002989928,0.001120337,0.0,7,-0.009867974,0.10302112,0.039577927,0.17923258,0.004,0.03269569,0.008588,0.007765,0.00886,0.01,0.0,0.000228323,0.000228327,0.002867341,-0.01980409,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,2198.575391,23411.90418,0.09390844
KGZ,1999,0.00224229,-0.004793938,0.002466289,0.005546691,0.003568729,0.0,7,0.022584245,0.084756576,0.032218143,0.17285785,0.0035,,0.006752,0.00447,0.005949,0.0,0.0,0.000139989,0.000139989,0.007604823,0.03203942,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,116.3917233,2766.511412,0.042071658
KHM,1999,0.000658802,0.004508638,0.000207256,0.004198208,0.001396364,0.0,7,0.0875358,0.09406776,0.042333417,0.17285785,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.000186585,0.000186585,0.007604823,0.055572107,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,324.9704165,13183.91781,0.024649002
KOR,1999,-0.000485822,-0.001207934,-0.001070815,-0.033621892,-0.008090532,0.0,7,0.086993605,0.10746894,0.061599895,0.17285785,0.009,0.021860512,2e-05,0.006604,2.1e-05,0.0,0.0,7.21e-05,7.21e-05,0.007604823,0.04645053,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,38586.35594,4047534.38,0.009533299
KWT,1999,-0.003664998,-0.003432544,-0.001683569,-0.020603177,-0.004999109,0.0,7,-0.053742718,0.07552367,0.04672045,0.17285785,0.0015,-0.095670156,0.006604,0.006745,0.003444,0.0,1.0,0.000370964,0.000370964,0.007604823,-0.046552837,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,2270.38823,43597.71662,0.052075852
LAO,1999,-9.23e-05,-0.000425759,-0.000137049,-0.00129788,-0.000580289,0.0,7,0.05093889,0.08587083,0.031455312,0.17285785,0.0015,0.03577948,0.005139,0.005453,0.006382,0.0,0.0,0.000251256,0.00025125,0.007604823,0.03340014,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,108.825189,4949.319453,0.02198791
LBN,1999,-0.001743587,-0.000559501,-0.001085936,-0.004323252,-0.000625573,0.0,7,-0.021902205,0.08169379,0.058440544,0.17285785,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.000140816,0.000140812,0.007604823,-0.035762973,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1015.668794,27840.90075,0.036481176
LBR,1999,1.02e-06,0.001258911,-0.000163119,-0.000360457,5.2e-05,0.0,7,-0.03918281,0.07862734,0.03295058,0.17923258,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,0.000565007,0.000565004,0.002867341,-0.03692839,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,94.12028934,1384.016778,0.068005165
LBY,1999,-0.000243575,-0.000219175,-0.000199693,-0.002284785,-0.000417144,0.0,7,-0.01309107,0.08515875,0.010430674,0.17923258,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.000240736,0.000240739,0.002867341,-0.041512977,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,3022.160016,77110.36624,0.039192655
LIE,1999,-4.11e-05,-0.000506078,-1.78e-05,-8.04e-05,-2.33e-05,0.0,7,,,,0.17643961,,,0.005726,0.003343,0.002246,,0.0,,,0.000647575,,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,246.422266,5942.603064,0.041467058
LKA,1999,-9.79e-05,-0.000486837,-0.000170857,0.000972594,0.000354445,,7,0.03295116,0.098648004,0.056944214,0.17285785,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,9.68e-05,9.68e-05,0.007604823,0.015166638,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1308.485449,26849.5476,0.048733985
LSO,1999,0.00022724,0.000100225,-9.93e-05,-0.000113418,0.000184157,0.0,7,0.010492341,0.07623526,0.04210565,0.17923258,0.006,0.044091552,0.00255,0.007211,0.002543,0.01,0.0,0.000129573,0.000129577,0.002867341,-0.02120772,0.2,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,66.35588532,2003.835922,0.03311443
LTU,1999,-0.001726229,-0.001551784,-0.000774248,0.01312315,-0.000841868,0.0,7,-0.016270805,0.08204796,0.040409286,0.17643961,0.01,,0.003223,0.004141,0.003219,0.0,0.0,-7.41e-06,-7.41e-06,0.000647575,-0.035614315,0.0,0.000106068,0.000230781,0.000288558,-0.000379064,-6.32e-05,1298.229272,56044.77892,0.023164143
