country,t,1.0,2.0,6.0,10.0,19.0,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
SLE,2004.0,0.005240198,-0.00791776,0.005138589,0.001150766,0.00795251,0.0,8.0,0.041339938,0.08655025,0.043836504,0.17788023,0.0075,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0
SLE,2005.0,-0.001119652,-0.004932727,-0.000360016,0.000565338,0.001300528,0.0,8.0,0.04633508,0.08678373,0.044069987,0.1877313,0.0075,0.005306283,0.008191001,0.005395,0.007634,0.01,0.0
SLE,2006.0,0.001417732,-0.000364335,-0.020895809,0.000794896,0.005707136,,8.0,0.026895644,0.08701623,0.04430249,0.1670528,0.0075,0.005306283,0.008191001,0.005395,0.007634,0.01,
SLE,2007.0,0.000713276,-0.002642867,-0.002381967,0.00039063,0.002927863,,8.0,0.039739598,0.08724591,0.044532165,0.1729844,0.0085,0.005306283,0.008191001,0.005395,0.007634,0.01,
SLE,2008.0,-0.001447354,-0.003178265,-0.005098817,0.000546818,0.002018847,,8.0,0.031064482,0.08747475,0.044761006,0.1845921,0.0085,0.005306283,0.008191001,0.005395,0.007634,0.01,
SLV,1991.0,0.000200888,0.001846464,0.00637063,-4.51e-06,0.000209536,,7.0,0.011048622,0.08553641,0.05522542,0.1669678,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1992.0,0.000584923,0.000216891,0.002140485,3.98e-05,0.000390246,,7.0,0.054807644,0.08570667,0.05539568,0.17566155,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1993.0,0.001443079,0.000247004,0.001433401,8.55e-05,0.000204079,0.0,7.0,0.04522479,0.08588491,0.05557391,0.17415762,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1994.0,0.000395992,-0.000187274,0.000265545,-4.01e-06,0.000159791,0.0,7.0,0.041124806,0.08606468,0.055753686,0.17707783,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1995.0,-0.001257425,-0.000409376,0.001028784,1.86e-05,0.000500045,0.0,7.0,0.042501286,0.08624971,0.055938713,0.17063856,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1996.0,-0.004059691,-0.000669472,0.000309003,9.19e-05,-0.000377995,0.0,7.0,-0.001011214,0.08643826,0.056127265,0.17212138,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1997.0,-0.000706739,0.005582563,0.003144731,0.000520957,0.001009522,0.0,7.0,0.023176013,0.08663024,0.056319244,0.16776446,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1998.0,-0.00131074,0.00035559,-0.001323047,0.000939113,-0.001138211,0.0,7.0,0.01822306,0.08682199,0.056510996,0.17605251,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,1999.0,0.001189806,0.000644151,0.000365828,0.000142201,-0.000445614,0.0,7.0,0.014459294,0.08701346,0.05670247,0.17840567,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2000.0,0.002507119,0.009165884,0.000600058,0.006389585,0.000317565,0.0,8.0,0.002820853,0.08720297,0.056891978,0.16618782,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2001.0,-0.001722245,-0.008599934,-0.00051065,-0.006474419,-0.000187347,0.0,8.0,-0.001819536,0.08739056,0.057079565,0.16482581,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2002.0,-0.000496335,-0.000740731,0.000356892,2.84e-05,0.000144091,0.0,8.0,0.003643003,0.08757469,0.0572637,0.1710447,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2003.0,0.001900058,-0.004271495,0.001341326,-0.000953255,0.00164176,0.0,8.0,0.004382422,0.087758586,0.05744759,0.17277542,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2004.0,0.002141973,-0.001139274,0.002164986,-0.000148791,0.001941402,0.0,8.0,0.000764109,0.08793915,0.057628162,0.17783023,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2005.0,-0.000183012,-0.000974648,-1.67e-06,-6.12e-05,-3.86e-05,0.0,8.0,0.012893647,0.08811652,0.057805527,0.18731844,0.0085,0.023321439,0.001978,0.003559,,0.0,0.0
SLV,2006.0,0.002723966,-0.002121988,0.001374081,-0.000107979,0.00154124,,8.0,0.023978584,0.0882908,0.057979807,0.16697896,0.0085,0.023321439,0.001978,0.003559,,0.0,
SLV,2007.0,0.002120013,0.00036472,0.00064307,-3.46e-06,0.001027179,,8.0,0.02922251,0.08846209,0.058151096,0.17194954,0.0085,0.023321439,0.001978,0.003559,,0.0,
SLV,2008.0,0.00231038,-0.001874685,0.001298784,5.13e-05,0.001153282,,8.0,0.007894984,0.0886305,0.058319505,0.18447804,0.0085,0.023321439,0.001978,0.003559,,0.0,
SMR,1991.0,-0.001612649,-0.004978077,-0.001372612,-0.000513138,-0.001171635,0.0,7.0,,,,0.16392769,,,0.002927,0.001975,,,0.0
SMR,1992.0,0.000317026,-0.005974826,0.000315041,5.93e-05,0.000756434,0.0,7.0,,,,0.17563812,,,0.002927,0.001975,,,0.0
SMR,1993.0,0.000429323,0.013179033,-0.000234555,-6.03e-05,0.000630276,0.0,7.0,,,,0.1741945,,,0.002927,0.001975,,,0.0
SMR,1994.0,0.000158693,0.001542226,-0.00019401,-3.7e-05,0.000217608,0.0,7.0,,,,0.1747447,,,0.002927,0.001975,,,0.0
SMR,1995.0,0.000125255,-0.018566544,0.001044019,0.000268416,0.000678476,0.0,7.0,,,,0.17028117,,,0.002927,0.001975,,,0.0
SMR,1996.0,-0.000269507,0.009236451,-0.000550818,-0.000220429,5.55e-05,0.0,7.0,,,,0.1719349,,,0.002927,0.001975,,,0.0
SMR,1997.0,-0.000387842,-0.008256635,0.000627057,7.85e-05,0.000538581,0.0,7.0,,,,0.1655391,,,0.002927,0.001975,,,0.0
SMR,1998.0,-0.001107762,0.015108567,0.000164976,-3.03e-05,-0.000534885,0.0,7.0,,,,0.17579204,,,0.002927,0.001975,,,0.0
SMR,1999.0,-0.000352335,0.002165722,-0.000559584,-0.000225474,-0.000446334,0.0,7.0,,,,0.17643961,,,0.002927,0.001975,,,0.0
SMR,2000.0,0.000399499,0.001245026,-3.64e-05,-0.000101733,7.57e-05,0.0,8.0,,,,0.15190119,,,0.002927,0.001975,,,0.0
SMR,2001.0,0.000738812,-0.022368561,0.00237453,0.000804984,0.001202414,0.0,8.0,,,,0.16508693,,,0.002927,0.001975,,,0.0
SMR,2002.0,0.000413209,0.011299288,0.000141954,-2.64e-05,0.000371636,0.0,8.0,,,,0.16241564,,,0.002927,0.001975,,,0.0
SMR,2003.0,-0.001525563,-0.010116212,-0.001912264,-0.00056429,-0.000576226,0.0,8.0,,,,0.1723756,,,0.002927,0.001975,,,0.0
SMR,2004.0,-0.000260978,-0.007125279,-0.000152147,-0.000116949,0.000350865,0.0,8.0,,,,0.17783786,,,0.002927,0.001975,,,0.0
SMR,2005.0,-0.000146058,-0.005119208,-4.13e-05,-3.56e-05,6.77e-05,0.0,8.0,,,,0.18749,,,0.002927,0.001975,,,0.0
SMR,2006.0,0.000279444,-0.004202938,-0.000114913,-8.54e-05,0.000969021,,8.0,,,,0.1669669,,,0.002927,0.001975,,,
SMR,2007.0,-0.000933997,-0.026128787,0.00095716,0.000290682,-0.000178749,,8.0,,,,0.16869716,,,0.002927,0.001975,,,
SMR,2008.0,-0.000359011,-0.007983794,0.000765418,0.000247096,0.000918551,,8.0,,,,0.18431893,,,0.002927,0.001975,,,
SOM,1991.0,0.001863321,0.004912734,0.000278432,3.3e-05,0.000247188,,7.0,-0.06873419,0.08774078,0.023325942,0.16698153,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1992.0,0.00318034,0.006695884,0.000405724,0.000123684,0.001283462,,7.0,-0.10050275,0.087186985,0.022772145,0.1756522,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1993.0,-0.00276869,-0.001525301,-0.000141325,-0.000106973,-0.001369298,,7.0,0.002490874,0.08716211,0.022747267,0.17499132,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1994.0,0.002013929,0.004520255,0.00027057,0.000112657,0.000516648,,7.0,0.002939864,0.08742645,0.023011606,0.17706619,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1995.0,0.0069289,0.00414279,0.000490178,0.000120435,0.001912445,,7.0,0.007205986,0.087641664,0.023226822,0.1714343,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1996.0,9.73e-05,-0.001276936,0.00018758,3.75e-05,-0.000406005,,7.0,0.003639142,0.08790918,0.023494339,0.17212342,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1997.0,-0.000837385,-0.0015534,0.000380957,0.000119501,-0.000602589,,7.0,-0.026835337,0.08817458,0.023759743,0.16825536,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1998.0,-0.003524959,-0.000353841,0.000274881,0.000111148,-0.00150502,0.0,7.0,-0.03074154,0.08848682,0.024071984,0.17636524,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,1999.0,0.000189481,-0.00025482,5.77e-05,-1.49e-05,-6.32e-05,0.0,7.0,-0.011505593,0.088778034,0.024363192,0.17923258,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2000.0,2.46e-05,0.001555338,0.000497564,0.000204678,-0.000221497,0.0,8.0,-0.01186444,0.08907304,0.024658201,0.16637819,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2001.0,0.006574404,0.005231127,0.000449608,0.000209466,0.003413,0.0,8.0,-0.014433879,0.0893942,0.024979355,0.16554393,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2002.0,0.001245607,0.001232525,0.000523621,0.000139401,0.000598272,0.0,8.0,0.015075332,0.0897421,0.025327263,0.17138055,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2003.0,-0.00230353,-0.007582529,-0.000770902,-0.000361979,-0.000173286,0.0,8.0,0.015397846,0.090087436,0.025672596,0.17185913,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2004.0,-0.002516109,-0.008507726,-0.000994942,-0.000233074,-0.000563686,0.0,8.0,0.020377943,0.090430416,0.026015576,0.17788023,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2005.0,-0.001233594,-0.002984305,-0.000146962,-1.56e-05,-0.000473399,0.0,8.0,0.020626178,0.090770885,0.02635605,0.1877313,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,0.0
SOM,2006.0,0.000370431,-0.003660032,-0.000174872,1.06e-06,0.000560516,,8.0,0.023955593,0.09108327,0.026668437,0.1670528,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,
SOM,2007.0,0.0004122,-0.001439577,5e-05,3.57e-05,0.000851107,,8.0,0.034224473,0.09136867,0.026953831,0.1729844,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,
SOM,2008.0,9.23e-05,-9.63e-05,-0.000168307,-0.000167254,0.000805445,,8.0,0.030012606,0.091652036,0.027237196,0.1845921,0.005,0.025336968,0.008117,2.8e-05,0.000326,0.01,
STP,1991.0,-0.001323861,-0.000420577,0.002269352,-0.000874179,-0.00241503,0.0,7.0,-0.025648354,0.048081353,0.04807136,0.16698153,,,,0.001866,0.002322,0.0,0.0
STP,1992.0,0.008191046,-0.012186339,0.003394712,-0.00021088,0.005519391,0.0,7.0,-0.02050551,0.048348602,0.048338607,0.1756522,,,,0.001866,0.002322,0.0,0.0
STP,1993.0,-0.006227979,-0.012879242,-0.003732794,-0.001435862,-0.004341922,0.0,7.0,-0.015610454,0.04862499,0.048614994,0.17499132,,,,0.001866,0.002322,0.0,0.0
STP,1994.0,0.009501076,-0.012351683,-0.000467894,-0.001936677,0.001701903,0.0,7.0,-0.005075974,0.048909806,0.04889981,0.17706619,,,,0.001866,0.002322,0.0,0.0
STP,1995.0,0.013575525,-0.021241053,0.005463424,-0.000280008,0.002074137,0.0,7.0,-0.012027007,0.04920273,0.049192734,0.1714343,,,,0.001866,0.002322,0.0,0.0
STP,1996.0,0.019695587,-0.021091872,-0.001316655,-0.000836215,-0.000319265,0.0,7.0,-0.013037311,0.049502976,0.04949298,0.17212342,,,,0.001866,0.002322,0.0,0.0
STP,1997.0,0.030181809,0.024971717,0.008113101,0.003293507,0.009588333,0.0,7.0,-0.019273015,0.0498087,0.049798705,0.16825536,,,,0.001866,0.002322,0.0,0.0
STP,1998.0,0.003724791,0.074506801,0.019802324,0.015929599,0.010674498,0.0,7.0,-0.009103991,0.050118744,0.05010875,0.17636524,,,,0.001866,0.002322,0.0,0.0
STP,1999.0,-0.009123498,-0.00010964,-0.001767161,-0.002993718,-0.007161193,0.0,7.0,-0.004677853,0.050432317,0.050422322,0.17923258,,,,0.001866,0.002322,0.0,0.0
STP,2000.0,-0.025332926,0.020281759,0.00872367,0.006930053,-0.000478685,0.0,8.0,-0.000526397,0.050748486,0.05073849,0.16637819,,,,0.001866,0.002322,0.0,0.0
STP,2001.0,0.048288562,-0.011207635,-0.00721216,-0.000955227,0.012614508,0.0,8.0,0.008196773,0.051066905,0.05105691,0.16554393,,,,0.001866,0.002322,0.0,0.0
STP,2002.0,0.002204906,0.001707398,-0.000271711,-0.00051181,0.001915431,0.0,8.0,0.016020559,0.05138653,0.051376536,0.17138055,,,,0.001866,0.002322,0.0,0.0
STP,2003.0,0.000851008,-0.037866371,-0.008374604,-0.007049246,0.004807436,0.0,8.0,0.031906508,0.051706146,0.05169615,0.17185913,,,,0.001866,0.002322,0.0,0.0
STP,2004.0,0.004162286,-0.01975284,0.001362255,0.001397527,0.003959039,0.0,8.0,0.028054534,0.052025385,0.05201539,0.17788023,,,,0.001866,0.002322,0.0,0.0
STP,2005.0,0.010279211,0.023283335,0.006273466,0.005181347,0.008613949,0.0,8.0,0.024746113,0.052343335,0.05233334,0.1877313,,,,0.001866,0.002322,0.0,0.0
STP,2006.0,-0.006935256,-0.07416346,-0.00769123,-0.000413961,-0.005074182,,8.0,0.03319706,0.052659698,0.052649703,0.1670528,,,,0.001866,0.002322,0.0,
STP,2007.0,-0.002274762,-0.024212942,-0.00135935,-0.003086746,0.000977263,,8.0,0.025799876,0.05297452,0.052964523,0.1729844,,,,0.001866,0.002322,0.0,
STP,2008.0,-0.00200211,-0.026746802,-0.003203152,-0.008435563,-0.000768777,,8.0,0.026208151,0.053287398,0.053277403,0.1845921,,,,0.001866,0.002322,0.0,
SUR,1991.0,0.004567527,0.010399067,0.001524366,0.000257741,0.002742242,0.0,7.0,,,,0.1669678,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1992.0,0.042796127,0.017552827,0.008210203,0.001743758,0.012055531,0.0,7.0,,,,0.17566155,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1993.0,-0.089069086,-0.00713933,-0.008097405,-0.001378781,-0.02961272,0.0,7.0,,,,0.17415762,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1994.0,0.077199479,0.020139206,0.006176352,0.001586175,0.015005106,0.0,7.0,,,,0.17707783,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1995.0,0.034147962,0.002812662,0.010284364,0.00181348,0.010900649,0.0,7.0,,,,0.17063856,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1996.0,-0.022692882,-0.010860479,0.006546917,-0.000462017,-0.00421397,0.0,7.0,,,,0.17212138,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1997.0,-0.007873893,-0.011934923,0.004103048,0.001809961,-0.001023414,0.0,7.0,,,,0.16776446,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1998.0,-0.027929907,-0.014260896,0.003763159,0.004469858,0.001185864,0.0,7.0,,,,0.17605251,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,1999.0,0.010010169,0.000232223,0.004406584,0.001449691,0.003414616,0.0,7.0,,,,0.17840567,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2000.0,-0.047531729,-0.008241819,0.013458095,-0.013270952,0.004015471,0.0,8.0,,,,0.16618782,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2001.0,0.055026399,0.011257456,-0.010981758,0.020007159,0.000168233,0.0,8.0,,,,0.16482581,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2002.0,0.005764679,0.001405705,-0.000750161,0.000213762,-0.002131773,0.0,8.0,,,,0.1710447,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2003.0,0.021446573,0.013362187,-0.005974797,0.000924634,-0.001953332,0.0,8.0,,,,0.17277542,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2004.0,-0.005561247,0.005028635,-0.005631467,-0.013570761,-0.004275755,0.0,8.0,,,,0.17783023,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2005.0,-0.014184152,-0.003395033,-0.002558032,-0.000658342,-0.003393572,0.0,8.0,,,,0.18731844,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0
SUR,2006.0,-0.047779912,0.000955605,0.008082905,-0.000376609,0.01205575,,8.0,,,,0.16697896,,0.014816046,0.007332,0.00791,0.00331,0.0,
SUR,2007.0,-0.048864308,0.002153377,0.000344809,-2.46e-06,0.004483201,,8.0,,,,0.17194954,,0.014816046,0.007332,0.00791,0.00331,0.0,
SUR,2008.0,0.00091371,0.003989011,-0.000977571,3.86e-05,0.000702606,,8.0,,,,0.18447804,,0.014816046,0.007332,0.00791,0.00331,0.0,
SVK,1991.0,0.004577054,-0.001016512,0.000637063,-0.028377404,0.004384595,,7.0,-0.14907114,0.08571986,0.04684256,0.16392769,,,0.002539,0.005655,0.002551,,
SVK,1992.0,0.005433493,0.014952143,0.009923218,0.005815571,0.012983093,,7.0,-0.0677558,0.08576007,0.046882767,0.17563812,,,0.002539,0.005655,0.002551,,
SVK,1993.0,-0.000838898,0.00452952,0.006090705,-0.009377701,0.004110163,0.0,7.0,0.015052982,0.08579901,0.046921704,0.1741945,0.0085,,0.002539,0.005655,0.002551,,0.0
SVK,1994.0,0.001677323,0.009086899,0.00644341,0.059137219,0.006250273,0.0,7.0,0.05774634,0.08583966,0.046962358,0.1747447,0.0085,,0.002539,0.005655,0.002551,,0.0
SVK,1995.0,0.002461312,0.003002047,0.003213668,0.046344196,0.004755075,0.0,7.0,0.0552112,0.08587017,0.046992864,0.17028117,0.0085,,0.002539,0.005655,0.002551,,0.0
SVK,1996.0,-0.002684085,0.054385053,-0.006102482,-0.015186877,-0.009835037,0.0,7.0,0.059171423,0.08589177,0.047014467,0.1719349,0.0085,,0.002539,0.005655,0.002551,,0.0
SVK,1997.0,0.000519501,-0.011537595,0.001202901,0.000850878,-0.002663924,0.0,7.0,0.04420112,0.08591003,0.047032725,0.1655391,0.0085,,0.002539,0.005655,0.002551,,0.0
SVK,1998.0,-0.001166387,-0.012557038,-0.003880475,-0.001747917,5.45e-05,0.0,7.0,0.056371395,0.08592344,0.04704614,0.17579204,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,1999.0,0.001961841,0.002910988,0.007460996,0.010447218,0.003525513,0.0,7.0,0.000753561,0.08593365,0.047056343,0.17643961,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2000.0,0.001604483,-0.010545977,0.003104134,0.017101148,0.001206021,0.0,8.0,0.007618698,0.085942134,0.047064833,0.15190119,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2001.0,0.000499681,0.01167878,-0.00201895,-0.016354533,-0.002358191,0.0,8.0,0.031179626,0.08595021,0.047072906,0.16508693,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2002.0,-0.001278145,-0.000216432,-0.003527134,-0.003063751,7.83e-07,0.0,8.0,0.039722174,0.08596014,0.047082838,0.16241564,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2003.0,0.001409733,0.014963644,0.000663556,-0.004503132,-0.000497542,0.0,8.0,0.040747553,0.08597188,0.047094572,0.1723756,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2004.0,0.002930038,0.009483507,0.005623604,0.005044683,0.001717792,0.0,8.0,0.053058453,0.08598509,0.047107786,0.17783786,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2005.0,-1.7e-06,-0.000496209,-0.001509215,-0.003635534,-0.001395985,0.0,8.0,0.0634733,0.08599945,0.04712215,0.18749,0.0095,,0.002539,0.005655,0.002551,,0.0
SVK,2006.0,0.003015168,-0.0318504,0.005979975,-0.002398104,0.000492548,,8.0,0.083387576,0.08601433,0.047137026,0.1669669,0.01,,0.002539,0.005655,0.002551,,
SVK,2007.0,0.000889776,-0.007689723,0.000370328,0.002787283,0.000673595,,8.0,0.102365874,0.08602913,0.047151823,0.16869716,0.01,,0.002539,0.005655,0.002551,,
SVK,2008.0,-7.23e-05,-0.010586398,-0.003323076,0.002333375,-0.001924684,,8.0,0.062461168,0.086043626,0.04716632,0.18431893,0.01,,0.002539,0.005655,0.002551,,
SVN,1991.0,0.005130598,0.001874136,0.010562514,0.00047185,0.008802021,0.0,7.0,,0.07600643,0.045973886,0.16392769,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1992.0,0.005223556,0.005268952,0.013674905,-0.001238441,0.01030118,0.0,7.0,-0.05487231,0.07600507,0.045972534,0.17563812,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1993.0,-0.002866394,0.002429836,-0.00155128,0.014270842,-0.002796095,0.0,7.0,0.02763185,0.076008655,0.045976117,0.1741945,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1994.0,-0.001208588,0.002778173,-0.001282242,0.003435487,-0.001839066,0.0,7.0,0.0524159,0.076014206,0.045981664,0.1747447,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1995.0,-0.001710852,-0.001892638,-0.001539416,-0.004228592,-0.002928211,0.0,7.0,0.040069006,0.07602315,0.045990612,0.17028117,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1996.0,0.001280577,0.002028724,0.002262375,0.002243925,0.001199974,0.0,7.0,0.033625115,0.0760461,0.04601356,0.1719349,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1997.0,0.002071932,0.00354879,0.008987988,0.006450214,0.002896884,0.0,7.0,0.04582071,0.07606692,0.046034377,0.1655391,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1998.0,-0.001914367,0.001939559,-0.001721333,0.011508341,-0.002471055,0.0,7.0,0.036414795,0.07606292,0.046030376,0.17579204,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,1999.0,0.000325422,0.000241921,0.000986987,0.003075835,0.00040127,0.0,7.0,0.056606364,0.07605717,0.046024635,0.17643961,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2000.0,0.00336384,0.010350661,0.009488273,0.010994786,0.002740667,0.0,8.0,0.038532842,0.07606167,0.04602913,0.15190119,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2001.0,0.001148436,-0.009627156,0.003254858,-0.001679111,0.002799307,0.0,8.0,0.026682371,0.076064765,0.046032224,0.16508693,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2002.0,-0.001189891,-0.001291341,-0.005300128,-0.006394607,-0.001992821,0.0,8.0,0.03283672,0.076066345,0.046033807,0.16241564,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2003.0,0.000267018,-0.007625436,0.003809321,0.003934655,0.003348408,0.0,8.0,0.04185038,0.07606387,0.046031334,0.1723756,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2004.0,0.000991912,0.001875939,0.006813009,0.002556191,0.005386166,0.0,8.0,0.04421742,0.076066226,0.046033688,0.17783786,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2005.0,0.001078407,0.001720332,0.006828213,0.004406508,0.00324898,0.0,8.0,0.04321439,0.07606422,0.046031684,0.18749,0.01,,0.002216,0.002868,0.002201,,0.0
SVN,2006.0,0.004208508,0.001537598,0.007376447,0.004639759,0.008964576,,8.0,0.05938937,0.07606062,0.04602809,0.1669669,0.01,,0.002216,0.002868,0.002201,,
SVN,2007.0,-0.000201444,-0.001404599,-0.00965069,-0.006339373,-0.000456134,,8.0,0.06857753,0.07605515,0.046022605,0.16869716,0.01,,0.002216,0.002868,0.002201,,
SVN,2008.0,-0.000473232,-7.19e-05,-0.007567181,-0.000514751,0.001134879,,8.0,0.035771444,0.0760475,0.04601497,0.18431893,0.01,,0.002216,0.002868,0.002201,,
SWE,1991.0,0.00285022,0.000558955,0.001160863,0.002400306,0.00030842,0.0,7.0,-0.019294595,0.09061492,0.030430596,0.16392769,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1992.0,-0.000780536,-0.001146416,0.000725792,-0.000877638,-0.000106501,0.0,7.0,-0.02528796,0.09067393,0.030489609,0.17563812,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1993.0,-0.001261889,-0.013898379,-0.001820206,-0.003146205,-0.000402324,0.0,7.0,-0.023535173,0.0907326,0.030548273,0.1741945,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1994.0,-0.000644984,-0.003030157,-0.000606074,-0.00119524,-0.000154982,0.0,7.0,0.028262872,0.09080346,0.03061913,0.1747447,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1995.0,0.004825419,0.009903841,0.006681432,0.005099564,0.002849349,0.0,7.0,0.030821197,0.0908557,0.030671379,0.17028117,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1996.0,-0.00565975,-0.036241321,-0.007028333,-0.005602664,-0.003856434,0.0,7.0,0.013185225,0.09087155,0.030687226,0.1719349,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1997.0,0.001104217,-0.003233996,0.001550316,0.000152032,0.00094323,0.0,7.0,0.030182265,0.090877205,0.030692881,0.1655391,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1998.0,-0.004841145,-0.036616445,-0.005713482,-0.001949681,-0.002333469,0.0,7.0,0.038722187,0.09088286,0.03069853,0.17579204,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,1999.0,0.00078882,0.002533532,0.001941768,0.001802933,0.000403362,0.0,7.0,0.04425301,0.090890765,0.030706437,0.17643961,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,2000.0,-0.0001251,0.015398308,0.002263054,0.001652294,0.000359296,0.0,8.0,0.039813325,0.09090655,0.030722229,0.15190119,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,2001.0,0.006117204,-0.004072694,0.00533656,0.001942807,0.002852539,0.0,8.0,0.008694288,0.09098291,0.030798582,0.16508693,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,2002.0,-3.1e-05,0.002765611,-0.001116817,-0.000491928,0.000149832,0.0,8.0,0.022542324,0.09099855,0.03081423,0.16241564,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,2003.0,0.002704868,0.018614071,0.003981239,0.002593213,0.002019073,0.0,8.0,0.017416963,0.09101641,0.030832084,0.1723756,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
SWE,2004.0,0.007400222,0.021191292,0.007093133,0.005237398,0.003911327,0.0,8.0,0.025721796,0.09103423,0.030849904,0.17783786,0.01,0.009555114,0.0006,0.002342,0.001968,0.0,0.0
