country,t,outp,gross_output,trans_outp_p
BTN,1999,34.97615704,722.2180825,0.048428803
BTN,2000,34.88136167,758.1831022,0.046006514
BTN,2001,40.27314336,825.4587735,0.0487888
BTN,2002,45.06188859,941.0631561,0.047884022
BTN,2003,52.79581151,1146.805622,0.04603728
BTN,2004,61.37508582,1382.390497,0.044397792
BTN,2005,71.71586139,1551.163752,0.046233585
BTN,2006,86.9082404,1746.197895,0.049769983
BTN,2007,117.1068244,2289.131161,0.051157761
BTN,2008,127.7563474,2433.110226,0.052507423
BWA,1990,178.4705657,5806.810426,0.030734698
BWA,1991,188.0391549,6013.205419,0.031271035
BWA,1992,201.1154914,6435.244204,0.031252193
BWA,1993,202.1276249,6441.074815,0.03138104
BWA,1994,214.1236081,6780.644135,0.031578653
BWA,1995,243.3227878,7627.724403,0.031899788
BWA,1996,254.7480531,7739.535764,0.032915159
BWA,1997,275.662345,8229.154634,0.033498258
BWA,1998,285.9382061,8508.252812,0.033607159
BWA,1999,311.9895359,9046.860151,0.034485947
BWA,2000,320.9092935,9187.435047,0.03492915
BWA,2001,303.6647278,8758.668769,0.034670192
BWA,2002,303.578529,8858.319802,0.034270441
BWA,2003,407.8514675,12174.97883,0.033499152
BWA,2004,509.3683488,15156.77049,0.033606654
BWA,2005,528.5452099,15642.53245,0.03378898
BWA,2006,549.3502748,16116.07905,0.034087092
BWA,2007,614.2989684,18045.23672,0.034042167
BWA,2008,641.9026058,18923.81035,0.033920368
CAF,1990,137.6755583,2842.296303,0.048438144
CAF,1991,131.9741248,2718.403023,0.048548403
CAF,1992,135.7222946,2790.463774,0.048637899
CAF,1993,121.7510476,2498.754546,0.048724693
CAF,1994,85.56917247,1656.206956,0.051665749
CAF,1995,113.5166695,2157.934304,0.052604321
CAF,1996,103.6197565,1976.000213,0.052439142
CAF,1997,92.32866216,1794.348781,0.051455248
CAF,1998,91.81207025,1891.498444,0.048539332
CAF,1999,92.50270558,1933.020435,0.047853972
CAF,2000,84.44202971,1812.997812,0.046575914
CAF,2001,86.97803947,1821.388582,0.047753698
CAF,2002,91.41955541,1905.434286,0.04797833
CAF,2003,108.7177077,2171.040313,0.050076319
CAF,2004,125.366605,2487.533866,0.050397949
CAF,2005,133.8416137,2650.392624,0.050498787
CAF,2006,154.9380018,2947.119113,0.052572698
CAF,2007,180.8852972,3408.850683,0.053063426
CAF,2008,208.6233893,3980.65139,0.052409359
CAN,1990,52615.85523,2063036.1,0.025504088
CAN,1991,53692.40398,2103867.987,0.025520805
CAN,1992,52654.12705,2055873.08,0.025611565
CAN,1993,51924.72124,2023215.379,0.025664456
CAN,1994,51755.42996,2041127.501,0.025356294
CAN,1995,52394.86342,4183327.836,0.012524685
CAN,1996,56431.08453,4498742.474,0.012543746
CAN,1997,60456.94359,4698876.815,0.012866254
CAN,1998,60311.11253,4572632.171,0.013189583
CAN,1999,65165.60217,4913582.681,0.01326234
CAN,2000,71668.06126,8171803.719,0.008770164
CAN,2001,71523.88941,5476863.759,0.013059279
CAN,2002,73079.39921,5606170.112,0.01303553
CAN,2003,84413.70379,6589160.917,0.012810994
CAN,2004,97975.02126,7593249.309,0.012902911
CAN,2005,110056.2897,8648279.035,0.012725802
CAN,2006,123535.9761,9753323.287,0.012666039
CAN,2007,137501.8539,13452472.98,0.010221307
CAN,2008,146382.9217,14296478.56,0.010239089
CHE,1990,11852.349,340092.552,0.034850363
CHE,1991,12453.33549,354828.3389,0.035096789
CHE,1992,13392.32464,378111.4311,0.035418989
CHE,1993,13408.53374,377958.1152,0.035476242
CHE,1994,15070.00946,425328.2932,0.035431477
CHE,1995,17964.56789,1206778.11,0.014886389
CHE,1996,17677.85286,1176956.307,0.015019974
CHE,1997,16514.40993,1050342.031,0.015722888
CHE,1998,16416.17412,1069587.733,0.015348132
CHE,1999,16695.59924,1066068.247,0.01566091
CHE,2000,16643.30235,1553563.909,0.010712982
CHE,2001,17373.50788,1531332.091,0.011345356
CHE,2002,18474.55212,1663496.491,0.011105856
CHE,2003,21723.25298,1944384.006,0.011172306
CHE,2004,25716.39048,2221387.913,0.011576722
CHE,2005,27883.16776,2329036.689,0.011971974
CHE,2006,31339.33318,2505016.838,0.012510628
CHE,2007,36310.72782,2828255.502,0.01283856
CHE,2008,42265.61594,3295911.21,0.012823651
CHL,1990,4393.066808,56721.0725,0.077450348
CHL,1991,5008.551578,64732.68878,0.077372834
CHL,1992,6083.975188,79127.90036,0.076887863
CHL,1993,6467.105767,84918.01289,0.076157055
CHL,1994,7372.409775,97273.82693,0.075790272
CHL,1995,9337.229545,260470.9727,0.035847486
CHL,1996,9807.801458,275161.6075,0.035643786
CHL,1997,11322.61668,300142.5855,0.037724126
CHL,1998,10997.18549,288512.9303,0.038116786
CHL,1999,10152.26305,268464.4638,0.037816041
CHL,2000,10219.24813,280258.293,0.036463678
CHL,2001,9674.916962,259522.5188,0.037279682
CHL,2002,9459.824297,253393.1587,0.037332596
CHL,2003,10410.81318,288341.3467,0.036105863
CHL,2004,13551.56919,373340.7217,0.036298128
CHL,2005,16695.04982,458829.7113,0.036386157
CHL,2006,20704.27088,562699.3269,0.036794554
CHL,2007,23424.23933,639903.0592,0.036605919
CHL,2008,25129.32031,701560.7419,0.035819165
CHN,1990,26908.42328,1819304.212,0.014790502
CHN,1991,30993.26426,2050117.112,0.015117802
CHN,1992,37138.46765,2495008.284,0.014885108
CHN,1993,37696.48949,3069766.175,0.012279922
CHN,1994,35102.51576,2805150.771,0.012513593
CHN,1995,43897.59574,7373514.336,0.005953416
CHN,1996,64465.78538,8766457.211,0.007353687
CHN,1997,66570.35395,9704060.968,0.006860051
CHN,1998,101187.4851,10568331,0.009574595
CHN,1999,107216.6928,11274866.25,0.009509354
CHN,2000,115620.3263,15881009.98,0.007280414
CHN,2001,129388.4128,13763122.55,0.009401094
CHN,2002,147228.9621,14788816.66,0.009955425
CHN,2003,168356.8824,17210757.52,0.009782073
CHN,2004,200410.0882,20857578.03,0.009608502
CHN,2005,292205.9832,25782300.76,0.011333588
CHN,2006,349336.8792,31631527.76,0.011043946
CHN,2007,443678.8168,41936922.77,0.01057967
CHN,2008,568732.3368,53810498.17,0.010569171
CIV,1990,817.391095,21323.31521,0.038333209
CIV,1991,786.7539843,20581.33934,0.038226569
CIV,1992,838.3361057,21860.17204,0.038349932
CIV,1993,763.926241,20103.58931,0.037999495
CIV,1994,588.5677106,14678.41113,0.040097508
CIV,1995,779.1302548,38134.66411,0.020431024
CIV,1996,855.5239128,42036.40785,0.020351975
CIV,1997,830.1801224,40616.36972,0.020439545
CIV,1998,902.5623596,44358.80284,0.02034686
CIV,1999,903.6246857,43767.88587,0.020645838
CIV,2000,793.3271151,37954.71465,0.020901939
CIV,2001,845.0862404,38644.06606,0.021868461
CIV,2002,930.5054911,42094.80926,0.022104994
CIV,2003,1176.355488,52223.4457,0.022525428
CIV,2004,1347.032464,56842.00018,0.023697837
CIV,2005,1423.904244,60325.93854,0.023603516
CIV,2006,1515.398784,63608.16841,0.023823965
CIV,2007,1737.547483,73176.32795,0.023744666
CIV,2008,2057.44701,86853.72552,0.023688644
CMR,1990,1037.70517,22538.16303,0.046042136
CMR,1991,983.2698878,21123.55251,0.04654851
CMR,1992,1039.68107,22227.46673,0.046774609
CMR,1993,1083.669005,23568.16038,0.045980212
CMR,1994,660.305614,13738.91321,0.048060979
CMR,1995,816.6366935,33270.06236,0.024545692
CMR,1996,862.245387,35338.55347,0.024399567
CMR,1997,804.7846397,33513.98631,0.024013396
CMR,1998,849.3951263,35927.68991,0.023641796
CMR,1999,863.7085088,36754.15281,0.023499617
CMR,2000,788.0947049,33394.96308,0.023599209
CMR,2001,840.6351553,35338.43876,0.023788124
CMR,2002,936.9323864,39239.93215,0.023877013
CMR,2003,1196.999601,49881.06302,0.023997075
CMR,2004,1417.375122,58404.62052,0.024268202
CMR,2005,1503.408896,61331.15631,0.024512972
CMR,2006,1698.177914,66765.03199,0.02543514
CMR,2007,1975.175692,77106.64789,0.025616153
CMR,2008,2274.346103,90206.12221,0.025212769
COD,1990,1464.102578,36806.11921,0.039778782
COD,1991,1467.753862,37711.61034,0.038920477
COD,1992,1344.269818,34703.68128,0.038735655
COD,1993,1758.599661,45555.26928,0.03860365
COD,1994,976.7900176,24447.43967,0.039954696
COD,1995,961.8908428,23649.42302,0.04067291
COD,1996,956.8109235,22885.78589,0.041808087
COD,1997,1052.725477,26211.84564,0.040162203
COD,1998,1162.084154,29111.43764,0.039918474
COD,1999,1029.796526,25764.26071,0.039969962
COD,2000,1000.429475,25363.25308,0.039444052
COD,2001,946.2791729,23336.33491,0.040549605
COD,2002,987.4434199,24203.19229,0.040798065
COD,2003,997.8836586,23922.35204,0.041713443
COD,2004,1164.722582,27706.31049,0.04203817
COD,2005,1317.320547,31426.41088,0.041917626
COD,2006,1599.494854,37548.95289,0.042597589
COD,2007,1856.450117,42349.34656,0.043836571
COD,2008,2232.116801,51326.41843,0.043488653
COG,1990,288.2141522,6340.037368,0.045459378
COG,1991,286.165785,6404.578868,0.044681437
COG,1992,310.5425113,6988.984021,0.044433141
COG,1993,290.1158464,6533.164495,0.044406634
COG,1994,208.0564148,4407.770216,0.047202192
COG,1995,242.8592363,5100.378466,0.047615925
COG,1996,277.9570776,5814.102868,0.047807389
COG,1997,259.8038712,5510.792469,0.047144557
COG,1998,222.2834969,4774.570679,0.046555704
COG,1999,257.9617519,5419.266718,0.047600859
COG,2000,326.0769412,6727.233101,0.048471182
COG,2001,300.9078306,6169.224279,0.048775635
COG,2002,323.0691188,6745.420836,0.047894583
COG,2003,378.3790654,7849.48166,0.048204338
COG,2004,489.4447362,9984.251996,0.049021673
COG,2005,610.1148987,12259.79325,0.049765513
COG,2006,764.8876808,15066.49931,0.050767445
COG,2007,799.4590286,15794.04133,0.050617762
COG,2008,1082.621925,21390.0874,0.050613254
COL,1990,5231.267979,89216.0704,0.058635938
COL,1991,5397.518735,92409.43453,0.058408741
COL,1992,5838.568275,101158.9534,0.057716772
COL,1993,6744.895944,118546.9463,0.056896412
COL,1994,8833.093623,155995.787,0.056623924
COL,1995,10205.57217,333533.7179,0.030598322
COL,1996,10697.80275,351298.9078,0.030452138
COL,1997,11744.46478,384936.6473,0.030510124
COL,1998,10979.99043,357658.8769,0.030699617
COL,1999,9642.470773,309400.0998,0.031165054
COL,2000,9262.341975,335708.8703,0.0275904
COL,2001,6595.332657,297885.9587,0.022140462
COL,2002,6334.866659,293273.6493,0.021600531
COL,2003,6431.515576,285518.8646,0.022525712
COL,2004,7453.7412,350700.9809,0.021253836
COL,2005,8972.545709,428358.1691,0.020946363
COL,2006,9894.502284,480118.561,0.020608456
COL,2007,12315.78142,609614.5141,0.020202573
COL,2008,14648.58117,725072.3014,0.020202925
CPV,1990,38.26503332,725.4542536,0.052746308
CPV,1991,40.36230686,766.7782317,0.052638827
CPV,1992,44.61305674,848.6020313,0.052572413
CPV,1993,43.56250201,851.5703936,0.051155491
CPV,1994,48.55283624,953.189776,0.050937219
CPV,1995,57.39070508,1147.053349,0.050033161
CPV,1996,56.64362428,1158.952382,0.04887485
CPV,1997,51.6437672,1120.931567,0.046072186
CPV,1998,52.0774323,1180.294415,0.044122408
CPV,1999,57.56415517,1303.038363,0.044176869
CPV,2000,49.47208224,1176.498141,0.042050285
CPV,2001,55.19998669,1224.108435,0.045094033
CPV,2002,61.55814063,1353.288511,0.045487817
CPV,2003,83.71891007,1772.429763,0.047233979
CPV,2004,99.96930419,2064.993539,0.048411437
CPV,2005,106.6772898,2192.248488,0.048661131
CPV,2006,127.5944848,2544.959151,0.050136162
CPV,2007,154.9804119,3052.103186,0.050778235
CPV,2008,182.3891763,3558.697668,0.051251664
CRI,1990,567.5608487,14267.43123,0.039780171
CRI,1991,567.8499034,14282.70589,0.039757866
CRI,1992,684.9344674,16956.85084,0.040392787
CRI,1993,773.4192979,19310.11742,0.040052542
CRI,1994,854.3904922,21024.46873,0.040637911
CRI,1995,958.4484557,43530.57759,0.022017821
CRI,1996,987.9700509,44022.43421,0.022442422
CRI,1997,1067.204449,47407.15126,0.022511465
CRI,1998,1193.319983,51930.92327,0.022978986
CRI,1999,1322.697657,55355.70594,0.023894513
CRI,2000,1360.914356,57811.34437,0.023540611
CRI,2001,1394.682574,60002.23342,0.023243844
CRI,2002,1430.745509,61926.39848,0.023103968
CRI,2003,1521.445175,64941.88082,0.023427797
CRI,2004,1654.259723,70161.44365,0.023577903
CRI,2005,1822.028084,76696.24857,0.023756417
CRI,2006,2080.692182,87181.40281,0.023866239
CRI,2007,2442.08389,102677.5938,0.023784
CRI,2008,2791.68105,118747.3248,0.023509423
CUB,1990,1634.197307,47405.71071,0.034472583
CUB,1991,1413.691368,41521.4239,0.034047276
CUB,1992,1297.494303,37754.36529,0.034366736
CUB,1993,1310.828614,37758.38616,0.034716225
CUB,1994,1671.391037,45569.58714,0.036677774
CUB,1995,1799.200677,48256.34911,0.037284227
CUB,1996,1422.522737,38848.53247,0.036617155
CUB,1997,1449.048268,39602.76765,0.036589571
CUB,1998,1536.179905,41002.00259,0.037465973
CUB,1999,1703.642802,45136.88075,0.03774392
CUB,2000,1851.195027,48487.43596,0.03817886
CUB,2001,1853.668328,51051.15141,0.03631002
CUB,2002,1929.451994,53625.86206,0.035979878
CUB,2003,2017.180452,57649.10149,0.034990666
CUB,2004,2131.62659,61726.5588,0.034533378
CUB,2005,2341.076105,67271.97295,0.03480017
CUB,2006,2796.828627,81389.29216,0.034363594
CUB,2007,3067.524207,89819.50555,0.034152094
CUB,2008,3247.078046,96901.84339,0.03350894
CYM,1990,78.50268432,1609.003177,0.048789639
CYM,1991,79.57953262,1690.011311,0.047088166
CYM,1992,93.44380698,2190.36407,0.042661313
CYM,1993,99.29873468,2341.534937,0.042407539
CYM,1994,107.2601685,2549.584928,0.042069659
CYM,1995,115.8430284,2750.792237,0.042112606
CYM,1996,124.7785737,2972.615398,0.041976023
CYM,1997,133.8648885,3188.497686,0.041983687
CYM,1998,172.5929739,4208.880079,0.041006864
CYM,1999,184.3051809,4546.755441,0.040535539
CYM,2000,188.928998,4753.918444,0.039741742
CYM,2001,197.06987,4868.243159,0.040480696
CYM,2002,204.7345201,5046.69137,0.040568068
CYM,2003,216.4029821,5291.713627,0.040894689
CYM,2004,232.0980716,5582.6389,0.041574975
CYM,2005,265.5185194,6383.428225,0.041594972
CYM,2006,249.1256192,5765.394136,0.04321051
CYM,2007,279.9717329,6413.670581,0.043652341
CYM,2008,288.7496159,6603.156934,0.043729025
CYP,1990,347.8473444,9344.545302,0.037224641
CYP,1991,368.2672028,9965.602617,0.036953832
CYP,1992,440.0850996,11800.81834,0.037292761
CYP,1993,411.1373613,10969.78082,0.037479086
CYP,1994,461.7598353,12189.48987,0.037881801
CYP,1995,562.426727,48055.94306,0.011703583
CYP,1996,583.2646246,49404.91798,0.011805801
CYP,1997,570.4974898,47281.43667,0.012065993
CYP,1998,635.5043646,51032.3571,0.012452969
CYP,1999,657.3396484,52227.41837,0.012586103
CYP,2000,626.924151,85216.0037,0.007356883
CYP,2001,662.0558137,69709.04315,0.009497416
CYP,2002,716.9967124,76228.45286,0.009405894
CYP,2003,892.5658274,95124.94059,0.009383089
CYP,2004,1070.131729,111003.074,0.009640559
CYP,2005,1157.499217,119333.3862,0.00969971
CYP,2006,1295.228231,131174.9199,0.009874054
CYP,2007,1563.316706,196419.6399,0.007959065
CYP,2008,1871.577289,231141.2463,0.008097115
CZE,1990,5812.289999,99942.80243,0.058156164
CZE,1991,4302.818529,75006.29747,0.057366097
CZE,1992,5079.446434,87694.51239,0.057922056
CZE,1993,5893.548036,100219.8774,0.058806179
CZE,1994,6803.820342,116133.858,0.058586018
CZE,1995,8548.410434,410850.3699,0.020806627
CZE,1996,9562.084592,455180.0813,0.021007256
CZE,1997,8828.434566,429664.5826,0.020547271
CZE,1998,9546.38846,459080.7715,0.020794573
CZE,1999,9340.709742,443892.3145,0.021042738
CZE,2000,8943.203318,709328.7081,0.012607982
CZE,2001,9869.129861,628373.2356,0.015705841
CZE,2002,11915.88175,753334.8121,0.015817511
CZE,2003,14470.35833,930582.191,0.015549791
CZE,2004,17351.09552,1124508.571,0.015429936
CZE,2005,19714.88082,1277270.952,0.015435159
CZE,2006,22684.94811,1504627.857,0.015076783
CZE,2007,27624.96604,2305644.098,0.011981453
CZE,2008,34589.51178,2861577.243,0.012087569
DEU,1990,118067.131,5948254.203,0.019849039
DEU,1991,124715.0835,6268859.389,0.019894382
DEU,1992,139711.3069,7093064.448,0.01969689
DEU,1993,136699.4509,6825604.448,0.02002745
DEU,1994,147291.1985,7289011.528,0.020207294
DEU,1995,171260.211,17273935.01,0.009914372
DEU,1996,166694.3745,16741117.76,0.009957183
DEU,1997,151519.4462,14950171.89,0.010134963
DEU,1998,157383.6029,15249649.64,0.010320473
DEU,1999,157141.4591,15120718.73,0.01039246
DEU,2000,148567.8772,17295165.44,0.008590139
DEU,2001,146984.7489,13898476.64,0.010575601
DEU,2002,155929.3412,14605477.76,0.010676086
DEU,2003,187164.7302,17694995.52,0.010577269
DEU,2004,215745.9699,20121905.6,0.010721945
DEU,2005,226214.8016,20814471.3,0.01086815
DEU,2006,245297.6256,22359606.34,0.01097057
DEU,2007,311231.0968,26206052.67,0.011876306
DEU,2008,359943.9208,29279020.12,0.012293578
DJI,1990,70.31028722,1025.329298,0.068573372
DJI,1991,71.98298824,1049.624537,0.06857975
DJI,1992,75.36137621,1120.409445,0.067262354
DJI,1993,72.86684147,1089.498788,0.066881067
DJI,1994,76.03304641,1131.443162,0.067200058
DJI,1995,74.40945427,1116.548357,0.066642393
DJI,1996,70.12162238,1081.311263,0.064848693
DJI,1997,62.0601559,1021.765769,0.060738143
DJI,1998,57.96461948,1028.908125,0.05633605
DJI,1999,61.37298736,1091.068581,0.056250348
DJI,2000,58.45183455,1145.337525,0.051034593
DJI,2001,67.95967731,1211.102718,0.056113884
DJI,2002,70.71402803,1249.335457,0.056601314
DJI,2003,80.24829579,1341.010961,0.05984164
DJI,2004,90.752507,1470.631125,0.061709905
DJI,2005,97.60088409,1578.130666,0.061845883
DJI,2006,113.332029,1772.646655,0.063933796
DJI,2007,127.4449791,1966.37054,0.064812291
DJI,2008,148.9614131,2281.065797,0.065303427
DNK,1990,13763.36852,443473.8572,0.031035355
DNK,1991,13745.85715,443111.1095,0.031021242
DNK,1992,15127.56301,485022.1461,0.031189427
DNK,1993,14410.8187,458070.3221,0.031459839
DNK,1994,15885.64122,500442.6109,0.031743183
DNK,1995,19172.90077,1200042.346,0.015976854
DNK,1996,19469.31065,1211516.778,0.016070195
DNK,1997,17685.60185,1119758.426,0.015794123
DNK,1998,17614.67706,1144702.727,0.015387993
DNK,1999,17465.82383,1153326.861,0.015143863
DNK,2000,15383.49805,1364795.16,0.011271653
DNK,2001,15879.78458,1111176.44,0.014290966
DNK,2002,17205.85153,1197527.711,0.014367811
DNK,2003,21488.49892,1448964.827,0.014830242
DNK,2004,24733.95851,1663314.665,0.014870282
DNK,2005,26413.05421,1792470.101,0.014735562
DNK,2006,32831.43578,1969194.66,0.016672519
DNK,2007,40738.22558,2311089.694,0.01762728
DNK,2008,48321.06162,2628946.705,0.018380388
DOM,1990,579.10116,16732.40459,0.03460956
DOM,1991,618.201229,18320.51663,0.033743657
DOM,1992,721.1907365,21011.07968,0.034324306
DOM,1993,804.5157449,22994.49357,0.034987322
DOM,1994,872.6574256,24583.78268,0.03549728
DOM,1995,976.7787812,27153.10629,0.035973003
DOM,1996,1077.010211,29339.8157,0.036708145
DOM,1997,1253.955424,33175.86316,0.037797221
DOM,1998,1406.392996,35898.14077,0.039177321
DOM,1999,1505.647567,38143.95704,0.039472768
DOM,2000,1800.189611,42857.89094,0.042003691
DOM,2001,1747.812268,43694.75959,0.040000501
DOM,2002,1753.972949,44060.02917,0.039808711
DOM,2003,1432.783277,36533.2359,0.039218625
DOM,2004,1571.163604,40031.52889,0.039248154
DOM,2005,2363.130822,60385.26046,0.039134232
DOM,2006,2576.361706,65767.06381,0.039174042
DOM,2007,2944.018923,75070.04197,0.039216961
DOM,2008,3298.214105,84893.83725,0.038851043
DZA,1990,3824.81979,101519.2639,0.037675803
DZA,1991,2959.304335,75232.14767,0.039335635
DZA,1992,3149.559882,82521.97514,0.038166317
DZA,1993,3221.774736,86604.22672,0.037201126
DZA,1994,2888.2008,74724.9369,0.038651097
DZA,1995,3045.821508,75852.80515,0.040154369
DZA,1996,3387.610834,82896.655,0.040865471
DZA,1997,3433.600006,84020.59763,0.04086617
DZA,1998,3504.961794,86987.36017,0.040292771
DZA,1999,3684.333111,87812.99307,0.041956583
DZA,2000,4227.427521,95555.10204,0.044240731
DZA,2001,4163.305412,96075.38948,0.043333734
DZA,2002,4228.891017,98249.55825,0.043042341
DZA,2003,5061.179908,116240.3059,0.043540662
DZA,2004,6482.210956,148422.4941,0.043674047
DZA,2005,7862.229871,173981.7572,0.045189967
DZA,2006,9090.714305,200264.792,0.045393472
DZA,2007,10582.71831,235256.7322,0.0449837
DZA,2008,13351.19092,300233.5223,0.044469354
ECU,1990,1619.423761,18316.79881,0.088411942
ECU,1991,1791.035806,20451.10542,0.087576479
ECU,1992,1955.464545,22296.51313,0.087702706
ECU,1993,2227.623694,25519.48221,0.087291101
ECU,1994,2714.463313,31342.57467,0.086606265
ECU,1995,2961.305205,34246.67399,0.086469863
ECU,1996,3088.761321,35824.66598,0.086218845
ECU,1997,3465.856459,39961.43749,0.086730025
ECU,1998,3526.336871,40418.73518,0.087245107
ECU,1999,2581.095984,29731.77035,0.086812724
ECU,2000,2429.156464,28888.41086,0.084087577
ECU,2001,3446.898233,37249.82847,0.092534607
ECU,2002,3933.32397,42890.37937,0.091706439
ECU,2003,4574.564167,49605.94582,0.092218062
ECU,2004,5038.933201,56995.80217,0.088408848
ECU,2005,5717.630264,64717.04241,0.088348139
ECU,2006,6101.801339,73967.68993,0.082492793
ECU,2007,6416.913459,82259.32288,0.078008343
ECU,2008,7815.823817,97644.52011,0.08004365
EGY,1990,2245.261916,71656.20126,0.031333812
EGY,1991,2119.215888,66718.18732,0.031763691
EGY,1992,2474.115651,78277.14493,0.031607127
EGY,1993,2890.324554,91315.83565,0.031651953
EGY,1994,3302.584614,103918.5414,0.031780514
EGY,1995,4099.612018,255256.1297,0.016060778
EGY,1996,4276.179819,275176.1318,0.015539792
EGY,1997,4523.087495,297148.3614,0.015221647
EGY,1998,4757.491385,313043.6655,0.015197533
EGY,1999,4852.646702,323493.3127,0.015000764
EGY,2000,5425.366013,337660.6376,0.016067511
EGY,2001,5724.144278,332586.8704,0.017210975
EGY,2002,5532.105146,317894.551,0.017402328
EGY,2003,4955.223385,277201.2746,0.017875904
EGY,2004,5833.904152,304783.3653,0.01914115
EGY,2005,7131.262991,367039.6804,0.019429134
EGY,2006,8360.158811,422278.4738,0.019797739
EGY,2007,10085.89555,508360.9604,0.019840028
EGY,2008,13267.16548,642670.6104,0.020643803
ERI,1990,52.70941376,973.7359808,0.054131114
ERI,1991,58.8932059,1092.347277,0.053914361
ERI,1992,61.0535873,1120.099297,0.054507299
ERI,1993,63.27907736,1142.99924,0.055362309
ERI,1994,79.0042137,1440.630553,0.054840024
ERI,1995,80.4011231,1501.181751,0.053558553
ERI,1996,88.71112874,1699.548039,0.052196894
ERI,1997,84.04393957,1705.745133,0.0492711
ERI,1998,83.99619681,1867.950794,0.044967029
ERI,1999,77.90381037,1753.618281,0.044424611
ERI,2000,66.20252074,1585.556929,0.041753481
ERI,2001,73.54172686,1647.590226,0.044635933
ERI,2002,73.36673298,1626.007043,0.045120797
ERI,2003,93.50249485,2021.118619,0.046262745
ERI,2004,122.1061757,2553.388642,0.047821226
ERI,2005,120.4254296,2499.494015,0.048179923
ERI,2006,134.6980214,2682.403487,0.050215421
ERI,2007,144.2199791,2839.873448,0.050783946
ERI,2008,150.2395099,2979.090197,0.05043134
ESP,1990,38665.30771,1825573.137,0.021179819
ESP,1991,41185.14912,1948158.544,0.021140553
ESP,1992,44814.97853,2093688.435,0.021404798
ESP,1993,37714.58238,1745722.301,0.021603999
ESP,1994,39626.28285,1802430.324,0.021984918
ESP,1995,51547.57558,4415660.22,0.011673809
ESP,1996,52854.16048,4586288.61,0.011524386
ESP,1997,52365.66266,4280441.502,0.012233706
ESP,1998,55577.29062,4495751.891,0.012362179
ESP,1999,56757.23498,4620516.375,0.012283743
ESP,2000,57988.51005,5607187.909,0.010341817
ESP,2001,63095.70244,4724672.701,0.013354513
ESP,2002,68191.73349,5335935.209,0.012779715
ESP,2003,94123.55215,6987751.495,0.013469791
ESP,2004,112378.9314,8338500.815,0.013477115
ESP,2005,123261.631,9157249.323,0.013460552
ESP,2006,135381.2529,10159562.77,0.0133255
ESP,2007,148255.4018,11717015.91,0.012653
ESP,2008,155481.8818,12776726.94,0.012169148
EST,1990,1348.377137,13240.90775,0.101834192
EST,1991,1150.851992,10319.47883,0.111522298
EST,1992,943.1127529,7606.501784,0.123987712
EST,1993,949.8538779,8021.555026,0.118412686
EST,1994,982.0194479,8580.292742,0.114450576
EST,1995,1061.926515,25972.17715,0.040887081
EST,1996,1125.936128,29643.03037,0.037983165
EST,1997,1195.071094,32380.21417,0.036907449
EST,1998,1481.60328,37093.0018,0.039942933
EST,1999,1508.421242,36935.73294,0.040839077
EST,2000,1492.115343,61395.61153,0.02430329
EST,2001,1654.438931,54493.26853,0.030360428
EST,2002,1918.755896,63410.63963,0.030259211
EST,2003,2562.674406,83464.39907,0.030703802
EST,2004,3162.841037,102876.3246,0.03074411
EST,2005,3642.711148,118900.8961,0.030636532
EST,2006,4431.031553,141620.6685,0.031288029
EST,2007,5755.136376,224847.2317,0.025595763
EST,2008,6316.336218,248059.7454,0.025462963
ETH,1990,660.6336444,17631.48555,0.037468972
ETH,1991,755.0566385,20126.46474,0.037515612
ETH,1992,616.4431451,16487.92225,0.037387558
ETH,1993,444.5036451,11906.13533,0.037333999
ETH,1994,22.42809359,257.2293581,0.087191034
ETH,1995,25.98207269,310.1196259,0.083780808
ETH,1996,25.27544848,321.2669162,0.078674296
ETH,1997,26.03149801,349.9451573,0.074387365
ETH,1998,22.53732636,318.7093017,0.070714366
ETH,1999,21.07956914,300.6915289,0.070103635
ETH,2000,22.04320226,337.3804991,0.065336326
ETH,2001,22.52938354,324.9769173,0.069326104
ETH,2002,23.09607072,328.4872,0.070310413
ETH,2003,31.12318712,408.69969,0.076151727
ETH,2004,44.0984328,554.5639549,0.079519111
ETH,2005,53.28883752,663.6939589,0.08029128
ETH,2006,68.24994048,814.4268892,0.083801188
ETH,2007,85.77340391,990.5749815,0.086589512
ETH,2008,110.3426089,1244.366617,0.088673714
FIN,1990,13645.56539,490926.6363,0.027795529
FIN,1991,12487.41809,444288.1793,0.028106573
FIN,1992,11338.39379,394407.6978,0.028747902
FIN,1993,9261.572231,316714.6728,0.029242637
FIN,1994,10632.85298,368094.5797,0.028886198
FIN,1995,13703.89049,960995.3443,0.014260101
FIN,1996,13489.62363,952459.9188,0.01416293
FIN,1997,12940.31698,917594.8959,0.014102429
FIN,1998,13647.11295,963600.2875,0.014162629
FIN,1999,13704.11148,969353.7318,0.014137369
FIN,2000,13059.45457,1413564.427,0.00923867
FIN,2001,13280.52827,945987.6577,0.014038797
FIN,2002,14363.81425,1019828.355,0.014084541
FIN,2003,17430.31987,1241675.86,0.014037738
FIN,2004,20228.42873,1443769.95,0.014010839
FIN,2005,21135.2055,1522500.925,0.0138819
FIN,2006,23078.37265,1661293.293,0.013891811
FIN,2007,27505.22235,2455123.876,0.011203191
FIN,2008,30943.1173,2773734.488,0.01115576
FJI,1990,158.7199044,2851.204816,0.055667661
FJI,1991,160.9459976,2924.813208,0.055027787
