country,t,outp
UZB,1990,1486.282223
UZB,1991,1378.32116
UZB,1992,958.8395908
UZB,1993,1092.926094
UZB,1994,1089.955931
UZB,1995,1072.107098
UZB,1996,1166.88434
UZB,1997,1315.894079
UZB,1998,1247.527796
UZB,1999,1426.126369
UZB,2000,1170.4973
UZB,2001,783.4673672
UZB,2002,827.5566896
UZB,2003,856.7713021
UZB,2004,1023.366268
UZB,2005,1204.396235
UZB,2006,1554.419253
UZB,2007,2053.465094
UZB,2008,2614.977652
VEN,1990,5790.296784
VEN,1991,6866.263653
VEN,1992,7914.964053
VEN,1993,7714.935922
VEN,1994,7585.313401
VEN,1995,9304.584287
VEN,1996,8813.654302
VEN,1997,10754.12916
VEN,1998,10910.10786
VEN,1999,10733.9964
VEN,2000,12051.85299
VEN,2001,12924.77071
VEN,2002,10695.34851
VEN,2003,10449.75569
VEN,2004,14094.85914
VEN,2005,17785.92223
VEN,2006,21984.69085
VEN,2007,28406.07361
VEN,2008,35821.47961
VGB,1990,16.39187315
VGB,1991,14.33782765
VGB,1992,18.24457818
VGB,1993,23.15691423
VGB,1994,28.87604364
VGB,1995,36.59424458
VGB,1996,40.64251799
VGB,1997,43.91396267
VGB,1998,47.8382574
VGB,1999,51.81891906
VGB,2000,58.70731099
VGB,2001,65.0289567
VGB,2002,64.05067811
VGB,2003,60.24707005
VGB,2004,66.64640842
VGB,2005,78.02384065
VGB,2006,87.61331639
VGB,2007,96.96543665
VGB,2008,98.7843054
VNM,1990,849.2496792
VNM,1991,641.23347
VNM,1992,733.5950832
VNM,1993,852.3538102
VNM,1994,1016.445129
VNM,1995,1165.840158
VNM,1996,1405.875515
VNM,1997,1163.440237
VNM,1998,1193.634985
VNM,1999,1260.150834
VNM,2000,1400.310549
VNM,2001,1245.558911
VNM,2002,1278.812717
VNM,2003,1475.114146
VNM,2004,1857.403695
VNM,2005,2305.233849
VNM,2006,2613.096531
VNM,2007,6370.629498
VNM,2008,7444.672959
VUT,1990,31.53108496
VUT,1991,32.45409474
VUT,1992,32.43457304
VUT,1993,32.48411168
VUT,1994,38.03337274
VUT,1995,41.80432677
VUT,1996,42.78099715
VUT,1997,38.10084731
VUT,1998,31.06936116
VUT,1999,34.39303704
VUT,2000,34.17130677
VUT,2001,33.48004624
VUT,2002,35.35806229
VUT,2003,43.82619283
VUT,2004,55.40592171
VUT,2005,62.87847484
VUT,2006,71.36121566
VUT,2007,83.89692703
VUT,2008,99.19347762
WSM,1990,13.77083677
WSM,1991,13.85335523
WSM,1992,14.90549634
WSM,1993,14.40747796
WSM,1994,16.93242821
WSM,1995,18.41041131
WSM,1996,20.95994075
WSM,1997,21.14981237
WSM,1998,18.72722609
WSM,1999,21.07120154
WSM,2000,24.04354341
WSM,2001,23.21279563
WSM,2002,24.50633373
WSM,2003,28.2438456
WSM,2004,37.09895488
WSM,2005,46.20397868
WSM,2006,51.14282819
WSM,2007,59.86616353
WSM,2008,68.55464072
YEM,1990,898.6850184
YEM,1991,967.3893154
YEM,1992,1043.935871
YEM,1993,1230.682125
YEM,1994,1262.590819
YEM,1995,573.0046258
YEM,1996,521.8661215
YEM,1997,520.1426787
YEM,1998,494.957264
YEM,1999,586.3312273
YEM,2000,727.6272292
YEM,2001,770.467826
YEM,2002,850.9227579
YEM,2003,989.1455094
YEM,2004,1204.801782
YEM,2005,1475.406987
YEM,2006,1824.082828
YEM,2007,2057.024854
YEM,2008,2441.486081
ZAF,1990,8990.483606
ZAF,1991,9547.430637
ZAF,1992,10491.70528
ZAF,1993,10104.93632
ZAF,1994,11167.73753
ZAF,1995,13041.82811
ZAF,1996,12963.07518
ZAF,1997,13427.193
ZAF,1998,12343.43831
ZAF,1999,12431.73516
ZAF,2000,13386.47783
ZAF,2001,12598.62637
ZAF,2002,12544.11924
ZAF,2003,17480.83831
ZAF,2004,22444.86584
ZAF,2005,25203.40141
ZAF,2006,28221.02818
ZAF,2007,32173.7078
ZAF,2008,32980.01028
ZMB,1990,332.3715451
ZMB,1991,297.5009661
ZMB,1992,305.1760048
ZMB,1993,294.0957336
ZMB,1994,311.6431865
ZMB,1995,322.1211666
ZMB,1996,305.4326598
ZMB,1997,347.0141793
ZMB,1998,293.0003508
ZMB,1999,284.2003665
ZMB,2000,281.5311196
ZMB,2001,313.8659891
ZMB,2002,316.1574001
ZMB,2003,369.8434114
ZMB,2004,487.9525333
ZMB,2005,640.5287899
ZMB,2006,969.9900268
ZMB,2007,1046.804559
ZMB,2008,1322.619682
ZWE,1990,392.906141
ZWE,1991,423.2346498
ZWE,1992,443.4788764
ZWE,1993,420.293871
ZWE,1994,445.2533384
ZWE,1995,500.4918611
ZWE,1996,476.7966165
ZWE,1997,527.0086587
ZWE,1998,417.17826
ZWE,1999,492.3083388
ZWE,2000,673.5739838
ZWE,2001,630.2594159
ZWE,2002,679.0563591
ZWE,2003,772.8492122
ZWE,2004,974.9832369
ZWE,2005,1107.26937
ZWE,2006,1243.581928
ZWE,2007,1543.341194
ZWE,2008,1818.125917
