country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,19,2003,wiodn,7773.170277,4968.232503,1964.636341,840.3014335,257.0816927,124.4448957,458.774845,0.639151379,0.252745826,0.108102795,0.033072953,0.016009542,0.0590203,0.029684825,-0.020641744,-0.009043081,-0.002730813,-0.001020501,-0.005291768,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,19,2004,wiodn,8910.523238,5480.177116,2362.754276,1067.591846,325.2541915,155.8785886,586.4590655,0.615023043,0.265164482,0.119812475,0.036502255,0.017493764,0.065816457,-0.024128336,0.012418656,0.01170968,0.003429302,0.001484222,0.006796157,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,19,2005,wiodn,9577.999135,5708.782027,2632.561792,1236.655316,399.6872441,179.4631929,657.5048792,0.596030752,0.274855088,0.12911416,0.041729722,0.018737023,0.068647415,-0.018992291,0.009690606,0.009301685,0.005227467,0.001243259,0.002830958,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,19,2006,wiodn,9658.104281,5707.688232,2629.250176,1321.165874,434.3861555,186.1093371,700.670381,0.59097397,0.272232531,0.136793499,0.044976337,0.019269758,0.072547403,-0.005056782,-0.002622557,0.007679339,0.003246615,0.000532735,0.003899988,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,19,2007,wiodn,11545.39733,6771.556729,3145.205855,1628.634743,608.193001,216.9487133,803.4930287,0.586515694,0.272420755,0.141063551,0.052678395,0.018790927,0.069594229,-0.004458276,0.000188224,0.004270052,0.007702058,-0.000478831,-0.002953174,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,19,2008,wiodn,12006.85329,6623.999303,3408.273769,1974.580216,594.54337,305.3453894,1074.691457,0.551684871,0.283860699,0.16445443,0.049517001,0.025430925,0.089506504,-0.034830823,0.011439944,0.023390879,-0.003161394,0.006639998,0.019912275,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUT,1,2000,wiodn,5224.02545,2959.91688,1675.108235,589.0003355,91.41062374,82.46944191,415.1202699,0.566596949,0.320654685,0.112748366,0.01749812,0.01578657,0.079463677,,,,,,,871,0.0,0.0,0.0,0.0,0.0,,1.0,8.0,0.03121452,0.09001274,0.045891546,0.15190119,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,0.0,2.38e-05,2.38e-05,-0.024538428,0.002067486
AUT,1,2001,wiodn,5362.742719,2920.468608,1813.41876,628.8553517,95.89415871,87.40379555,445.5573975,0.544584881,0.338151363,0.117263756,0.017881551,0.016298338,0.083083866,-0.022012068,0.017496678,0.00451539,0.000383431,0.000511768,0.003620189,872,0.0,0.0,0.0,0.0,0.0,,0.9,8.0,0.005870962,0.09003524,0.045914046,0.16508693,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,-0.100000024,2.25e-05,2.25e-05,0.01318574,-0.023276072
AUT,1,2002,wiodn,5482.070068,2873.143356,1916.284817,692.6418939,104.0064071,95.69620795,492.9392788,0.524098255,0.349554966,0.126346779,0.018972105,0.017456218,0.089918456,-0.020486626,0.011403603,0.009083023,0.001090554,0.00115788,0.00683459,873,0.0,0.0,0.0,0.0,0.0,,0.9,8.0,0.006869708,0.09005566,0.04593447,0.16241564,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,0.0,2.04e-05,2.04e-05,-0.002671287,-0.022277325
AUT,1,2003,wiodn,6445.267588,3311.399369,2299.381334,834.4868854,131.060762,107.6080707,595.8180527,0.513772209,0.356754984,0.129472807,0.020334417,0.016695672,0.092442718,-0.010326046,0.007200018,0.003126028,0.001362312,-0.000760546,0.002524262,874,0.0,0.0,,0.0,0.0,,0.9,8.0,0.009981725,0.09007325,0.045952056,0.1723756,0.01,0.040271357,0.001068,0.004146,0.001522,0.0,0.0,0.0,1.76e-05,1.76e-05,0.009959966,-0.01916531
