country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
ARG,10,1995,tiva,8680.699956,6987.003767,1397.562337,296.1338514,61.86386255,33.02867086,201.241318,0.804889445,0.160996503,0.034114052,0.007126598,0.00380484,0.023182614,,,,,,,706,0.0,0.0,0.0,0.0,0.0,,1.6,7.0,-0.042731386,0.104709014,0.02556397,0.17063856,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000121795,0.000121791,-0.006439269,-0.055861354
ARG,10,1996,tiva,9218.232201,7318.334136,1565.262068,334.6359973,75.42707499,35.82276631,223.386156,0.793897786,0.169800677,0.036301537,0.00818238,0.003886078,0.02423308,-0.010991659,0.008804174,0.002187485,0.001055782,0.000081238,0.001050466,707,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,0.03203458,0.1048243,0.025679253,0.17212138,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.20000005,0.000115283,0.000115283,0.001482815,0.018904611
ARG,10,1997,tiva,7241.822864,5604.466719,1349.009896,288.3462483,63.97687712,44.00292754,180.3664437,0.773902762,0.186280433,0.039816805,0.008834361,0.006076223,0.024906221,-0.019995024,0.016479756,0.003515268,0.000651981,0.002190145,0.000673141,708,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.0674681,0.10494103,0.02579599,0.16776446,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000116736,0.000116738,-0.004356921,0.05433813
ARG,10,1998,tiva,7014.004611,5154.918929,1509.016654,350.0690276,79.39314209,54.22140853,216.454477,0.734946613,0.215143379,0.049910008,0.011319232,0.00773045,0.030860327,-0.038956149,0.028862946,0.010093203,0.002484871,0.001654227,0.005954106,709,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.03704964,0.10505561,0.025910562,0.17605251,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,0.000114575,0.000114571,0.008288056,0.023919672
ARG,10,1999,tiva,7298.569243,5335.182311,1577.674149,385.7127831,78.92087136,57.22648697,249.5654248,0.730990162,0.216162113,0.052847725,0.010813198,0.007840782,0.034193746,-0.003956451,0.001018734,0.002937717,-0.000506034,0.000110332,0.003333419,710,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,-0.044596888,0.1051659,0.026020855,0.17840567,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000110291,0.000110293,0.002353162,-0.057726856
ARG,10,2000,tiva,9439.692036,6719.83063,2160.952926,558.9084805,96.43665952,72.07454643,390.3972746,0.711869689,0.228921973,0.059208338,0.010216081,0.007635265,0.041356993,-0.019120473,0.01275986,0.006360613,-0.000597117,-0.000205517,0.007163247,711,0.0,0.0,0.0,0.0,0.0,,1.3,8.0,-0.01897143,0.105277136,0.026132088,0.16618782,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000111237,0.000111233,-0.01221785,-0.032101396
ARG,10,2001,tiva,9338.763848,6444.595813,2271.896274,622.2717606,99.65320333,79.1812949,443.4372624,0.690090885,0.24327591,0.066633204,0.01067092,0.008478777,0.047483507,-0.021778804,0.014353937,0.007424866,0.000454839,0.000843512,0.006126514,712,0.0,0.0,0.0,0.0,0.0,,1.4,8.0,-0.053175386,0.10537256,0.026227517,0.16482581,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,9.54e-05,9.54e-05,-0.001362011,-0.066305354
ARG,10,2002,tiva,6447.219768,3029.75833,2630.457708,787.0037301,81.45062635,83.73360732,621.8194964,0.469932535,0.407998766,0.122068699,0.01263345,0.012987553,0.096447697,-0.22015835,0.164722856,0.055435495,0.00196253,0.004508776,0.04896419,713,0.0,0.0,0.0,0.0,0.0,,1.2,8.0,-0.11609067,0.10545315,0.026308106,0.1710447,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.19999993,8.06e-05,8.06e-05,0.006218895,-0.12922063
ARG,10,2003,tiva,7264.144356,3354.89363,3012.932651,896.3180749,98.84803212,116.2589157,681.2111271,0.461842919,0.414767728,0.123389353,0.013607664,0.016004489,0.093777201,-0.008089616,0.006768962,0.001320654,0.000974214,0.003016936,-0.002670496,714,0.0,0.0,,0.0,0.0,,1.2,8.0,0.07843541,0.105541445,0.026396403,0.17277542,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,8.83e-05,8.83e-05,0.00173071,0.06530545
ARG,10,2004,tiva,8030.353501,3418.859086,3445.297904,1166.19651,119.3885988,198.3688162,848.4390954,0.425742041,0.429034401,0.145223558,0.014867166,0.024702377,0.105654016,-0.036100878,0.014266673,0.021834205,0.001259502,0.008697888,0.011876815,715,0.0,0.0,,0.0,0.0,,,8.0,0.07857727,0.1056468,0.026501752,0.17783023,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000105351,0.000105349,0.005054817,0.06544731
