country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,6,1997,wiodo,4764.95996,3436.352092,1069.270783,259.3370847,2.698612614,41.50863993,215.1298321,0.721171242,0.224402889,0.054425869,0.000566345,0.008711225,0.045148298,-0.018222815,0.013059391,0.005163424,0.000339881,0.001156044,0.003667498,788,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.03212062,0.09820921,0.008826609,0.16825621,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000120185,0.000120187,-0.00359118,0.012235593
AUS,6,1998,wiodo,4172.29248,3005.412116,929.6546109,237.2257535,3.579481209,36.91927395,196.7269983,0.720326327,0.222816261,0.056857412,0.000857917,0.008848678,0.047150817,-0.000844915,-0.001586628,0.002431543,0.000291572,0.000137453,0.002002519,789,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.043151952,0.098320454,0.008937852,0.17630142,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000111245,0.000111244,0.008045211,0.023266926
AUS,6,1999,wiodo,5101.978901,3582.204064,1190.596427,329.1784091,5.856789765,48.69421505,274.6274043,0.702120517,0.233359732,0.064519751,0.001147945,0.009544182,0.053827624,-0.01820581,0.010543471,0.007662339,0.000290028,0.000695504,0.006676807,790,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.028293697,0.098432064,0.009049467,0.17892992,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.00011161,0.000111614,0.002628505,0.008408671
AUS,6,2000,wiodo,4728.09961,3159.691594,1198.612831,369.7951853,7.212003068,60.41900306,302.1641791,0.668279405,0.253508371,0.078212224,0.001525349,0.012778708,0.063908167,-0.033841112,0.020148639,0.013692473,0.000377404,0.003234526,0.010080543,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
AUS,6,2001,wiodo,4117.30859,2826.749155,991.034878,299.524557,5.645906819,51.11228331,242.7663669,0.686552658,0.240699684,0.072747658,0.001371262,0.012414004,0.058962393,0.018273253,-0.012808687,-0.005464566,-0.000154087,-0.000364704,-0.004945774,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
AUS,6,2002,wiodo,5014.7583,3496.038848,1163.952199,354.7672531,7.771864057,59.77087125,287.2245178,0.69715002,0.232105344,0.070744637,0.001549798,0.011918993,0.057275845,0.010597362,-0.00859434,-0.002003021,0.000178536,-0.000495011,-0.001686548,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
AUS,6,2003,wiodo,6406.67676,4602.842511,1380.361222,423.4730276,11.21411124,79.06209282,333.1968235,0.718444629,0.215456667,0.066098704,0.001750379,0.012340578,0.052007747,0.021294609,-0.016648677,-0.004645933,0.000200581,0.000421585,-0.005268098,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,6,2004,wiodo,8020.619743,5711.106205,1738.228554,571.2849843,10.99432776,100.8726201,459.4180364,0.712052982,0.21671998,0.071227038,0.001370758,0.012576662,0.057279618,-0.006391647,0.001263313,0.005128334,-0.000379621,0.000236084,0.005271871,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,6,2005,wiodo,8424.9115,5976.87311,1813.284721,634.7536693,11.19281515,113.8717735,509.6890807,0.709428593,0.215228934,0.075342473,0.001328538,0.013516079,0.060497856,-0.002624389,-0.001491046,0.004115435,-4.222E-05,0.000939417,0.003218238,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,6,2006,wiodo,8199.9891,5859.469535,1703.569564,636.9500011,12.03625302,116.3291451,508.584603,0.714570405,0.207752662,0.077676933,0.001467838,0.0141865,0.062022595,0.005141812,-0.007476272,0.00233446,0.0001393,0.000670421,0.001524739,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
