country,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec
ARM,2003,0.098578914,0.014451849,0.021649028,2.25E-07,2.14E-05,0,8,0.1435937,0.08006938,0.04660549,0.16795917,0.0075,,0.001272,0.004576,0.001291,0,0
ARM,2004,0.008834361,0.236078492,0.005454294,7.91E-08,5.70E-06,0,8,0.108807094,0.08003484,0.04657094,0.17561467,0.0075,,0.001272,0.004576,0.001291,0,0
ARM,2005,0.092257796,0.019040525,0.022264523,8.42E-07,5.20E-05,0,8,0.14221847,0.080006525,0.046542633,0.18637902,0.0075,,0.001272,0.004576,0.001291,0,0
ARM,2006,0.011319232,0.242796293,0.005400298,2.07E-07,1.35E-05,,8,0.13450655,0.079984605,0.046520714,0.15531127,0.0075,,0.001272,0.004576,0.001291,0,
ARM,2007,0.090596028,0.020589475,0.020467451,0.00062774,0.00971845,,8,0.13879542,0.07996873,0.046504833,0.16843173,0.0075,,0.001272,0.004576,0.001291,0,
ARM,2008,0.010813198,0.00275446,0.010005308,0.00055607,0.009528223,,8,0.06909293,0.07995841,0.046494517,0.17586218,0.0075,,0.001272,0.004576,0.001291,0,
ATG,1990,0.009446869,0.007825324,0.06202279,0.021271694,0.006553588,0,7,,,,0.17250988,,,0.001643,0.00684,0.001063,0.01,0
ATG,1991,0.011663075,0.010046397,0.062801112,0.019373389,0.007575656,0,7,,,,0.1669678,,,0.001643,0.00684,0.001063,0.01,0
ATG,1992,0.011972001,0.008728652,0.059093641,0.015928359,0.00809597,0,7,,,,0.17566155,,,0.001643,0.00684,0.001063,0.01,0
ATG,1993,0.013278102,0.008697041,0.059047925,0.016045687,0.008682116,0,7,,,,0.17415762,,,0.001643,0.00684,0.001063,0.01,0
ATG,1994,0.033445107,0.009349842,0.058840893,0.015682021,0.011882778,0,7,,,,0.17707783,,,0.001643,0.00684,0.001063,0.01,0
ATG,1995,0.016199724,0.008832998,0.056306266,0.015480385,0.007129849,0,7,,,,0.17063856,,,0.001643,0.00684,0.001063,0.01,0
ATG,1996,0.015528971,0.008426097,0.053627274,0.015685674,0.006639767,0,7,,,,0.17212138,,,0.001643,0.00684,0.001063,0.01,0
ATG,1997,0.015368605,0.008381375,0.056439193,0.018465437,0.006194852,0,7,,,,0.16776446,,,0.001643,0.00684,0.001063,0.01,0
ATG,1998,0.013771699,0.008362876,0.058445331,0.01863156,0.006349742,0,7,,,,0.17605251,,,0.001643,0.00684,0.001063,0.01,0
ATG,1999,0.01417478,0.008020956,0.056742753,0.017187436,0.006435489,0,7,,,,0.17840567,,,0.001643,0.00684,0.001063,0.01,0
ATG,2000,0.046813057,0.022123898,0.100485044,0.022301926,0.006767858,0,8,,,,0.16618782,,,0.001643,0.00684,0.001063,0.01,0
ATG,2001,0.050736056,0.014955246,0.085980746,0.020072284,0.006607482,0,8,,,,0.16482581,,,0.001643,0.00684,0.001063,0.01,0
ATG,2002,0.049587539,0.014134479,0.083361804,0.019846284,0.007333225,0,8,,,,0.1710447,,,0.001643,0.00684,0.001063,0.01,0
ATG,2003,8.62E-07,7.70E-06,6.31E-05,0.004973377,0.067677083,0,8,,,,0.17277542,,,0.001643,0.00684,0.001063,0.01,0
ATG,2004,7.28E-07,6.66E-06,5.85E-05,0.005426941,0.069230736,0,8,,,,0.17783023,,,0.001643,0.00684,0.001063,0.01,0
ATG,2005,1.45E-05,0.000130847,0.000661526,0.006599501,0.083011762,0,8,,,,0.18731844,,,0.001643,0.00684,0.001063,0.01,0
ATG,2006,8.73E-06,7.54E-05,0.000271687,0.006298826,0.086539953,,8,,,,0.16697896,,,0.001643,0.00684,0.001063,0.01,
ATG,2007,0.008394912,0.07149709,0.048990115,0.005519686,0.075608313,,8,,,,0.17194954,,,0.001643,0.00684,0.001063,0.01,
ATG,2008,0.008012354,0.064396642,0.026519701,0.006532455,0.083673101,,8,,,,0.18447804,,,0.001643,0.00684,0.001063,0.01,
AUS,1990,0.096909914,0.007789077,0.084505976,0.01205861,0.00306116,0,7,-0.00126381,0.09738377,0.008001171,0.17228752,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1991,0.097248092,0.007456143,0.077634365,0.013788893,0.002199503,0,7,-0.011807567,0.09752781,0.00814521,0.16698068,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1992,0.079509173,0.006123612,0.069288008,0.013148918,0.002170948,0,7,0.023585398,0.097653165,0.008270569,0.17583318,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1993,0.083023313,0.006297191,0.072150381,0.013056555,0.002369195,0,7,0.027812833,0.09776109,0.008378486,0.17498823,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1994,0.088042788,0.007276708,0.122250819,0.012131179,0.001919688,0,7,0.03196248,0.09785886,0.008476257,0.17706968,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1995,0.062540614,0.006011724,0.088097038,0.010341,0.002163065,0,7,0.031363063,0.09796793,0.008585328,0.17137489,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1996,0.060653213,0.005615672,0.084342303,0.009908927,0.002252441,0,7,0.025408454,0.098089024,0.008706422,0.17184739,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1997,0.05748988,0.006125393,0.088208546,0.010434681,0.002255327,0,7,0.03212062,0.09820921,0.008826609,0.16825621,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1998,0.055874506,0.007182526,0.090596085,0.011748036,0.002670756,0,7,0.043151952,0.098320454,0.008937852,0.17630142,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,1999,0.056684224,0.007366548,0.090355982,0.011788139,0.002705229,0,7,0.028293697,0.098432064,0.009049467,0.17892992,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2000,0.053745233,0.007368243,0.09369136,0.011874193,0.003231417,0,8,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2001,0.045314996,0.007827744,0.089733477,0.012261621,0.003227032,0,8,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2002,0.042870146,0.008624289,0.092096588,0.014201439,0.003525281,0,8,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2003,0.006703022,0.06349911,0.012611381,0.002935687,0.003253029,0,8,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2004,0.006651771,0.063757527,0.012890599,0.002316276,0.004040875,0,8,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2005,0.007433654,0.07089688,0.014757599,0.002534077,0.003904687,0,8,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0
AUS,2006,0.007370801,0.08333099,0.013115193,0.002646359,0.004095097,,8,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,
AUS,2007,0.007414943,0.082979233,0.011069942,0.002587844,0.003498509,,8,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,
AUS,2008,0.008253352,0.088333001,0.012553156,0.00286392,0.003218522,,8,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,
AUT,1990,0.004557683,0.016333349,0.005279214,0.016440021,2.12E-05,0,7,0.032682344,0.08951952,0.04539833,0.1660409,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1991,0.003962555,0.007281124,0.006354811,0.007199224,-0.000213277,0,7,0.023317514,0.08964238,0.04552119,0.16392769,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1992,0.005840054,0.007307016,0.008716243,0.008258852,0.000431245,0,7,0.011128347,0.08976511,0.04564392,0.17563812,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1993,0.003884718,0.009020662,0.017670293,0.009053456,0.000279046,0,7,-0.005915829,0.089857705,0.045736514,0.1741945,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1994,0.007012896,0.015360843,0.006157906,0.010818974,3.50E-05,0,7,0.021629205,0.089906335,0.04578514,0.1747447,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1995,0.004840675,0.006605534,0.007854515,0.013544076,0.00029208,0,7,0.016579725,0.089931086,0.04580989,0.17028117,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1996,0.007778062,0.006625982,0.00930968,0.007236456,-0.000242478,0,7,0.024482973,0.089947745,0.045826554,0.1719349,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1997,0.005450135,0.008886518,0.012232493,0.008648128,0.000297508,0,7,0.017256254,0.089958936,0.04583774,0.1655391,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1998,0.008257124,0.015860641,0.005206847,0.009624545,0.000125147,0,7,0.034783438,0.08996977,0.045848574,0.17579204,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,1999,0.006736483,0.00715048,0.007016242,0.013422177,3.79E-05,0,7,0.030943267,0.08998898,0.045867782,0.17643961,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2000,0.00788975,0.007562367,0.009901878,0.014712897,0.000345577,0,8,0.03121452,0.09001274,0.045891546,0.15190119,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2001,0.01246077,0.007813684,0.012901972,0.00777178,-0.000612364,0,8,0.005870962,0.09003524,0.045914046,0.16508693,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2002,0.00713945,0.008600882,0.005467844,0.008791227,0.000223643,0,8,0.006869708,0.09005566,0.04593447,0.16241564,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2003,0.007392436,0.015315366,0.006705431,0.000387927,0.000251454,0,8,0.009981725,0.09007325,0.045952056,0.1723756,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2004,0.008330037,0.007444438,0.010433404,0.000313294,1.75E-05,0,8,0.02182281,0.09008807,0.045966875,0.17783786,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2005,0.014338602,0.005997184,0.014656304,0.000355474,-0.000283979,0,8,0.023757273,0.09010021,0.045979016,0.18749,0.01,0.040271357,0.001068,0.004146,0.001522,0,0
AUT,2006,0.005785232,0.006783333,0.0058933,0.000367169,-4.26E-05,,8,0.03396262,0.090110205,0.045989014,0.1669669,0.01,0.040271357,0.001068,0.004146,0.001522,0,
AUT,2007,0.006506099,0.008965089,0.007561518,0.000292773,0.000201983,,8,0.03413132,0.09011863,0.045997437,0.16869716,0.01,0.040271357,0.001068,0.004146,0.001522,0,
AUT,2008,0.008682017,0.013823106,0.01177491,0.000249456,0.000407857,,8,0.019282972,0.09012564,0.046004448,0.18431893,0.01,0.040271357,0.001068,0.004146,0.001522,0,
AZE,1990,0.015901862,0.007060687,0.004081546,0.021595139,0.001701647,,7,,0.08881814,0.044263043,0.16638204,,0.032425925,0.002047,0.004899,0.002054,0,
AZE,1991,-0.00032618,0.000628952,0.000571236,0.006094487,0.001101772,1,7,-0.028476797,0.08903679,0.0444817,0.15959682,0.0035,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1992,0.019285445,0.000637274,0.024282541,0.001159798,0.002547547,,7,-0.2363767,0.08917177,0.044616673,0.17415069,0.0055,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1993,-0.000327394,0.025539588,0.006223355,0.00258707,0.004554418,,7,-0.23336399,0.08920255,0.04464746,0.16921195,0.0035,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1994,0.022762486,0.005932982,0.003778918,0.029698147,0.003623342,,7,-0.19839281,0.08921991,0.04466482,0.17487785,0.0035,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1995,2.64E-05,0.000719796,0.000615367,0.01952657,0.00465969,0,7,-0.1250046,0.08929965,0.044744555,0.16840482,0.002,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1996,0.024222807,0.000826694,0.026837344,0.007740187,0.004383448,0,7,0.003305548,0.089395806,0.044840716,0.15807389,0.002,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1997,0.000275032,0.025150416,0.006188342,0.001314909,0.006428022,0,7,0.051110186,0.08946114,0.04490605,0.16461685,0.002,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1998,0.028204204,0.005698337,0.00476379,0.002195561,0.006982828,0,7,0.0931659,0.089523464,0.04496837,0.16525303,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,1999,0.00073647,0.00052561,0.001063363,0.03773718,0.008768563,0,7,0.06805561,0.089578964,0.045023873,0.17285785,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2000,0.024618017,0.000704955,0.02963795,0.028881065,0.010272915,0,8,0.10530916,0.08963032,0.045075227,0.16520521,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2001,0.005034814,0.001599498,0.016090279,0.005228099,0.007033803,0,8,0.09367802,0.08967887,0.04512377,0.16047455,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2002,0.000644194,0.024539142,0.005197154,0.000777603,0.007619638,0,8,0.100809485,0.089725904,0.045170814,0.16952968,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2003,0.000508887,0.004766934,0.000946522,0.006817554,0.009177314,0,8,0.106386654,0.089776516,0.045221422,0.16795917,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2004,0.025015693,0.000425295,0.029891219,0.004687065,0.008401616,0,8,0.109072834,0.08983189,0.045276795,0.17561467,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2005,0.006012826,0.004683892,0.019582439,0.004051709,0.006317823,0,8,0.23554038,0.08989195,0.045336854,0.18637902,0.0015,0.032425925,0.002047,0.004899,0.002054,0,0
AZE,2006,0.000693365,0.000558015,0.003622677,0.00394795,0.006778458,,8,0.29692838,0.08995413,0.045399036,0.15531127,0.0015,0.032425925,0.002047,0.004899,0.002054,0,
AZE,2007,0.000639633,0.025173473,0.001026565,0.003083291,0.006833631,,8,0.22579104,0.09002086,0.04546576,0.16843173,0.0015,0.032425925,0.002047,0.004899,0.002054,0,
AZE,2008,0.025830828,0.003124195,0.033735542,0.002801381,0.007826699,,8,0.10808165,0.090092026,0.045536935,0.17586218,0.0015,0.032425925,0.002047,0.004899,0.002054,0,
BDI,1990,0.003069043,0.024783859,0.052594118,0.033961968,0.000717552,0,7,0.011504089,0.08613432,0.05368889,0.17247532,0.0015,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1991,0.007056179,0.009860498,0.001371262,0.017889065,0.000618688,1,7,0.025492407,0.0863705,0.053925063,0.16698153,0.0015,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1992,0.003236929,0.000566345,0.004245267,0.001467838,0.000878905,,7,-0.022912377,0.086672045,0.054226607,0.1756522,0.0035,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1993,0.007244106,0.004342699,0.029157966,0.002665075,0.001103616,,7,-0.029544935,0.08636382,0.053918388,0.17499132,0.005,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1994,0.003745099,0.025478333,0.053863093,0.005738554,0.000837827,,7,-0.04543452,0.08644973,0.054004293,0.17706619,0.005,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1995,0.009163485,0.009996169,0.001549798,0.032663766,0.000739979,,7,-0.13326518,0.087124,0.054678563,0.1714343,0.005,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1996,0.003863085,0.000857917,0.003955797,0.017435153,0.000709225,,7,-0.08744463,0.087161675,0.05471624,0.17212342,0.0025,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1997,0.010218076,0.004272947,0.025799024,0.001592914,0.000794615,,7,0.000579434,0.087195806,0.054750368,0.16825536,0.0025,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1998,0.004072772,0.028335988,0.028201544,0.00040656,0.000786556,,7,0.022853334,0.08743756,0.05499213,0.17636524,0.0045,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,1999,0.00964469,0.010743968,0.001750379,0.003972309,0.000875369,0,7,-0.03860428,0.08773119,0.05528575,0.17923258,0.0045,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2000,0.003701877,0.001147945,0.004376433,0.034539306,0.001088322,1,8,-0.025575375,0.08798021,0.055534773,0.16637819,0.0045,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2001,0.025469745,0.002491684,0.02812668,0.041946453,0.000921716,,8,-0.007328989,0.088261925,0.05581649,0.16554393,0.005,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2002,0.01084882,0.004216647,0.02501713,0.001248911,0.001136512,,8,0.013373345,0.08856672,0.056121286,0.17138055,0.006,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2003,0.000204354,0.029073766,0.001370758,0.001057184,0.001334755,0,8,-0.043151263,0.08889009,0.056444652,0.17185913,0.0065,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2004,0.003690023,0.012051747,0.004698433,0.000883277,0.001205059,0,8,0.01080856,0.08924817,0.05680274,0.17788023,0.0075,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2005,0.025591169,0.060115097,0.032027361,0.000880347,0.001109501,0,8,-0.027045123,0.08961292,0.05716749,0.1877313,0.008,0.04310799,0.002951,0.005158,0.002977,0,0
BDI,2006,0.010124385,0.001525349,0.022075203,0.000910305,0.001266805,,8,0.012548574,0.089983925,0.057538487,0.1670528,0.008,0.04310799,0.002951,0.005158,0.002977,0,
BDI,2007,0.000226464,0.004308923,0.001328538,0.000768836,0.001275283,,8,-0.00095944,0.09034856,0.057903126,0.1729844,0.008,0.04310799,0.002951,0.005158,0.002977,0,
BDI,2008,0.004024845,0.027752186,0.006102646,0.000866672,0.00115267,,8,0.008789372,0.09070044,0.058255002,0.1845921,0.008,0.04310799,0.002951,0.005158,0.002977,0,
BEL,1990,0.01820884,0.032516546,0.017441257,0.031447449,0.003854946,0,7,0.027058097,0.092072666,0.057968453,0.1660409,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1991,0.001138719,0.00211025,0.013536455,0.019685466,0.00331077,0,7,0.014750048,0.09210789,0.058003675,0.16392769,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1992,0.021569605,0.011884842,0.027465501,0.016493232,0.004597444,0,7,0.011149084,0.09214892,0.05804471,0.17563812,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1993,0.001541393,0.025703996,0.028100549,0.01343269,0.006015307,0,7,-0.013527499,0.09218847,0.058084253,0.1741945,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1994,0.025766887,0.039185873,0.01668438,0.03034547,0.005436849,0,7,0.02844697,0.09222557,0.058121353,0.1747447,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1995,0.00209836,0.002499981,0.012909693,0.027026391,0.006360395,0,7,0.020566572,0.09225766,0.058153454,0.17028117,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1996,0.027209285,0.011617732,0.027503376,0.021944077,0.00688258,0,7,0.009234932,0.09228075,0.05817654,0.1719349,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1997,0.001254983,0.025320956,0.033053565,0.017376278,0.007447563,0,7,0.031269714,0.09230122,0.058197007,0.1655391,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1998,0.026801998,0.022093182,0.016982943,0.013526747,0.007458012,0,7,0.017031774,0.09231811,0.0582139,0.17579204,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,1999,0.001068194,0.002442677,0.012804348,0.045964471,0.007376495,0,7,0.03234096,0.09233633,0.05823211,0.17643961,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2000,0.027078888,0.013718923,0.029511611,0.044084918,0.006916696,0,8,0.034663215,0.0923636,0.058259394,0.15190119,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2001,0.028531898,0.011708268,0.022357052,0.019928089,0.005587256,0,8,0.005072472,0.09239091,0.058286697,0.16508693,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2002,0.001119852,0.027308611,0.017433045,0.018446629,0.006004008,0,8,0.013086757,0.09241061,0.058306392,0.16241564,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2003,0.013482564,0.022980679,0.014659854,0.005733555,0.00621734,0,8,0.008221574,0.09242887,0.05832466,0.1723756,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2004,0.026360033,0.002545613,0.029860168,0.004507122,0.006386973,0,8,0.028093284,0.09244575,0.05834154,0.17783786,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2005,0.028570141,0.020444573,0.026031964,0.004414197,0.005546391,0,8,0.020409552,0.09246131,0.058357093,0.18749,0.01,-0.095670156,0.005554,0.002127,0.005409,0,0
BEL,2006,0.001089624,0.01388107,0.018399392,0.004547394,0.005365593,,8,0.028546896,0.09247547,0.05837125,0.1669669,0.01,-0.095670156,0.005554,0.002127,0.005409,0,
BEL,2007,0.01242559,0.028357117,0.016034194,0.004140592,0.0052604,,8,0.024706207,0.09248813,0.05838392,0.16869716,0.009,-0.095670156,0.005554,0.002127,0.005409,0,
BEL,2008,0.026658553,0.036618309,0.034045515,0.00427644,0.005705361,,8,0.008863092,0.09249941,0.058395196,0.18431893,0.009,-0.095670156,0.005554,0.002127,0.005409,0,
BEN,1990,0.004539711,0.040251497,0.037236436,0.039397311,0.005118713,0,7,0.007591795,0.08456475,0.03750374,0.17247532,0.005,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1991,0.00581745,0.006175633,0.010344881,0.044976337,0.004995119,0,7,0.014734026,0.084877774,0.037816763,0.16698153,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1992,0.00776008,0.008943386,0.010909481,0.013000147,0.005726065,0,7,0.00780863,0.085192196,0.03813119,0.1756522,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1993,0.005714468,0.011148085,0.032451211,0.024478586,0.007978014,0,7,-0.012353769,0.08566052,0.03859951,0.17499132,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1994,0.009506641,0.035150565,0.035803766,0.013310342,0.00694334,0,7,-0.001234493,0.08610347,0.039042458,0.17706619,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1995,0.006082674,0.006180065,0.010051853,0.03827374,0.007972289,0,7,0.016607502,0.08638849,0.03932748,0.1714343,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1996,0.010856692,0.009094297,0.010833483,0.052678395,0.009222946,0,7,0.02356873,0.08669095,0.039629936,0.17212342,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1997,0.005903845,0.011137632,0.031554667,0.013970886,0.007853334,0,7,0.024266364,0.087005526,0.039944515,0.16825536,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1998,0.01059803,0.037963227,0.033072953,0.02586001,0.008409979,0,7,0.012828924,0.08732678,0.040265772,0.17636524,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,1999,0.005579497,0.007202376,0.010093262,0.015140261,0.010189959,0,7,0.013749773,0.0876511,0.04059009,0.17923258,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
BEN,2000,0.010157851,0.009916819,0.012226983,0.038085464,0.010669797,0,8,0.024039712,0.08797718,0.040916167,0.16637819,0.008,-0.095670156,0.007871999,0.005544,0.007905,0,0
