country,t,gross_output
KOR,2016,6633020.179
KOR,2017,7250524.106
KOR,2018,7639957.331
KOR,2019,7261944.052
KOR,2020,7143791.314
KOR,2021,3911602.875
KWT,1990,31848.78047
KWT,1991,41678.41216
KWT,1992,33336.58158
KWT,1993,35937.18418
KWT,1994,36997.74728
KWT,1995,39761.77371
KWT,1996,44416.42661
KWT,1997,42865.04384
KWT,1998,39125.63121
KWT,1999,43597.71662
KWT,2000,49386.63145
KWT,2001,50120.22748
KWT,2002,57488.43767
KWT,2003,71469.43998
KWT,2004,87947.10329
KWT,2005,115309.0137
KWT,2006,138503.5596
KWT,2007,166162.9221
KWT,2008,208041.7173
KWT,2009,165828.4627
KWT,2010,194552.8628
KWT,2011,242074.1952
KWT,2012,247149.3263
KWT,2013,256621.2044
KWT,2014,263275.7745
KWT,2015,256026.904
LAO,1990,1653.282281
LAO,1991,1952.898766
LAO,1992,2169.944356
LAO,1993,2448.588411
LAO,1994,2886.250035
LAO,1995,6104.869227
LAO,1996,6436.019311
LAO,1997,6007.470597
LAO,1998,4462.167017
LAO,1999,4949.319453
LAO,2000,8430.639618
LAO,2001,6029.508337
LAO,2002,5793.517809
LAO,2003,6462.257463
LAO,2004,7606.689918
LAO,2005,9010.501111
LAO,2006,11310.49949
LAO,2007,20272.36101
LAO,2008,25761.51726
LAO,2009,28054.94592
LAO,2010,33218.10868
LAO,2011,41871.18657
LAO,2012,47489.84529
LAO,2013,55295.15328
LAO,2014,60164.98972
LAO,2015,63102.88987
LAO,2016,50241.06228
LAO,2017,54330.2006
LAO,2018,58450.17556
LAO,2019,61010.90415
LAO,2020,62344.55187
LAO,2021,29392.85431
LBN,1990,5898.19499
LBN,1991,8274.217758
LBN,1992,9981.085739
LBN,1993,13604.21057
LBN,1994,16165.78175
LBN,1995,19637.49205
LBN,1996,23046.38043
LBN,1997,26461.84324
LBN,1998,27455.55217
LBN,1999,27840.90075
LBN,2000,27809.02557
LBN,2001,28325.77785
LBN,2002,30270.04373
LBN,2003,32339.46416
LBN,2004,35469.06725
LBN,2005,36660.59306
LBN,2006,38393.5887
LBN,2007,43368.64011
LBN,2008,53737.83703
LBN,2009,58708.36063
LBN,2010,63513.68386
LBN,2011,67982.28403
LBN,2012,70310.86564
LBN,2013,73928.22679
LBN,2014,76621.94294
LBN,2015,75604.02962
LBR,1990,1073.856796
LBR,1991,954.4182653
LBR,1992,679.4722305
LBR,1993,515.4908804
LBR,1994,439.1901971
LBR,1995,511.4306961
LBR,1996,647.9757275
LBR,1997,994.8016566
LBR,1998,1182.530377
LBR,1999,1384.016778
LBR,2000,1460.177016
LBR,2001,1469.174224
LBR,2002,1523.720267
LBR,2003,1356.822294
LBR,2004,1651.339772
LBR,2005,1883.688485
LBR,2006,2337.948423
LBR,2007,2694.495407
LBR,2008,2861.761191
LBR,2009,3079.954612
LBR,2010,3278.567372
LBR,2011,3542.531561
LBR,2012,3817.822747
LBR,2013,4163.695247
LBR,2014,4274.897403
LBR,2015,4173.261968
LBY,1990,70314.29634
LBY,1991,80025.29571
LBY,1992,84723.47808
LBY,1993,77430.93587
LBY,1994,71807.55611
LBY,1995,66231.42768
LBY,1996,72677.11063
LBY,1997,75834.20193
LBY,1998,70289.9949
LBY,1999,77110.36624
LBY,2000,83082.16657
LBY,2001,74620.05113
LBY,2002,51557.6627
LBY,2003,60608.62786
LBY,2004,75728.69517
LBY,2005,99825.86478
LBY,2006,124829.4138
LBY,2007,142344.1061
LBY,2008,183726.8942
LBY,2009,134472.8595
LBY,2010,160886.21
LBY,2011,86342.18212
LBY,2012,97621.41322
LBY,2013,82033.70049
LBY,2014,83634.91899
LBY,2015,81630.23255
LIE,1990,3180.543977
LIE,1991,3332.698543
LIE,1992,3682.220135
LIE,1993,3777.478488
LIE,1994,4378.572889
LIE,1995,5432.339958
LIE,1996,5578.571883
LIE,1997,5071.775839
LIE,1998,5478.326769
LIE,1999,5942.603064
LIE,2000,5583.841043
LIE,2001,5925.990624
LIE,2002,6244.659951
LIE,2003,7244.31476
LIE,2004,8526.258618
LIE,2005,9206.575621
LIE,2006,10053.36112
LIE,2007,11768.05477
LIE,2008,13024.28756
LIE,2009,11503.15383
LIE,2010,13186.70769
LIE,2011,15874.50124
LIE,2012,15824.63784
LIE,2013,16249.27099
LIE,2014,16534.04252
LIE,2015,16311.4814
LKA,1990,12388.85054
LKA,1991,13924.16338
LKA,1992,15296.51301
LKA,1993,16431.00757
LKA,1994,18700.01759
LKA,1995,21092.53199
LKA,1996,22627.76524
LKA,1997,24589.76064
LKA,1998,26613.5241
LKA,1999,26849.5476
LKA,2000,29171.83781
LKA,2001,27253.8509
LKA,2002,29524.6515
LKA,2003,32585.53344
LKA,2004,36535.28109
LKA,2005,42585.94104
LKA,2006,50243.91831
LKA,2007,56208.80614
LKA,2008,73363.69705
LKA,2009,73322.06866
LKA,2010,86330.51046
LKA,2011,105181.436
LKA,2012,106177.8185
LKA,2013,116802.6635
LKA,2014,120676.8789
LKA,2015,117598.3944
LSO,1990,1416.177303
LSO,1991,1629.22103
LSO,1992,1839.321335
LSO,1993,1831.847496
LSO,1994,1886.793835
LSO,1995,2142.100714
LSO,1996,1983.281436
LSO,1997,2199.881284
LSO,1998,2039.690036
LSO,1999,2003.835922
LSO,2000,1950.358119
LSO,2001,1750.880741
LSO,2002,1709.15112
LSO,2003,2488.114169
LSO,2004,3082.629512
LSO,2005,3347.226402
LSO,2006,3502.321635
LSO,2007,3877.721078
LSO,2008,4050.581515
LSO,2009,4290.086089
LSO,2010,5370.774473
LSO,2011,5858.32706
LSO,2012,5894.737481
LSO,2013,5697.232458
LSO,2014,5827.415538
LSO,2015,5689.647005
LTU,1990,20886.92458
LTU,1991,16473.98791
LTU,1992,11401.77969
LTU,1993,11833.8969
LTU,1994,11099.15335
LTU,1995,38642.40522
LTU,1996,47574.63837
LTU,1997,54174.18114
LTU,1998,59256.47569
LTU,1999,56044.77892
LTU,2000,97939.56216
LTU,2001,83502.70075
LTU,2002,97055.09861
LTU,2003,126425.5283
LTU,2004,155321.8031
LTU,2005,182222.6465
LTU,2006,213658.5387
LTU,2007,342624.0184
LTU,2008,432483.6301
LTU,2009,320811.6209
LTU,2010,326580.0625
LTU,2011,387935.5611
LTU,2012,308728.1458
LTU,2013,333952.7537
LTU,2014,342786.4528
LTU,2015,234370.9866
LTU,2016,148784.4785
LTU,2017,163948.094
LTU,2018,188268.652
LTU,2019,192454.853
LTU,2020,197874.4827
LTU,2021,115032.0364
LUX,1990,23724.95503
LUX,1991,25482.00405
LUX,1992,29084.79293
LUX,1993,29620.28524
LUX,1994,33900.06971
LUX,1995,126651.4978
LUX,1996,128701.3056
LUX,1997,122854.4434
LUX,1998,134344.3028
LUX,1999,150331.6844
LUX,2000,258973.0151
LUX,2001,209900.2195
LUX,2002,224149.019
LUX,2003,279079.9568
LUX,2004,348452.2012
LUX,2005,397213.517
LUX,2006,483207.1061
LUX,2007,748275.3972
LUX,2008,829367.4702
LUX,2009,719567.9468
LUX,2010,778076.9183
LUX,2011,873536.4504
LUX,2012,698832.7213
LUX,2013,778693.2399
LUX,2014,863566.5999
LUX,2015,629588.2451
LUX,2016,442427.268
LUX,2017,482053.7186
LUX,2018,514209.1437
LUX,2019,517457.3007
LUX,2020,548573.2323
LUX,2021,313752.1454
LVA,1990,14876.72274
LVA,1991,12227.93327
LVA,1992,7565.305237
LVA,1993,7727.835446
LVA,1994,8269.611843
LVA,1995,28030.39723
LVA,1996,31712.01503
LVA,1997,36284.06028
LVA,1998,40079.76138
LVA,1999,41817.79884
LVA,2000,77332.06537
LVA,2001,64867.74213
LVA,2002,72296.16068
LVA,2003,89612.86734
LVA,2004,112448.701
LVA,2005,131366.0689
LVA,2006,169470.0049
LVA,2007,297645.6957
LVA,2008,346906.8571
LVA,2009,256493.2179
LVA,2010,243170.5755
LVA,2011,287783.3212
LVA,2012,234325.1508
LVA,2013,249814.5832
LVA,2014,254155.6346
LVA,2015,169207.0884
LVA,2016,105676.3493
LVA,2017,116257.1116
LVA,2018,127105.1283
LVA,2019,125289.3255
LVA,2020,121573.553
LVA,2021,70858.70391
MAC,1990,5758.723274
MAC,1991,6557.486547
MAC,1992,7840.064706
MAC,1993,8791.790372
MAC,1994,9872.323113
MAC,1995,11005.76431
MAC,1996,11591.27356
MAC,1997,12164.4097
MAC,1998,12063.38895
MAC,1999,12214.27996
MAC,2000,12574.26122
MAC,2001,12547.61737
MAC,2002,13441.17957
MAC,2003,14973.2053
MAC,2004,18299.41608
MAC,2005,20311.56472
MAC,2006,24197.93053
MAC,2007,29817.57006
MAC,2008,32948.219
MAC,2009,32856.78721
MAC,2010,41163.04049
MAC,2011,52415.46135
MAC,2012,53114.05564
MAC,2013,62613.86476
MAC,2014,65053.87289
MAC,2015,64551.44186
MAL,2000,284568.0694
MAL,2007,534117.6632
MAL,2008,620523.4286
MAL,2009,544679.03
MAL,2010,665455.6024
MAL,2011,768419.1216
MAL,2012,799696.6509
MAL,2013,805803.9008
MAL,2014,823245.6328
MAL,2015,710422.2692
MAL,2016,704406.8138
MAL,2017,751888.5759
MAL,2018,853334.1518
MAL,2019,864148.6911
MAL,2020,815072.8123
MAL,2021,899989.7755
MAR,1990,50876.90166
MAR,1991,55171.01618
MAR,1992,57501.8583
MAR,1993,54460.55936
MAR,1994,62032.97318
MAR,1995,132592.1769
MAR,1996,144884.037
MAR,1997,131778.6075
MAR,1998,138932.5167
MAR,1999,138771.5066
MAR,2000,131216.8382
MAR,2001,132560.3017
MAR,2002,141075.8883
MAR,2003,171307.8798
MAR,2004,196632.8631
MAR,2005,209762.8488
MAR,2006,232039.5199
MAR,2007,273850.2138
MAR,2008,327322.1627
MAR,2009,312656.3536
MAR,2010,317700.2348
MAR,2011,360009.8783
MAR,2012,357991.3606
MAR,2013,380146.814
MAR,2014,388135.093
MAR,2015,360184.0827
MAR,2016,161447.1564
MAR,2017,171146.6514
MAR,2018,184616.4855
MAR,2019,186619.1351
MAR,2020,175667.2393
MCO,1990,4783.770308
MCO,1991,4785.770809
MCO,1992,5297.358239
MCO,1993,5072.708663
MCO,1994,5333.906147
MCO,1995,6102.863597
MCO,1996,6095.461809
MCO,1997,5431.901429
MCO,1998,5617.830508
MCO,1999,5564.947804
MCO,2000,5068.957326
MCO,2001,5132.965339
MCO,2002,5537.100149
MCO,2003,6887.141815
MCO,2004,7961.567534
MCO,2005,8296.259563
MCO,2006,9096.266072
MCO,2007,11626.20607
MCO,2008,12904.6632
MCO,2009,11047.85384
MCO,2010,10906.1812
MCO,2011,11812.64687
MCO,2012,11886.33975
MCO,2013,13499.58309
MCO,2014,13871.52834
MCO,2015,13613.24197
MDA,1990,67.59019563
MDA,1991,45.8197719
MDA,1992,41.09577218
MDA,1993,40.60876584
MDA,1994,40.09612398
MDA,1995,43.19066776
MDA,1996,47.31369302
MDA,1997,50.71456589
MDA,1998,54.85450964
MDA,1999,50.16611296
MDA,2000,89.24259397
MDA,2001,48.60136118
MDA,2002,51.77421213
MDA,2003,45.41886707
MDA,2004,44.4212665
MDA,2005,50.86490336
MDA,2006,47.24263091
MDA,2007,57.97758344
MDA,2008,76.06518954
MDA,2009,64.92254695
MDA,2010,73.24000476
MDA,2011,81.86450633
MDA,2012,137.8232827
MDA,2013,227.4960864
MDA,2014,315.7797111
MDA,2015,350.1369188
MDG,1990,6124.085081
MDG,1991,5490.726198
MDG,1992,6136.42248
MDG,1993,6913.411022
MDG,1994,6282.675709
MDG,1995,6736.910861
MDG,1996,8258.332014
MDG,1997,7447.303892
MDG,1998,7889.591566
MDG,1999,7917.075157
MDG,2000,8397.818587
MDG,2001,9606.21057
MDG,2002,9238.399398
MDG,2003,11689.11797
MDG,2004,9908.071414
MDG,2005,11234.69493
MDG,2006,12276.91214
MDG,2007,16225.52253
MDG,2008,20399.35902
MDG,2009,18649.71004
MDG,2010,19140.86059
MDG,2011,21673.65139
MDG,2012,21991.20392
MDG,2013,23256.92712
MDG,2014,23808.15007
MDG,2015,23092.28313
MDV,1990,494.4224916
MDV,1991,552.7842047
MDV,1992,630.1920687
MDV,1993,695.496496
MDV,1994,755.3768528
MDV,1995,899.1660475
MDV,1996,994.6988639
MDV,1997,1151.234469
MDV,1998,1595.365999
MDV,1999,1771.206836
MDV,2000,1914.110225
MDV,2001,1900.311852
MDV,2002,1937.62343
MDV,2003,2194.596054
MDV,2004,2598.796244
MDV,2005,2498.74218
MDV,2006,3046.514246
MDV,2007,3621.928147
MDV,2008,4531.595661
MDV,2009,4606.03044
MDV,2010,4972.941321
MDV,2011,4979.34383
MDV,2012,4910.674654
MDV,2013,5566.445955
MDV,2014,5727.317962
MDV,2015,5527.982688
MEX,1965,40658.79777
MEX,1966,45412.45627
MEX,1967,49906.12536
MEX,1968,55244.45309
MEX,1969,61375.8733
MEX,1970,67309.25836
MEX,1971,74008.75258
MEX,1972,85404.87814
MEX,1973,103907.0786
MEX,1974,134796.045
MEX,1975,164662.6875
MEX,1976,166816.554
MEX,1977,153104.5644
MEX,1978,190953.7616
MEX,1979,248346.983
MEX,1980,340935.3274
MEX,1981,443574.0195
MEX,1982,305343.1858
MEX,1983,254323.7718
MEX,1984,312348.7506
MEX,1985,335783.5543
MEX,1986,244997.8709
MEX,1987,258598.8286
MEX,1988,333415.0555
MEX,1989,418726.0057
MEX,1990,913097.2224
MEX,1991,1113087.834
MEX,1992,1302055.493
MEX,1993,1455935.189
MEX,1994,1554747.242
MEX,1995,2261340.01
MEX,1996,2595007.935
MEX,1997,3108043.206
MEX,1998,3285649.625
MEX,1999,3726264.369
MEX,2000,6632447.602
MEX,2001,4671305.07
MEX,2002,4812507.454
MEX,2003,4688049.293
MEX,2004,5092523.983
MEX,2005,5753813.07
MEX,2006,6451207.913
MEX,2007,8724629.194
MEX,2008,9385322.177
MEX,2009,7411658.961
MEX,2010,8751868.52
MEX,2011,9848499.433
MEX,2012,8042309.486
MEX,2013,8468731.833
MEX,2014,8576677.424
MEX,2015,5854696.639
MEX,2016,3604923.489
MEX,2017,3976555.101
MEX,2018,4147822.574
MEX,2019,4248790.199
MEX,2020,3577790.476
MEX,2021,2221583.169
MKD,1990,5245.202844
MKD,1991,4444.734397
MKD,1992,4721.069348
MKD,1993,5478.965916
MKD,1994,6795.698627
MKD,1995,8575.490916
MKD,1996,8371.70871
MKD,1997,7726.56154
MKD,1998,7607.850654
MKD,1999,7723.086961
MKD,2000,8259.933582
MKD,2001,8275.452545
MKD,2002,9025.051199
MKD,2003,10947.21441
MKD,2004,13087.05822
MKD,2005,14301.51694
MKD,2006,16042.54923
MKD,2007,20273.57475
MKD,2008,25268.44514
MKD,2009,22338.18188
MKD,2010,24309.22508
MKD,2011,28571.04387
MKD,2012,28755.25025
MKD,2013,29870.63907
MKD,2014,30077.7564
MKD,2015,29601.93571
MLD,2000,1009.728319
MLD,2007,4021.390321
MLD,2008,4515.40562
MLD,2009,4604.943914
MLD,2010,5158.583884
MLD,2011,5828.429265
MLD,2012,6036.17816
MLD,2013,6604.915327
MLD,2014,7184.028328
MLD,2015,7886.169417
MLD,2016,8219.753404
MLD,2017,9158.374077
MLD,2018,10416.74346
MLD,2019,11005.11933
MLD,2020,7046.189986
MLD,2021,8798.901577
MLI,1990,5117.487077
MLI,1991,5125.201009
MLI,1992,5770.656128
MLI,1993,6096.023929
MLI,1994,4006.80031
MLI,1995,5423.16333
MLI,1996,5757.322262
MLI,1997,5250.589256
MLI,1998,5725.994705
MLI,1999,5800.275944
MLI,2000,5251.927662
MLI,2001,5856.749257
MLI,2002,6150.892374
MLI,2003,8125.160147
MLI,2004,9810.908069
MLI,2005,10833.63716
MLI,2006,12042.03023
MLI,2007,14021.95253
MLI,2008,17010.08173
MLI,2009,17306.40067
MLI,2010,18096.79226
MLI,2011,20585.94342
MLI,2012,20888.07802
MLI,2013,22386.53966
MLI,2014,23071.08928
MLI,2015,22787.71362
MLT,1990,4457.519533
MLT,1991,4843.729802
MLT,1992,5398.662951
MLT,1993,4912.025548
MLT,1994,5414.614305
MLT,1995,22367.55165
MLT,1996,22543.8195
MLT,1997,21880.62704
MLT,1998,23424.13925
MLT,1999,23992.56181
MLT,2000,43404.70053
MLT,2001,32419.42515
MLT,2002,35073.91058
MLT,2003,42455.80226
MLT,2004,47862.48094
MLT,2005,51394.82698
MLT,2006,58413.57049
MLT,2007,89097.57277
MLT,2008,108543.7417
MLT,2009,102868.8564
MLT,2010,105600.4355
MLT,2011,118401.7564
MLT,2012,99958.78278
MLT,2013,107917.4868
MLT,2014,114378.2674
MLT,2015,81680.28018
MLT,2016,68935.14113
MLT,2017,77357.42843
MLT,2018,92627.7507
MLT,2019,97471.63208
MLT,2020,96858.83993
MLT,2021,47853.86444
MMR,1990,25534.72713
MMR,1991,28830.58493
MMR,1992,36886.76146
MMR,1993,55150.46433
MMR,1994,63369.25258
MMR,1995,102371.7069
MMR,1996,120056.4555
MMR,1997,36048.65394
MMR,1998,23275.72645
MMR,1999,24809.11014
MMR,2000,29789.89778
MMR,2001,32009.21925
MMR,2002,42500.44754
MMR,2003,38482.20931
MMR,2004,40021.55571
MMR,2005,44911.51081
MMR,2006,53023.89809
MMR,2007,71262.27361
MMR,2008,105813.85
MMR,2009,141864.354
MMR,2010,184691.1052
MMR,2011,251988.012
MMR,2012,263027.6982
MMR,2013,268935.7209
MMR,2014,281494.2902
MMR,2015,270206.9832
MMR,2016,149355.1758
MMR,2017,154844.3002
MMR,2018,167109.8162
MMR,2019,171402.6274
MMR,2020,171775.6165
MNE,1990,4568.623471
MNE,1991,3730.053237
MNE,1992,3160.261571
MNE,1993,1782.30378
MNE,1994,1834.561464
MNE,1995,2602.329197
MNE,1996,1869.666786
MNE,1997,1753.691161
MNE,1998,1784.29329
MNE,1999,1750.454594
MNE,2000,1950.723867
MNE,2001,2404.851143
MNE,2002,2685.625877
MNE,2003,3500.02804
MNE,2004,4422.152251
MNE,2005,5067.867408
MNE,2006,6470.778724
MNE,2007,8599.506848
MNE,2008,10954.83289
MNE,2009,8842.529444
MNE,2010,8920.49218
MNE,2011,9935.853335
MNE,2012,9896.500138
MNE,2013,10532.78432
MNE,2014,10763.52105
MNE,2015,10536.6822
MNG,1990,3489.204589
MNG,1991,3182.697281
MNG,1992,2418.705255
MNG,1993,2291.99895
MNG,1994,2408.962379
MNG,1995,2573.106134
MNG,1996,2483.726761
MNG,1997,2243.37722
MNG,1998,2371.189398
MNG,1999,2276.954077
MNG,2000,2718.066182
MNG,2001,2855.645539
MNG,2002,3168.753171
MNG,2003,3539.577292
MNG,2004,4345.437722
MNG,2005,5064.308097
MNG,2006,6581.898866
MNG,2007,8345.494313
MNG,2008,11256.56635
MNG,2009,9273.533751
MNG,2010,12275.3344
MNG,2011,17266.45221
MNG,2012,18110.98712
MNG,2013,19804.5394
MNG,2014,20613.46279
MNG,2015,20346.20306
MON,2000,2105.555203
MON,2007,7736.736666
MON,2008,10112.89889
MON,2009,8268.814365
MON,2010,13204.87945
MON,2011,19047.80055
MON,2012,22005.08014
MON,2013,22268.60984
MON,2014,22716.79589
MON,2015,20887.54689
MON,2016,20315.31128
MON,2017,20641.51047
MON,2018,24649.11261
MON,2019,27130.43673
MON,2020,25826.17531
MON,2021,28553.05517
MOZ,1990,5328.026776
MOZ,1991,5033.122433
MOZ,1992,3809.949938
MOZ,1993,3925.288613
MOZ,1994,4177.279607
MOZ,1995,4312.31307
MOZ,1996,5635.898827
MOZ,1997,6614.607502
MOZ,1998,7508.834584
MOZ,1999,7841.040087
MOZ,2000,7606.452104
MOZ,2001,6908.203803
MOZ,2002,7695.430351
MOZ,2003,8818.077925
MOZ,2004,10807.69793
MOZ,2005,12286.79268
MOZ,2006,12990.58966
MOZ,2007,14513.41557
MOZ,2008,17569.86926
MOZ,2009,16995.74205
MOZ,2010,16208.11575
MOZ,2011,22851.69568
MOZ,2012,23795.89469
MOZ,2013,25143.95093
MOZ,2014,26114.91799
MOZ,2015,25534.11756
MRT,1990,2910.790176
MRT,1991,3086.944497
MRT,1992,3182.097049
MRT,1993,2760.194173
MRT,1994,2835.37862
MRT,1995,2872.220391
MRT,1996,3003.084402
MRT,1997,2897.986478
MRT,1998,2597.292862
MRT,1999,2534.023596
MRT,2000,2440.815907
MRT,2001,2464.18347
MRT,2002,2570.033077
MRT,2003,3068.490247
MRT,2004,3822.901637
MRT,2005,4432.728059
MRT,2006,5778.566857
MRT,2007,6624.311566
MRT,2008,7394.795104
MRT,2009,6239.250199
MRT,2010,6852.031726
MRT,2011,9276.023406
MRT,2012,9482.445223
MRT,2013,11515.89692
MRT,2014,11782.47174
MRT,2015,11446.81594
MUS,1990,4530.915665
MUS,1991,4818.48816
MUS,1992,5578.072554
MUS,1993,5675.096994
MUS,1994,6261.551621
MUS,1995,7111.936759
MUS,1996,7913.930824
MUS,1997,7647.614862
MUS,1998,6808.40983
MUS,1999,7051.533546
MUS,2000,7592.57015
MUS,2001,7421.210134
MUS,2002,7695.662669
MUS,2003,9147.636629
MUS,2004,10476.69958
MUS,2005,10674.01568
MUS,2006,11393.35604
MUS,2007,13020.75815
MUS,2008,16079.22843
MUS,2009,14564.52623
MUS,2010,16176.08956
MUS,2011,18874.17692
MUS,2012,19164.71161
MUS,2013,20056.20078
MUS,2014,20481.95183
MUS,2015,20064.55023
MWI,1990,4681.274666
MWI,1991,5525.214896
MWI,1992,4978.663058
MWI,1993,5495.553734
MWI,1994,3256.438058
MWI,1995,3783.127606
MWI,1996,4718.052256
MWI,1997,5069.442051
MWI,1998,4769.220876
MWI,1999,4897.799993
MWI,2000,4721.681532
MWI,2001,4630.652245
MWI,2002,5380.800683
MWI,2003,5004.290654
MWI,2004,5536.031204
MWI,2005,5955.520809
MWI,2006,6700.011424
MWI,2007,7770.393453
MWI,2008,9158.484439
MWI,2009,10483.45195
MWI,2010,11281.26309
MWI,2011,12440.99476
MWI,2012,12621.13079
MWI,2013,11998.56935
MWI,2014,12237.60013
MWI,2015,11847.17162
MYS,1990,82445.01969
MYS,1991,102982.6356
MYS,1992,127741.5222
MYS,1993,141561.2245
MYS,1994,161490.4699
MYS,1995,436853.159
MYS,1996,549621.0955
MYS,1997,540227.6703
MYS,1998,392962.4974
MYS,1999,431362.9985
MYS,2000,506803.7444
MYS,2001,493305.2881
MYS,2002,531931.3021
MYS,2003,587313.037
MYS,2004,681053.4663
MYS,2005,771937.3531
MYS,2006,878729.2869
MYS,2007,1047280.3
MYS,2008,1242907.286
MYS,2009,1076773.675
MYS,2010,1324850.76
MYS,2011,1542674.945
MYS,2012,1582981.746
MYS,2013,1619641.994
MYS,2014,1621652.761
MYS,2015,1562132.311
MYS,2016,743795.826
MYS,2017,787222.8471
MYS,2018,886698.2972
MYS,2019,902200.844
MYS,2020,833081.3515
NAM,1990,5090.602428
NAM,1991,5482.480445
NAM,1992,6148.990975
NAM,1993,6083.618637
NAM,1994,6703.680119
NAM,1995,7335.594941
NAM,1996,7349.2457
NAM,1997,7595.39638
NAM,1998,7125.990327
NAM,1999,7082.776829
NAM,2000,7087.523576
NAM,2001,6657.642818
NAM,2002,6205.113894
NAM,2003,9329.477951
NAM,2004,11940.60373
NAM,2005,13058.2586
NAM,2006,14404.27504
NAM,2007,16464.20202
NAM,2008,16813.98063
NAM,2009,17254.87788
NAM,2010,21229.85643
NAM,2011,24102.34649
NAM,2012,24370.05449
NAM,2013,23628.60539
NAM,2014,24223.1221
NAM,2015,23699.68636
NCL,1990,4851.170012
NCL,1991,4973.761377
NCL,1992,5537.043807
NCL,1993,5446.882073
NCL,1994,5885.497988
NCL,1995,7033.494581
NCL,1996,6975.992935
NCL,1997,6631.955274
NCL,1998,6664.225214
NCL,1999,6866.34756
NCL,2000,6462.790501
NCL,2001,6364.140483
NCL,2002,7055.59513
NCL,2003,9258.051923
NCL,2004,11059.5478
NCL,2005,11979.37571
NCL,2006,13810.64553
NCL,2007,17115.19205
NCL,2008,18335.30498
NCL,2009,17404.27051
NCL,2010,17668.64503
NCL,2011,19789.80675
NCL,2012,19945.44416
NCL,2013,20771.15773
NCL,2014,21258.02837
NCL,2015,20793.21538
NEP,2000,8744.051205
NEP,2007,16958.51737
NEP,2008,18127.44264
NEP,2009,19450.60322
NEP,2010,24196.5129
NEP,2011,33393.49173
NEP,2012,32920.67756
NEP,2013,33191.00595
NEP,2014,35747.01202
NEP,2015,37039.03471
NEP,2016,38125.35522
NEP,2017,45772.05305
NEP,2018,49094.53785
NEP,2019,53385.47922
NEP,2020,50806.8919
NEP,2021,54931.323
NER,1990,3582.237421
NER,1991,3444.395525
NER,1992,3305.178526
NER,1993,2900.986596
NER,1994,2026.974581
NER,1995,2572.717783
NER,1996,2612.405387
NER,1997,2721.957666
NER,1998,2828.919425
NER,1999,2702.409005
NER,2000,2869.344577
NER,2001,2851.107035
NER,2002,3128.65674
NER,2003,4048.882034
NER,2004,4596.746328
NER,2005,5527.195234
NER,2006,6630.350509
NER,2007,7090.764497
NER,2008,9611.210905
NER,2009,9112.508069
NER,2010,10666.60952
NER,2011,12771.75435
NER,2012,12921.52816
NER,2013,11805.28834
NER,2014,12272.15793
NER,2015,12041.67785
NET,2000,775864.9638
NET,2007,1551741.993
NET,2008,1752836.186
NET,2009,1593033.146
NET,2010,1562899.529
NET,2011,1723884.288
NET,2012,1613444.133
NET,2013,1659468.924
NET,2014,1671315.936
NET,2015,1439199.359
NET,2016,1460010.744
NET,2017,1587507.398
NET,2018,1797928.841
NET,2019,1757043.967
NET,2020,1726599.606
NET,2021,1951942.863
NGA,1990,45357.48223
NGA,1991,46527.88789
NGA,1992,47091.21248
NGA,1993,49280.48633
NGA,1994,53045.29412
NGA,1995,156862.3571
NGA,1996,177433.9652
NGA,1997,187563.4646
NGA,1998,177436.8556
NGA,1999,153564.4052
NGA,2000,183414.8414
NGA,2001,198353.1096
NGA,2002,242187.5913
NGA,2003,275855.9572
NGA,2004,338648.4284
NGA,2005,436095.5244
NGA,2006,574945.9291
NGA,2007,686188.8246
NGA,2008,827129.5024
NGA,2009,706241.5723
NGA,2010,903705.7814
NGA,2011,1026526.669
NGA,2012,1144425.643
NGA,2013,1289454.885
NGA,2014,1408034.351
NGA,2015,1287323.833
NGA,2016,708718.1329
NGA,2017,655903.6392
NGA,2018,744167.747
NGA,2019,856605.1293
NGA,2020,781899.5628
NIC,1990,5818.747903
NIC,1991,5576.774031
NIC,1992,5925.58419
NIC,1993,5654.123714
NIC,1994,5180.680478
NIC,1995,5893.28487
NIC,1996,6498.862947
NIC,1997,6666.619046
NIC,1998,7407.325408
NIC,1999,7794.570501
NIC,2000,8044.139574
NIC,2001,8210.627288
NIC,2002,8110.147472
NIC,2003,8976.35378
NIC,2004,10248.45215
NIC,2005,11685.30869
NIC,2006,12684.98434
NIC,2007,14370.04671
NIC,2008,17224.19345
NIC,2009,16377.18485
NIC,2010,17639.96655
NIC,2011,20856.05025
NIC,2012,21640.81664
NIC,2013,22061.49684
NIC,2014,22637.45982
NIC,2015,22181.72635
NLD,1965,35589.93846
NLD,1966,38557.28137
NLD,1967,42126.9836
NLD,1968,46952.28476
NLD,1969,59861.2425
NLD,1970,68237.11037
NLD,1971,78961.23474
NLD,1972,93977.84807
NLD,1973,122929.6914
NLD,1974,156282.8723
NLD,1975,175393.3573
NLD,1976,191202.2534
NLD,1977,220162.6077
NLD,1978,268108.7293
NLD,1979,319645.3981
NLD,1980,352194.8974
NLD,1981,300672.2624
NLD,1982,289390.5407
NLD,1983,279186.867
NLD,1984,267037.2836
NLD,1985,266814.4447
NLD,1986,354704.4868
NLD,1987,428608.9202
NLD,1988,461540.3158
NLD,1989,461248.286
NLD,1990,1162340.928
NLD,1991,1200626.779
NLD,1992,1328485.076
NLD,1993,1280481.118
NLD,1994,1378343.431
