country,t,gross output
STP,1990,39.832758903
STP,1991,37.624809259
STP,1992,36.517407499
STP,1993,39.435745063
STP,1994,37.121901087
STP,1995,34.77892881
STP,1996,40.33495346
STP,1997,31.832998136
STP,1998,21.554274182
STP,1999,24.974731134
STP,2000,29.715117678
STP,2001,25.288055914
STP,2002,27.01940511
STP,2003,34.430159130999996
STP,2004,42.750402041
STP,2005,51.499167143
STP,2006,63.643420019
STP,2007,68.782615015
STP,2008,89.356502304
STP,2009,74.49436810399999
STP,2010,88.27636646900001
STP,2011,114.237545539
STP,2012,117.137139046
STP,2013,126.423579373
STP,2014,128.53074748199998
STP,2015,125.033575476
SUD,1990,15.806885551
SUD,1991,10.821500019
SUD,1992,9.137374474
SUD,1993,8.576133126
SUD,1994,7.500900146999999
SUD,1995,6.8019860350000005
SUD,1996,6.084202694
SUD,1997,5.873688866
SUD,1998,5.659055851
SUD,1999,5.616375795
SUD,2000,5.718642344999999
SUD,2001,5.578642965
SUD,2002,5.653354676
SUD,2003,6.538116466
SUD,2004,8.008908675
SUD,2005,8.280305899
SUD,2006,9.998687588
SUD,2007,11.856371382
SUD,2008,10678.88132429
SUD,2009,10600.62940131
SUD,2010,10863.18389674
SUD,2011,10884.93046226
SUD,2012,10884.859560699999
SUD,2013,10886.65069244
SUD,2014,11176.554794560001
SUD,2015,11408.5641232
SUR,1990,248.574481666
SUR,1991,238.38765723
SUR,1992,217.997321375
SUR,1993,332.478624545
SUR,1994,284.338157538
SUR,1995,290.612823752
SUR,1996,316.484173074
SUR,1997,302.401806845
SUR,1998,301.02973113400003
SUR,1999,284.350966432
SUR,2000,323.87712287
SUR,2001,299.956237033
SUR,2002,317.23600383300004
SUR,2003,394.04020205
SUR,2004,479.72461499
SUR,2005,558.67375198
SUR,2006,613.1629537
SUR,2007,761.66302374
SUR,2008,907.7683018399999
SUR,2009,868.2363863400001
SUR,2010,1001.20527587
SUR,2011,1185.95138132
SUR,2012,1202.85619224
SUR,2013,1295.49852426
SUR,2014,1311.64029092
SUR,2015,1258.3978464900001
SVK,1990,11375.516862992
SVK,1991,8001.942165288
SVK,1992,7139.621132004
SVK,1993,6702.069060595
SVK,1994,7765.099294063
SVK,1995,9994.955289459002
SVK,1996,11479.248695787
SVK,1997,11522.10543074
SVK,1998,12184.389715765
SVK,1999,11351.637223283
SVK,2000,11809.809457528
SVK,2001,12525.047284036
SVK,2002,14016.724745559999
SVK,2003,18302.292902342
SVK,2004,23322.662804042
SVK,2005,26577.000382481
SVK,2006,32175.592852342
SVK,2007,42007.628158403
SVK,2008,50962.152775049
SVK,2009,42042.938762776
SVK,2010,45566.548518739
SVK,2011,52452.111535899
SVK,2012,52680.458270478004
SVK,2013,55101.331743122995
SVK,2014,55441.051958526994
SVK,2015,53719.967141555
SVN,1990,5285.767017255
SVN,1991,4286.436005004
SVN,1992,4160.711434137
SVN,1993,4307.019297056
SVN,1994,4761.612649266
SVN,1995,6102.710537371
SVN,1996,6234.461640031001
SVN,1997,6253.142182117
SVN,1998,6521.868265874
SVN,1999,6575.55474272
SVN,2000,6456.566165861999
SVN,2001,6468.597328611
SVN,2002,6944.481354326999
SVN,2003,8897.983750548
SVN,2004,10857.353992842
SVN,2005,11912.098019546
SVN,2006,13831.836756159999
SVN,2007,16745.57009881
SVN,2008,18966.20929434
SVN,2009,15379.98466165
SVN,2010,16916.02128757
SVN,2011,19179.95371261
SVN,2012,19265.8287133
SVN,2013,19484.58494092
SVN,2014,19564.44499873
SVN,2015,19022.56296357
SWE,1990,95277.5331845
SWE,1991,95863.90845819999
SWE,1992,91737.62925
SWE,1993,70141.49213520001
SWE,1994,76655.0055218
SWE,1995,99479.1583063
SWE,1996,91051.4162455
SWE,1997,87049.8416209
SWE,1998,85252.6336745
SWE,1999,89229.5590543
SWE,2000,88769.8754225
SWE,2001,82096.8215933
SWE,2002,88276.9958669
SWE,2003,111575.6712215
SWE,2004,133344.3406881
SWE,2005,140134.317811
SWE,2006,164092.4109834
SWE,2007,193045.1512662
SWE,2008,199511.82085679998
SWE,2009,154721.7653498
SWE,2010,183514.3157033
SWE,2011,217240.9516639
SWE,2012,218253.8764562
SWE,2013,223287.68753559998
SWE,2014,222896.17441049998
SWE,2015,217546.0406913
SWZ,1990,285.162153639
SWZ,1991,281.47140549799997
SWZ,1992,330.322235826
SWZ,1993,352.40895527600003
SWZ,1994,347.522901451
SWZ,1995,381.641819774
SWZ,1996,391.813873564
SWZ,1997,389.21695189900004
SWZ,1998,370.738550933
SWZ,1999,374.619795156
SWZ,2000,397.761570129
SWZ,2001,411.634986252
SWZ,2002,418.550607229
SWZ,2003,482.094600382
SWZ,2004,641.7341436300001
SWZ,2005,731.40723552
SWZ,2006,801.48549162
SWZ,2007,900.81454693
SWZ,2008,997.5381173600001
SWZ,2009,928.14428069
SWZ,2010,1116.13434332
SWZ,2011,1199.99902167
SWZ,2012,1214.59772776
SWZ,2013,1100.08859768
SWZ,2014,1111.69027245
SWZ,2015,1062.73665128
SYC,1990,124.378954347
SYC,1991,142.617251373
SYC,1992,181.53008655099998
SYC,1993,201.334427017
SYC,1994,239.190071846
SYC,1995,223.983879462
SYC,1996,242.330227542
SYC,1997,202.07484437099998
SYC,1998,206.699133151
SYC,1999,186.787711592
SYC,2000,194.94117217500002
SYC,2001,179.976449492
SYC,2002,196.132599274
SYC,2003,266.082969465
SYC,2004,278.74251472900005
SYC,2005,333.450181549
SYC,2006,368.98170638
SYC,2007,394.40086109
SYC,2008,395.54062826999996
SYC,2009,364.00595680000004
SYC,2010,426.65255297
SYC,2011,475.51006297
SYC,2012,489.98325872
SYC,2013,737.215245
SYC,2014,752.76198143
SYC,2015,721.91075787
SYR,1990,7841.95850784
SYR,1991,8222.22910608
SYR,1992,5913.26002851
SYR,1993,5421.18020869
SYR,1994,5686.90364268
SYR,1995,6483.55802948
SYR,1996,7552.957989160001
SYR,1997,5500.34377692
SYR,1998,5781.07230945
SYR,1999,5379.84617186
SYR,2000,4851.057310550001
SYR,2001,6261.20085131
SYR,2002,6733.00483832
SYR,2003,6663.834781199999
SYR,2004,7503.67622575
SYR,2005,8444.37023937
SYR,2006,9329.37518148
SYR,2007,11107.59137566
SYR,2008,14110.5288592
SYR,2009,13889.9771438
SYR,2010,15495.2943799
SYR,2011,17200.326662699998
SYR,2012,16788.5417682
SYR,2013,16333.8898599
SYR,2014,16512.211817800002
SYR,2015,16195.6072565
TCD,1990,403.858823746
TCD,1991,408.754708389
TCD,1992,429.958291461
TCD,1993,374.386931104
TCD,1994,295.241983829
TCD,1995,357.598912071
TCD,1996,376.08401099499997
TCD,1997,351.120043046
TCD,1998,389.721914371
TCD,1999,345.761563453
TCD,2000,306.11621457399997
TCD,2001,374.977140281
TCD,2002,428.797942403
TCD,2003,577.972853329
TCD,2004,872.639422815
TCD,2005,1111.760059404
TCD,2006,1233.6623011
TCD,2007,1376.7390361
TCD,2008,1614.07955812
TCD,2009,1501.88165606
TCD,2010,1750.08048912
TCD,2011,2025.52011437
TCD,2012,2060.8995977699997
TCD,2013,2124.90067077
TCD,2014,2158.4433811999997
TCD,2015,2132.63751502
TGO,1990,340.673257582
TGO,1991,324.605705255
TGO,1992,317.929438408
TGO,1993,254.69800124
TGO,1994,231.083140045
TGO,1995,275.809411437
TGO,1996,337.928222113
TGO,1997,326.559199853
TGO,1998,302.14191812
TGO,1999,293.743285845
TGO,2000,304.463835641
TGO,2001,276.65852552
TGO,2002,301.897455631
TGO,2003,395.955261188
TGO,2004,504.344642976
TGO,2005,647.861008928
TGO,2006,756.49354649
TGO,2007,840.42146624
TGO,2008,1067.2459346599999
TGO,2009,972.27207935
TGO,2010,1077.22122863
TGO,2011,1338.7455149399998
TGO,2012,1367.18589142
TGO,2013,1503.8713420899999
TGO,2014,1542.01502747
TGO,2015,1509.99115108
THA,1990,30173.367731
THA,1991,38002.353388
THA,1992,41474.404534
THA,1993,41933.038749
THA,1994,45781.127346
THA,1995,52205.511871
THA,1996,60184.001841
THA,1997,49087.665282999995
THA,1998,35238.572133
THA,1999,41868.453274
THA,2000,47241.273399
THA,2001,48419.565828
THA,2002,51964.310861
THA,2003,64015.981707
THA,2004,79750.063859
THA,2005,93237.49187
THA,2006,116227.027472
THA,2007,127196.951036
THA,2008,155237.676709
THA,2009,119482.58387999999
THA,2010,157564.501551
THA,2011,186602.1216
THA,2012,188716.37205
THA,2013,209200.02730000002
THA,2014,211959.76139
THA,2015,205677.52995
TJK,1990,492.485207842
TJK,1991,463.63018467200004
TJK,1992,498.741053748
TJK,1993,483.600939872
TJK,1994,398.67653701300003
TJK,1995,484.95617309600004
TJK,1996,389.871301183
TJK,1997,418.63381755
TJK,1998,367.36724548899997
TJK,1999,320.062588056
TJK,2000,285.49716278799997
TJK,2001,303.209478844
TJK,2002,381.766385296
TJK,2003,482.150116628
TJK,2004,616.138651655
TJK,2005,679.931150364
TJK,2006,804.11206163
TJK,2007,969.68448044
TJK,2008,1371.12317554
TJK,2009,1240.51454943
TJK,2010,1391.19494129
TJK,2011,2043.65794327
TJK,2012,2100.04434556
TJK,2013,2379.8370238400003
TJK,2014,2463.5956974700002
TJK,2015,2459.9423165400003
TKM,1990,929.240617422
TKM,1991,837.775591048
TKM,1992,657.063282745
TKM,1993,511.361064983
TKM,1994,958.23631952
TKM,1995,1010.44817929
TKM,1996,983.4889117499999
TKM,1997,913.8642742449999
TKM,1998,862.9771604379999
TKM,1999,1044.9455801469999
TKM,2000,1097.179766381
TKM,2001,1308.7314988399999
TKM,2002,1300.79732931
TKM,2003,1729.20806372
TKM,2004,2178.24087557
TKM,2005,2475.82549584
TKM,2006,2520.19611743
TKM,2007,3358.03275367
TKM,2008,4093.88568913
TKM,2009,4449.34585452
TKM,2010,4541.01853193
TKM,2011,5400.86566625
TKM,2012,5474.23933862
TKM,2013,6041.6558281
TKM,2014,6159.1335413199995
TKM,2015,6056.903151070001
TTO,1990,989.50909345
TTO,1991,1069.10527585
TTO,1992,1160.14171123
TTO,1993,1185.40812066
TTO,1994,1235.7010855
TTO,1995,1465.86400065
TTO,1996,1666.87294184
TTO,1997,2021.6478306099998
TTO,1998,2207.60361645
TTO,1999,2052.04149476
TTO,2000,2494.33168869
TTO,2001,2408.68457707
TTO,2002,2563.29118075
TTO,2003,2966.93571905
TTO,2004,3722.9661092
TTO,2005,4540.383135
TTO,2006,5333.196706
TTO,2007,6523.0121237
TTO,2008,8271.905812500001
TTO,2009,6314.5779117
TTO,2010,6947.303205
TTO,2011,8588.6329842
TTO,2012,8038.1246898
TTO,2013,8284.0271989
TTO,2014,8368.0887722
TTO,2015,8272.8667611
TUN,1990,3394.52905762
TUN,1991,3523.97823269
TUN,1992,3945.00811697
TUN,1993,3805.36515707
TUN,1994,4086.76947068
TUN,1995,4663.22302855
TUN,1996,4851.93680843
TUN,1997,4743.89126552
TUN,1998,4971.01789595
TUN,1999,5304.30903113
TUN,2000,5312.85368113
TUN,2001,5566.262368969999
TUN,2002,5670.81458639
TUN,2003,6513.8234742800005
TUN,2004,7708.43143901
TUN,2005,7950.7851620500005
TUN,2006,9215.339614100001
TUN,2007,10494.0746504
TUN,2008,12284.4369486
TUN,2009,10888.1855097
TUN,2010,12078.9143502
TUN,2011,13088.7006797
TUN,2012,13262.90221
TUN,2013,13408.9138556
TUN,2014,13629.660647100001
TUN,2015,13333.9920824
TUR,1990,52630.6280088
TUR,1991,57617.671038600005
TUR,1992,54412.3010783
TUR,1993,59076.602845999994
TUR,1994,47647.5007141
TUR,1995,60633.826148700005
TUR,1996,76847.3133438
TUR,1997,79191.2763941
TUR,1998,80681.25507059999
TUR,1999,74021.9413887
TUR,2000,73673.24896239999
TUR,2001,55872.1367394
TUR,2002,64151.43933739999
TUR,2003,83757.4298238
TUR,2004,109097.73463359999
TUR,2005,126929.85722589999
TUR,2006,148915.812598
TUR,2007,174376.27703300002
TUR,2008,202474.876341
TUR,2009,167058.660243
TUR,2010,203269.370578
TUR,2011,229260.362699
TUR,2012,229326.951768
TUR,2013,230953.784743
TUR,2014,232473.38282499998
TUR,2015,225097.594079
TWN,1990,58077.495625999996
TWN,1991,57384.538347
TWN,1992,62167.691731
TWN,1993,62040.334768
TWN,1994,61401.360253
TWN,1995,63474.235934
TWN,1996,63323.948942999996
TWN,1997,57696.980934
TWN,1998,59907.330711
TWN,1999,60315.750941000006
TWN,2000,61637.58463899999
TWN,2001,56093.733756
TWN,2002,55500.001816
TWN,2003,53668.847567
TWN,2004,61871.509547
TWN,2005,61636.34463199999
TWN,2006,62551.956716
TWN,2007,62985.011514
TWN,2008,63545.890251000004
TWN,2009,63358.460297
TWN,2010,63638.317447
TWN,2011,63888.325389
TWN,2012,64609.306291
TWN,2013,64668.669073
TWN,2014,65850.876044
TWN,2015,64249.252043
TZA,1990,2214.26018268
TZA,1991,2210.46232134
TZA,1992,2213.44114481
TZA,1993,2204.422252
TZA,1994,2202.89105202
TZA,1995,2192.2190532
TZA,1996,2169.56425627
TZA,1997,2144.44488318
TZA,1998,2185.7989226199998
TZA,1999,2191.0009096100002
TZA,2000,2174.4820911
TZA,2001,2217.59808406
TZA,2002,2224.6697002299998
TZA,2003,2336.46708373
TZA,2004,2382.1579911999997
TZA,2005,2387.71984152
TZA,2006,2437.23265884
TZA,2007,2465.18097584
TZA,2008,2490.30041977
TZA,2009,2486.18154251
TZA,2010,2532.3232258099997
TZA,2011,2584.8855131
TZA,2012,2573.75450551
TZA,2013,2593.68826084
TZA,2014,2617.60559709
TZA,2015,2619.27422892
UGA,1990,633.222819414
UGA,1991,663.149269895
UGA,1992,704.9272303109999
UGA,1993,713.239464439
UGA,1994,945.69648535
UGA,1995,1108.16061506
UGA,1996,1216.9832562
UGA,1997,1168.6027398
UGA,1998,1180.46706441
UGA,1999,1151.8319141499999
UGA,2000,1270.91376016
UGA,2001,1330.65866765
UGA,2002,1319.59310037
UGA,2003,1382.11812182
UGA,2004,1783.56616037
UGA,2005,2242.67764181
UGA,2006,2694.62167503
UGA,2007,3273.03182871
UGA,2008,4246.9169009199995
UGA,2009,3976.01666083
UGA,2010,4309.93354717
UGA,2011,4650.41733615
UGA,2012,4852.478621259999
UGA,2013,4884.40611249
UGA,2014,4985.87236893
UGA,2015,4937.08093541
UKR,1990,33035.456995
UKR,1991,78008.840392
UKR,1992,17855.0931635
UKR,1993,24680.833838799997
UKR,1994,23254.9956881
UKR,1995,23715.078125300002
UKR,1996,25006.719102900002
UKR,1997,28063.698703399998
UKR,1998,21909.8300688
UKR,1999,16148.9327105
UKR,2000,15535.2770464
UKR,2001,20548.5863253
UKR,2002,24100.4586321
UKR,2003,26322.830321
UKR,2004,34427.328108
UKR,2005,43886.773704
UKR,2006,52358.175869
UKR,2007,67644.970548
UKR,2008,76985.293555
UKR,2009,52299.646583
UKR,2010,64472.974037
UKR,2011,79196.401474
UKR,2012,80391.450323
UKR,2013,80948.076707
UKR,2014,80926.602398
UKR,2015,78302.059203
URY,1990,2880.45675346
URY,1991,3311.00693629
URY,1992,4000.98309004
URY,1993,4556.10283331
URY,1994,5170.42860662
URY,1995,5522.4016130499995
URY,1996,5839.43604352
URY,1997,6170.91736512
URY,1998,6536.77248014
URY,1999,6192.51659336
URY,2000,6153.53129959
URY,2001,5706.08536208
URY,2002,4155.26774196
URY,2003,4058.70872721
URY,2004,4684.99409559
URY,2005,5530.46721804
URY,2006,6243.1394707
URY,2007,7101.0700679
URY,2008,8988.4710201
URY,2009,8335.0082736
URY,2010,10053.502778999999
URY,2011,11669.6470912
URY,2012,11817.0051941
URY,2013,12549.5122825
URY,2014,12684.866563399999
URY,2015,12454.60395
USA,1990,903226.506477
USA,1991,891902.381261
USA,1992,968463.090912
USA,1993,931774.805739
USA,1994,1110844.4230880002
USA,1995,1270584.591154
USA,1996,1386913.518156
USA,1997,1530776.766816
USA,1998,1584609.621672
USA,1999,1701935.849014
USA,2000,1715813.415786
USA,2001,1773766.156869
USA,2002,1839985.737813
USA,2003,1984669.105529
USA,2004,2224441.2828639997
USA,2005,2444745.596037
USA,2006,2592053.740924
USA,2007,2820917.466687
USA,2008,2872678.747831
USA,2009,2538032.534543
USA,2010,2862038.988433
USA,2011,3122506.717475
USA,2012,3141811.338429
USA,2013,3219448.056579
USA,2014,3142156.0626529995
USA,2015,2970697.688194
USR,1990,159711.259465
USR,1991,64.711366101
USR,1992,9.823631526
USR,1993,10.598135458
USR,1994,8.696999207000001
USR,1995,9.593732474
USR,1996,9.071577737
USR,1997,10.349286571
USR,1998,9.194612839
USR,1999,9.003966106
USR,2000,10.740776835
USR,2001,10.57136996
USR,2002,11.498640369
USR,2003,16.584226971
USR,2004,24.10736196
USR,2005,28.189661497
USR,2006,35.373375485
USR,2007,48.76863017
USR,2008,66.53480178
USR,2009,59.86562065
USR,2010,113.05508904999999
USR,2011,174.03473324
USR,2012,6.723812612
USR,2013,0.927707802
USR,2014,5.360739018
USR,2015,4.897886074
UZB,1990,7696.04482544
UZB,1991,7163.46456849
UZB,1992,4905.62532852
UZB,1993,5348.145178029999
UZB,1994,5325.64771508
UZB,1995,5194.93287443
UZB,1996,5607.9789169000005
UZB,1997,6480.18346782
UZB,1998,6174.531584050001
UZB,1999,7073.118497220001
UZB,2000,5794.02603633
UZB,2001,3895.67888284
UZB,2002,4094.4728039
UZB,2003,4200.64858932
UZB,2004,4993.86056875
UZB,2005,5906.56416169
UZB,2006,7568.58342413
UZB,2007,9945.13882313
UZB,2008,12590.30192016
UZB,2009,14490.65269985
UZB,2010,16507.9049628
UZB,2011,19584.1477574
UZB,2012,20139.484711700003
UZB,2013,22563.076150200002
UZB,2014,23724.4889243
UZB,2015,23859.3248561
VEN,1990,16030.4390217
VEN,1991,19268.1764398
VEN,1992,22243.2853593
VEN,1993,21628.9431385
VEN,1994,21128.169829
VEN,1995,26026.349966399997
VEN,1996,24501.670542800002
VEN,1997,30006.7514425
VEN,1998,30717.0454709
VEN,1999,30223.8048064
VEN,2000,34123.3046687
VEN,2001,36451.1481261
VEN,2002,29635.8200597
VEN,2003,28536.506888999997
VEN,2004,38577.6105161
VEN,2005,48970.214045
VEN,2006,60328.432552
VEN,2007,77855.80851
VEN,2008,97230.33037400001
VEN,2009,99787.46303099999
VEN,2010,114134.598077
VEN,2011,102462.856934
VEN,2012,104096.792874
VEN,2013,107294.58248499999
VEN,2014,107632.570546
VEN,2015,106201.168489
VGB,1990,31.996778507
VGB,1991,29.692950998999997
VGB,1992,36.41082109600001
VGB,1993,45.353831066
VGB,1994,56.646730851
VGB,1995,71.696155901
VGB,1996,81.233061584
VGB,1997,90.632434561
VGB,1998,103.106515745
VGB,1999,113.241767851
VGB,2000,151.665358781
VGB,2001,163.249640945
VGB,2002,161.45019434800003
VGB,2003,150.394942576
VGB,2004,165.738347583
VGB,2005,194.473665019
VGB,2006,216.926978515
VGB,2007,231.430654161
VGB,2008,232.926417058
VGB,2009,203.125758033
VGB,2010,213.460663388
VGB,2011,228.246981007
VGB,2012,233.350707642
VGB,2013,240.234211071
VGB,2014,242.725797676
VGB,2015,232.192164319
VNM,1990,6404.6192642999995
VNM,1991,5096.2863221
VNM,1992,6029.941386099999
VNM,1993,7394.889693
VNM,1994,9175.454617
VNM,1995,10675.639234999999
VNM,1996,12963.2122286
VNM,1997,12557.815398
VNM,1998,13185.067152
VNM,1999,13930.500895000001
VNM,2000,15889.374827
VNM,2001,14064.810775
VNM,2002,14674.714972
VNM,2003,16632.241812
VNM,2004,20566.467295000002
VNM,2005,25585.657833
VNM,2006,28897.959935
VNM,2007,38654.219924000005
VNM,2008,47697.012253
VNM,2009,41888.238791
VNM,2010,37526.307097
VNM,2011,41419.373076
VNM,2012,43513.275088999995
VNM,2013,48222.241388999995
VNM,2014,50347.982227
VNM,2015,49997.69459
VUT,1990,89.048425389
VUT,1991,92.669849881
VUT,1992,94.332625161
VUT,1993,95.044150582
VUT,1994,106.768822058
VUT,1995,115.480991637
VUT,1996,120.033380526
VUT,1997,108.226802912
VUT,1998,101.647641298
VUT,1999,111.33249605500001
VUT,2000,161.03992336800002
VUT,2001,97.660433257
VUT,2002,102.620021598
VUT,2003,120.222870996
VUT,2004,151.193538758
VUT,2005,169.8782781
VUT,2006,190.323553493
VUT,2007,217.90546084000002
VUT,2008,252.503425277
VUT,2009,230.19305562
VUT,2010,286.626764086
VUT,2011,339.752931196
VUT,2012,350.557612793
VUT,2013,373.11631076000003
VUT,2014,380.35371999
VUT,2015,368.17869121
WSM,1990,49.137600031000005
WSM,1991,49.224178428
WSM,1992,51.754054637
WSM,1993,48.803473067
WSM,1994,56.01663133
WSM,1995,60.42809488100001
WSM,1996,69.808148207
WSM,1997,83.14534489
WSM,1998,76.585001996
WSM,1999,87.14158628
WSM,2000,106.39392299
WSM,2001,96.12789241
WSM,2002,99.64085378
WSM,2003,96.49097944
WSM,2004,120.57566535000001
WSM,2005,148.40254417
WSM,2006,154.75515331
WSM,2007,176.93994807
WSM,2008,196.86422428
WSM,2009,158.441974379
WSM,2010,223.80654640999998
WSM,2011,229.58017522
WSM,2012,234.93133765000002
WSM,2013,229.38059572999998
WSM,2014,233.19442994
WSM,2015,225.61912707
YEM,1990,2963.44703587
YEM,1991,3180.0506823
YEM,1992,3421.62563633
YEM,1993,4133.87516324
YEM,1994,5493.11349615
YEM,1995,2472.2555017
YEM,1996,1981.81658797
YEM,1997,1796.52147252
YEM,1998,1831.11882386
YEM,1999,1925.75464599
YEM,2000,2131.1149398300004
YEM,2001,2570.0452682
YEM,2002,2921.6950805799997
YEM,2003,3332.12934396
YEM,2004,3916.139662
YEM,2005,4734.68260429
YEM,2006,5879.9476291
YEM,2007,6895.0021462
YEM,2008,8074.6116226
YEM,2009,7649.6408905
YEM,2010,8386.6837839
YEM,2011,9206.18013
YEM,2012,9366.5721561
YEM,2013,10167.0382477
YEM,2014,10312.3767394
YEM,2015,10168.6465658
ZAF,1990,27830.121673399997
ZAF,1991,29457.9849198
ZAF,1992,32242.2118525
ZAF,1993,31647.4482085
ZAF,1994,34025.287607
ZAF,1995,39901.579095
ZAF,1996,39764.219375
ZAF,1997,41329.824258
ZAF,1998,39269.509334
ZAF,1999,39145.691851
ZAF,2000,39002.988157
ZAF,2001,36346.486519
ZAF,2002,36318.595131
ZAF,2003,50132.296489
ZAF,2004,64385.716721
ZAF,2005,72256.899432
ZAF,2006,81160.16157
ZAF,2007,92533.465051
ZAF,2008,94904.719608
ZAF,2009,84857.80013
ZAF,2010,103962.53091100001
ZAF,2011,120926.708822
ZAF,2012,121979.038223
ZAF,2013,118743.393033
ZAF,2014,118688.822075
ZAF,2015,116918.26111
ZMB,1990,858.7267555799999
ZMB,1991,770.09304338
ZMB,1992,779.4358278
ZMB,1993,745.9729008200001
ZMB,1994,780.245142505
ZMB,1995,801.805877486
ZMB,1996,756.002049706
ZMB,1997,864.0779628260001
ZMB,1998,734.60610978
ZMB,1999,713.103297957
ZMB,2000,708.670004243
ZMB,2001,779.5968116529999
ZMB,2002,787.350801962
ZMB,2003,928.97933382
ZMB,2004,1230.66832528
ZMB,2005,1622.67301499
ZMB,2006,2442.39561717
ZMB,2007,2621.33290723
ZMB,2008,3337.69889585
ZMB,2009,2853.53462994
ZMB,2010,3566.07016003
ZMB,2011,4261.77645987
ZMB,2012,4372.31494473
ZMB,2013,4752.05582846
ZMB,2014,4825.88342422
ZMB,2015,4765.3691579999995
ZWE,1990,1058.807781433
ZWE,1991,1139.865323538
ZWE,1992,1202.12111728
ZWE,1993,1144.803169384
ZWE,1994,1215.3975967400002
ZWE,1995,1365.28266595
ZWE,1996,1297.80519044
ZWE,1997,1435.1159436899998
ZWE,1998,1136.499992926
ZWE,1999,1339.71143651
ZWE,2000,1824.938246
ZWE,2001,1703.8475578500002
ZWE,2002,1847.59083698
ZWE,2003,2087.7577942099997
ZWE,2004,2626.20884285
ZWE,2005,3012.70086503
ZWE,2006,3416.0935642900004
ZWE,2007,4254.8413002199995
ZWE,2008,5022.42426921
ZWE,2009,3952.07776857
ZWE,2010,5590.43688029
ZWE,2011,16.78314007
ZWE,2012,18.703924051
ZWE,2013,20.617199876
ZWE,2014,22.824754735
ZWE,2015,20.349208699
